lat,lon
46.29963,-124.05095
46.29965,-124.05089
46.29970,-124.05081
46.29979,-124.05073
46.29994,-124.05067
46.30000,-124.05066
46.30008,-124.05064
46.30014,-124.05061
46.30020,-124.05058
46.30028,-124.05051
46.30034,-124.05040
46.30039,-124.05029
46.30043,-124.05012
46.30046,-124.04994
46.30048,-124.04975
46.30049,-124.04966
46.30051,-124.04958
46.30056,-124.04946
46.30063,-124.04935
46.30070,-124.04926
46.30078,-124.04920
46.30092,-124.04914
46.30119,-124.04909
46.30132,-124.04905
46.30138,-124.04903
46.30143,-124.04900
46.30152,-124.04892
46.30161,-124.04882
46.30177,-124.04858
46.30190,-124.04834
46.30204,-124.04811
46.30222,-124.04778
46.30236,-124.04751
46.30242,-124.04739
46.30247,-124.04727
46.30250,-124.04719
46.30253,-124.04711
46.30255,-124.04702
46.30257,-124.04693
46.30258,-124.04679
46.30259,-124.04666
46.30258,-124.04654
46.30255,-124.04641
46.30247,-124.04610
46.30245,-124.04600
46.30243,-124.04589
46.30242,-124.04572
46.30243,-124.04564
46.30244,-124.04554
46.30246,-124.04545
46.30248,-124.04535
46.30254,-124.04520
46.30268,-124.04488
46.30282,-124.04457
46.30296,-124.04426
46.30304,-124.04408
46.30313,-124.04391
46.30320,-124.04382
46.30323,-124.04378
46.30327,-124.04375
46.30335,-124.04371
46.30362,-124.04367
46.30368,-124.04366
46.30385,-124.04363
46.30401,-124.04360
46.30409,-124.04360
46.30416,-124.04360
46.30422,-124.04361
46.30428,-124.04364
46.30435,-124.04368
46.30444,-124.04377
46.30451,-124.04388
46.30460,-124.04409
46.30467,-124.04429
46.30471,-124.04439
46.30475,-124.04447
46.30480,-124.04455
46.30482,-124.04459
46.30485,-124.04462
46.30491,-124.04466
46.30499,-124.04470
46.30504,-124.04471
46.30509,-124.04472
46.30526,-124.04473
46.30536,-124.04472
46.30566,-124.04471
46.30598,-124.04471
46.30669,-124.04472
46.30742,-124.04473
46.30813,-124.04472
46.30861,-124.04472
46.30871,-124.04472
46.30886,-124.04472
46.30886,-124.04406
46.30886,-124.04368
46.30886,-124.04352
46.30886,-124.04337
46.30886,-124.04326
46.30886,-124.04151
46.30885,-124.04047
46.30886,-124.03984
46.30886,-124.03979
46.30885,-124.03898
46.30885,-124.03891
46.30885,-124.03801
46.30885,-124.03794
46.30885,-124.03693
46.30884,-124.03591
46.30884,-124.03582
46.30884,-124.03487
46.30884,-124.03452
46.30886,-124.03437
46.30887,-124.03427
46.30895,-124.03413
46.30910,-124.03394
46.30923,-124.03380
46.30936,-124.03368
46.30957,-124.03342
46.31003,-124.03272
46.31038,-124.03219
46.31052,-124.03194
46.31059,-124.03174
46.31065,-124.03147
46.31072,-124.03071
46.31082,-124.02987
46.31086,-124.02957
46.31092,-124.02924
46.31097,-124.02900
46.31123,-124.02836
46.31128,-124.02824
46.31220,-124.02644
46.31239,-124.02608
46.31259,-124.02573
46.31269,-124.02554
46.31295,-124.02527
46.31335,-124.02501
46.31362,-124.02480
46.31380,-124.02466
46.31445,-124.02413
46.31550,-124.02330
46.31629,-124.02269
46.31697,-124.02215
46.31714,-124.02200
46.31727,-124.02187
46.31745,-124.02169
46.31760,-124.02154
46.31784,-124.02120
46.31800,-124.02093
46.31811,-124.02072
46.31820,-124.02051
46.31830,-124.02029
46.31843,-124.01997
46.31856,-124.01957
46.31898,-124.01834
46.31939,-124.01713
46.32024,-124.01467
46.32145,-124.01112
46.32172,-124.01036
46.32198,-124.00956
46.32203,-124.00935
46.32211,-124.00890
46.32217,-124.00844
46.32221,-124.00798
46.32223,-124.00748
46.32221,-124.00689
46.32217,-124.00645
46.32212,-124.00622
46.32205,-124.00579
46.32227,-124.00573
46.32234,-124.00571
46.32263,-124.00564
46.32293,-124.00565
46.33069,-124.00550
46.33093,-124.00550
46.33092,-124.00499
46.33089,-124.00292
46.33085,-124.00003
46.33084,-123.99971
46.33083,-123.99931
46.33068,-123.99006
46.33064,-123.98740
46.33065,-123.98690
46.33066,-123.98636
46.33069,-123.98595
46.33072,-123.98567
46.33076,-123.98539
46.33089,-123.98464
46.33145,-123.98186
46.33200,-123.97910
46.33216,-123.97836
46.33225,-123.97803
46.33233,-123.97776
46.33245,-123.97747
46.33257,-123.97720
46.33273,-123.97694
46.33289,-123.97671
46.33303,-123.97654
46.33317,-123.97638
46.33335,-123.97620
46.33344,-123.97612
46.33355,-123.97603
46.33379,-123.97584
46.33406,-123.97564
46.33440,-123.97540
46.33594,-123.97421
46.33610,-123.97409
46.33625,-123.97396
46.33638,-123.97383
46.33650,-123.97371
46.33665,-123.97353
46.33680,-123.97331
46.33699,-123.97300
46.33748,-123.97210
46.33784,-123.97158
46.33819,-123.97117
46.33843,-123.97097
46.33873,-123.97078
46.33907,-123.97062
46.34140,-123.96992
46.34188,-123.96975
46.34230,-123.96950
46.34274,-123.96911
46.34315,-123.96862
46.34346,-123.96817
46.34372,-123.96762
46.34392,-123.96710
46.34407,-123.96653
46.34427,-123.96539
46.34439,-123.96449
46.34460,-123.96363
46.34482,-123.96300
46.34506,-123.96263
46.34532,-123.96227
46.34570,-123.96192
46.34633,-123.96144
46.34682,-123.96119
46.34715,-123.96090
46.34743,-123.96058
46.34768,-123.96024
46.34792,-123.95975
46.34814,-123.95925
46.34854,-123.95806
46.34873,-123.95752
46.34890,-123.95711
46.34903,-123.95686
46.34917,-123.95664
46.34932,-123.95642
46.34948,-123.95624
46.34971,-123.95602
46.34986,-123.95589
46.34995,-123.95582
46.35017,-123.95569
46.35044,-123.95555
46.35084,-123.95543
46.35154,-123.95526
46.35838,-123.95355
46.36216,-123.95262
46.36586,-123.95169
46.36743,-123.95130
46.36890,-123.95095
46.37179,-123.95021
46.37194,-123.95016
46.37209,-123.95010
46.37236,-123.95002
46.37305,-123.94991
46.37321,-123.94991
46.37334,-123.94992
46.37347,-123.94993
46.37356,-123.94994
46.37365,-123.94996
46.37380,-123.95000
46.37406,-123.95009
46.37427,-123.95015
46.37463,-123.95027
46.37473,-123.95029
46.37487,-123.95031
46.37509,-123.95034
46.37526,-123.95037
46.37539,-123.95041
46.37561,-123.95047
46.37577,-123.95052
46.37589,-123.95057
46.37599,-123.95061
46.37608,-123.95065
46.37618,-123.95072
46.37631,-123.95081
46.37641,-123.95088
46.37649,-123.95096
46.37660,-123.95106
46.37668,-123.95114
46.37676,-123.95124
46.37685,-123.95136
46.37706,-123.95165
46.37731,-123.95202
46.37777,-123.95270
46.37808,-123.95306
46.37827,-123.95321
46.37846,-123.95324
46.37868,-123.95321
46.37887,-123.95311
46.37920,-123.95284
46.37949,-123.95253
46.37958,-123.95244
46.37969,-123.95235
46.37975,-123.95231
46.37982,-123.95228
46.37994,-123.95222
46.38001,-123.95218
46.38008,-123.95216
46.38016,-123.95214
46.38022,-123.95213
46.38031,-123.95213
46.38036,-123.95214
46.38044,-123.95215
46.38053,-123.95216
46.38082,-123.95228
46.38156,-123.95264
46.38186,-123.95273
46.38212,-123.95277
46.38239,-123.95272
46.38259,-123.95265
46.38279,-123.95251
46.38294,-123.95238
46.38307,-123.95218
46.38316,-123.95194
46.38322,-123.95171
46.38341,-123.95073
46.38355,-123.95024
46.38362,-123.95010
46.38368,-123.94998
46.38373,-123.94991
46.38378,-123.94983
46.38389,-123.94975
46.38397,-123.94968
46.38404,-123.94962
46.38413,-123.94957
46.38423,-123.94954
46.38432,-123.94952
46.38444,-123.94953
46.38452,-123.94954
46.38464,-123.94957
46.38493,-123.94967
46.38556,-123.94992
46.38572,-123.95000
46.38589,-123.95009
46.38616,-123.95025
46.38638,-123.95039
46.38666,-123.95057
46.38678,-123.95065
46.38690,-123.95075
46.38701,-123.95085
46.38710,-123.95094
46.38719,-123.95105
46.38729,-123.95118
46.38738,-123.95132
46.38749,-123.95149
46.38777,-123.95190
46.38794,-123.95211
46.38809,-123.95228
46.38820,-123.95238
46.38831,-123.95244
46.38841,-123.95249
46.38849,-123.95252
46.38859,-123.95253
46.38869,-123.95254
46.38875,-123.95253
46.38881,-123.95252
46.38890,-123.95249
46.38906,-123.95243
46.38925,-123.95235
46.38945,-123.95228
46.38960,-123.95224
46.38981,-123.95218
46.39002,-123.95213
46.39073,-123.95201
46.39130,-123.95196
46.39156,-123.95193
46.39176,-123.95189
46.39233,-123.95173
46.39299,-123.95153
46.39415,-123.95108
46.39436,-123.95103
46.39450,-123.95101
46.39465,-123.95098
46.39485,-123.95098
46.39498,-123.95097
46.39513,-123.95097
46.39540,-123.95097
46.39564,-123.95099
46.39608,-123.95100
46.39687,-123.95100
46.39698,-123.95100
46.39709,-123.95102
46.39725,-123.95105
46.39742,-123.95109
46.39808,-123.95131
46.39841,-123.95137
46.39865,-123.95136
46.39883,-123.95133
46.39935,-123.95126
46.39971,-123.95124
46.40009,-123.95129
46.40038,-123.95137
46.40067,-123.95148
46.40093,-123.95160
46.40108,-123.95167
46.40123,-123.95176
46.40153,-123.95194
46.40168,-123.95202
46.40180,-123.95208
46.40191,-123.95211
46.40203,-123.95215
46.40210,-123.95216
46.40216,-123.95216
46.40222,-123.95216
46.40229,-123.95215
46.40236,-123.95212
46.40241,-123.95208
46.40248,-123.95204
46.40252,-123.95198
46.40263,-123.95182
46.40273,-123.95161
46.40286,-123.95123
46.40295,-123.95086
46.40304,-123.95048
46.40322,-123.94966
46.40373,-123.94788
46.40391,-123.94683
46.40399,-123.94621
46.40398,-123.94563
46.40388,-123.94509
46.40371,-123.94440
46.40356,-123.94368
46.40313,-123.94043
46.40307,-123.93988
46.40304,-123.93963
46.40304,-123.93951
46.40304,-123.93940
46.40306,-123.93929
46.40309,-123.93919
46.40312,-123.93909
46.40314,-123.93901
46.40317,-123.93895
46.40321,-123.93888
46.40329,-123.93877
46.40340,-123.93863
46.40351,-123.93853
46.40360,-123.93845
46.40373,-123.93836
46.40383,-123.93830
46.40394,-123.93826
46.40404,-123.93824
46.40415,-123.93822
46.40426,-123.93823
46.40434,-123.93824
46.40470,-123.93832
46.40479,-123.93833
46.40491,-123.93833
46.40501,-123.93833
46.40515,-123.93832
46.40526,-123.93830
46.40541,-123.93826
46.40563,-123.93820
46.40586,-123.93816
46.40601,-123.93815
46.40613,-123.93815
46.40628,-123.93817
46.40643,-123.93820
46.40662,-123.93825
46.40687,-123.93829
46.40707,-123.93832
46.40729,-123.93832
46.40766,-123.93830
46.40793,-123.93824
46.40814,-123.93816
46.40836,-123.93807
46.40859,-123.93791
46.40892,-123.93760
46.40924,-123.93730
46.40942,-123.93716
46.40956,-123.93709
46.40969,-123.93703
46.40980,-123.93702
46.40989,-123.93703
46.40996,-123.93704
46.41008,-123.93705
46.41022,-123.93708
46.41071,-123.93723
46.41100,-123.93730
46.41120,-123.93731
46.41133,-123.93732
46.41149,-123.93730
46.41167,-123.93726
46.41181,-123.93726
46.41190,-123.93726
46.41206,-123.93724
46.41229,-123.93716
46.41242,-123.93710
46.41251,-123.93705
46.41291,-123.93683
46.41318,-123.93666
46.41342,-123.93646
46.41365,-123.93620
46.41417,-123.93545
46.41429,-123.93529
46.41440,-123.93516
46.41453,-123.93501
46.41460,-123.93495
46.41463,-123.93493
46.41469,-123.93488
46.41477,-123.93482
46.41485,-123.93477
46.41494,-123.93474
46.41502,-123.93472
46.41512,-123.93471
46.41519,-123.93471
46.41526,-123.93472
46.41534,-123.93473
46.41543,-123.93475
46.41553,-123.93475
46.41560,-123.93475
46.41568,-123.93474
46.41577,-123.93471
46.41582,-123.93468
46.41586,-123.93464
46.41590,-123.93460
46.41593,-123.93457
46.41597,-123.93452
46.41600,-123.93447
46.41603,-123.93441
46.41606,-123.93433
46.41608,-123.93426
46.41618,-123.93382
46.41626,-123.93340
46.41635,-123.93309
46.41642,-123.93284
46.41654,-123.93253
46.41665,-123.93224
46.41691,-123.93161
46.41707,-123.93113
46.41715,-123.93070
46.41720,-123.93014
46.41725,-123.92860
46.41735,-123.92803
46.41757,-123.92727
46.41772,-123.92688
46.41792,-123.92639
46.41802,-123.92618
46.41810,-123.92597
46.41844,-123.92538
46.41892,-123.92449
46.41918,-123.92411
46.41942,-123.92385
46.41974,-123.92359
46.42031,-123.92288
46.42077,-123.92219
46.42107,-123.92182
46.42158,-123.92135
46.42175,-123.92122
46.42197,-123.92115
46.42223,-123.92118
46.42312,-123.92138
46.42332,-123.92141
46.42351,-123.92140
46.42373,-123.92131
46.42390,-123.92118
46.42514,-123.92027
46.42546,-123.92011
46.42566,-123.92004
46.42587,-123.92001
46.42658,-123.91997
46.42683,-123.91993
46.42707,-123.91984
46.42724,-123.91972
46.42737,-123.91961
46.42750,-123.91945
46.42768,-123.91915
46.42815,-123.91826
46.42878,-123.91718
46.42884,-123.91710
46.42888,-123.91705
46.42898,-123.91695
46.42912,-123.91683
46.42930,-123.91668
46.42943,-123.91655
46.42952,-123.91645
46.42959,-123.91635
46.42967,-123.91625
46.42973,-123.91615
46.42981,-123.91599
46.43009,-123.91536
46.43032,-123.91473
46.43041,-123.91435
46.43043,-123.91406
46.43046,-123.91354
46.43046,-123.91297
46.43044,-123.91238
46.43038,-123.91206
46.43031,-123.91183
46.43014,-123.91147
46.42985,-123.91098
46.42971,-123.91073
46.42965,-123.91056
46.42958,-123.91040
46.42950,-123.91000
46.42945,-123.90954
46.42927,-123.90730
46.42924,-123.90689
46.42923,-123.90652
46.42924,-123.90620
46.42931,-123.90578
46.42941,-123.90542
46.42956,-123.90507
46.42973,-123.90478
46.42992,-123.90451
46.43008,-123.90435
46.43035,-123.90412
46.43344,-123.90208
46.43383,-123.90180
46.43419,-123.90145
46.43436,-123.90117
46.43459,-123.90075
46.43474,-123.90046
46.43486,-123.90015
46.43498,-123.89954
46.43507,-123.89861
46.43537,-123.89322
46.43539,-123.89245
46.43536,-123.89205
46.43526,-123.89145
46.43518,-123.89119
46.43501,-123.89071
46.43483,-123.89031
46.43434,-123.88932
46.43425,-123.88903
46.43420,-123.88874
46.43413,-123.88829
46.43410,-123.88787
46.43408,-123.88758
46.43405,-123.88726
46.43397,-123.88687
46.43387,-123.88651
46.43370,-123.88603
46.43305,-123.88434
46.43290,-123.88395
46.43268,-123.88350
46.43248,-123.88318
46.43224,-123.88290
46.43190,-123.88263
46.43158,-123.88236
46.43140,-123.88204
46.43124,-123.88166
46.43085,-123.88024
46.43078,-123.87974
46.43074,-123.87913
46.43078,-123.87856
46.43080,-123.87806
46.43072,-123.87756
46.43063,-123.87701
46.43050,-123.87621
46.43032,-123.87519
46.43028,-123.87457
46.43029,-123.87282
46.43033,-123.87221
46.43044,-123.87171
46.43063,-123.87104
46.43071,-123.87044
46.43072,-123.86984
46.43075,-123.86925
46.43082,-123.86861
46.43091,-123.86810
46.43099,-123.86749
46.43100,-123.86696
46.43093,-123.86625
46.43051,-123.86107
46.43035,-123.86018
46.43018,-123.85955
46.42996,-123.85898
46.42932,-123.85757
46.42993,-123.85705
46.43113,-123.85608
46.43158,-123.85580
46.43215,-123.85557
46.43275,-123.85549
46.43335,-123.85554
46.43395,-123.85567
46.43540,-123.85602
46.43601,-123.85619
46.43649,-123.85644
46.43689,-123.85671
46.43747,-123.85733
46.43798,-123.85804
46.44025,-123.86156
46.44172,-123.86383
46.44362,-123.86679
46.44488,-123.86870
46.44585,-123.86991
46.44679,-123.87079
46.44761,-123.87145
46.44808,-123.87176
46.44866,-123.87206
46.45222,-123.87349
46.45287,-123.87368
46.45362,-123.87374
46.45870,-123.87392
46.45900,-123.87399
46.45931,-123.87415
46.45971,-123.87444
46.46181,-123.87619
46.46302,-123.87710
46.46510,-123.87867
46.46578,-123.87896
46.46675,-123.87920
46.46733,-123.87934
46.46784,-123.87948
46.46828,-123.87964
46.46986,-123.88048
46.47066,-123.88091
46.47172,-123.88148
46.47246,-123.88199
46.47386,-123.88325
46.47426,-123.88364
46.47454,-123.88401
46.47498,-123.88468
46.47518,-123.88493
46.47534,-123.88509
46.47553,-123.88524
46.47588,-123.88554
46.47628,-123.88585
46.47702,-123.88640
46.47851,-123.88748
46.47872,-123.88761
46.47891,-123.88772
46.47905,-123.88778
46.47919,-123.88783
46.47939,-123.88787
46.47951,-123.88788
46.47962,-123.88788
46.47982,-123.88785
46.48004,-123.88780
46.48084,-123.88757
46.48143,-123.88748
46.48220,-123.88749
46.48374,-123.88746
46.48537,-123.88744
46.48854,-123.88734
46.48913,-123.88737
46.48971,-123.88748
46.49021,-123.88764
46.49061,-123.88784
46.49100,-123.88805
46.49112,-123.88812
46.49144,-123.88825
46.49188,-123.88831
46.49231,-123.88825
46.49337,-123.88812
46.49381,-123.88801
46.49410,-123.88794
46.49419,-123.88791
46.49520,-123.88771
46.49568,-123.88761
46.49686,-123.88738
46.49802,-123.88715
46.49848,-123.88704
46.49978,-123.88679
46.50017,-123.88671
46.50088,-123.88658
46.50109,-123.88653
46.50166,-123.88641
46.50226,-123.88634
46.50315,-123.88628
46.50386,-123.88624
46.50570,-123.88620
46.50702,-123.88615
46.50929,-123.88605
46.50938,-123.88605
46.51050,-123.88605
46.51192,-123.88598
46.51232,-123.88596
46.51394,-123.88592
46.51774,-123.88581
46.51822,-123.88582
46.51848,-123.88582
46.52026,-123.88595
46.52082,-123.88601
46.52155,-123.88607
46.52244,-123.88626
46.52389,-123.88664
46.52599,-123.88712
46.52655,-123.88726
46.52718,-123.88739
46.52778,-123.88757
46.53258,-123.88871
46.53735,-123.88987
46.53950,-123.89038
46.54010,-123.89053
46.54145,-123.89086
46.54280,-123.89115
46.54370,-123.89140
46.54459,-123.89160
46.54541,-123.89183
46.54615,-123.89213
46.54701,-123.89254
46.54763,-123.89289
46.54815,-123.89322
46.54864,-123.89353
46.54916,-123.89394
46.54964,-123.89434
46.55027,-123.89490
46.55562,-123.89998
46.56304,-123.90699
46.56799,-123.91169
46.56985,-123.91338
46.57134,-123.91483
46.57165,-123.91511
46.57194,-123.91534
46.57236,-123.91566
46.57278,-123.91590
46.57334,-123.91612
46.57389,-123.91624
46.57455,-123.91629
46.57526,-123.91623
46.57841,-123.91589
46.58023,-123.91570
46.58134,-123.91566
46.58221,-123.91567
46.58312,-123.91572
46.58404,-123.91578
46.58492,-123.91585
46.58501,-123.91586
46.58600,-123.91604
46.58886,-123.91654
46.59036,-123.91681
46.59134,-123.91704
46.59208,-123.91725
46.59504,-123.91827
46.59715,-123.91901
46.59811,-123.91930
46.59865,-123.91937
46.59903,-123.91938
46.59938,-123.91933
46.59969,-123.91926
46.60063,-123.91890
46.60105,-123.91874
46.60249,-123.91816
46.61121,-123.91465
46.61153,-123.91453
46.61168,-123.91448
46.61187,-123.91442
46.61225,-123.91432
46.61261,-123.91425
46.61310,-123.91419
46.61348,-123.91418
46.61382,-123.91418
46.61435,-123.91423
46.61491,-123.91433
46.61536,-123.91442
46.61570,-123.91453
46.61597,-123.91463
46.61626,-123.91474
46.61668,-123.91496
46.61704,-123.91518
46.61771,-123.91561
46.61798,-123.91583
46.61874,-123.91656
46.61926,-123.91714
46.61976,-123.91781
46.62013,-123.91835
46.62095,-123.91958
46.62142,-123.92021
46.62196,-123.92088
46.62242,-123.92133
46.62250,-123.92139
46.62300,-123.92180
46.62339,-123.92210
46.62395,-123.92240
46.62453,-123.92267
46.62509,-123.92289
46.62567,-123.92303
46.62655,-123.92316
46.62722,-123.92317
46.62787,-123.92311
46.62836,-123.92304
46.62885,-123.92291
46.62986,-123.92264
46.63080,-123.92238
46.63164,-123.92211
46.63202,-123.92197
46.63298,-123.92162
46.63309,-123.92158
46.63552,-123.92085
46.63570,-123.92080
46.63825,-123.92014
46.63955,-123.91978
46.64073,-123.91943
46.64466,-123.91835
46.64581,-123.91811
46.64634,-123.91810
46.64650,-123.91809
46.64705,-123.91813
46.64773,-123.91825
46.64874,-123.91848
46.64913,-123.91857
46.65018,-123.91882
46.65182,-123.91922
46.65234,-123.91938
46.65301,-123.91966
46.65446,-123.92046
46.65465,-123.92056
46.65479,-123.92062
46.65487,-123.92065
46.65498,-123.92067
46.65513,-123.92068
46.65523,-123.92068
46.65534,-123.92067
46.65567,-123.92063
46.65603,-123.92056
46.65859,-123.92003
46.65952,-123.91986
46.66016,-123.91974
46.66064,-123.91965
46.66091,-123.91960
46.66123,-123.91954
46.66168,-123.91955
46.66234,-123.91969
46.66246,-123.91971
46.66260,-123.91971
46.66280,-123.91972
46.66295,-123.91971
46.66314,-123.91967
46.66346,-123.91960
46.66391,-123.91944
46.66474,-123.91918
46.66555,-123.91897
46.66575,-123.91894
46.66610,-123.91890
46.66690,-123.91885
46.66780,-123.91886
46.66803,-123.91888
46.66821,-123.91890
46.66838,-123.91895
46.66857,-123.91904
46.66878,-123.91918
46.66894,-123.91929
46.66981,-123.92015
46.67023,-123.92056
46.67048,-123.92078
46.67083,-123.92098
46.67119,-123.92107
46.67156,-123.92105
46.67199,-123.92092
46.67238,-123.92068
46.67274,-123.92036
46.67351,-123.91955
46.67407,-123.91898
46.67424,-123.91884
46.67447,-123.91868
46.67477,-123.91849
46.67518,-123.91827
46.67558,-123.91809
46.67593,-123.91785
46.67616,-123.91768
46.67639,-123.91746
46.67669,-123.91709
46.67686,-123.91680
46.67708,-123.91637
46.67722,-123.91605
46.67737,-123.91554
46.67746,-123.91512
46.67752,-123.91459
46.67755,-123.91413
46.67759,-123.91312
46.67764,-123.91204
46.67771,-123.90982
46.67775,-123.90864
46.67779,-123.90754
46.67788,-123.90643
46.67797,-123.90572
46.67806,-123.90512
46.67820,-123.90450
46.67839,-123.90381
46.67860,-123.90311
46.67883,-123.90232
46.67910,-123.90138
46.67923,-123.90078
46.67925,-123.90065
46.67929,-123.90041
46.67931,-123.90020
46.67941,-123.89913
46.67944,-123.89887
46.67947,-123.89847
46.67959,-123.89728
46.67970,-123.89600
46.67977,-123.89526
46.67988,-123.89473
46.67999,-123.89439
46.68020,-123.89394
46.68047,-123.89360
46.68080,-123.89334
46.68143,-123.89295
46.68199,-123.89252
46.68223,-123.89227
46.68245,-123.89197
46.68266,-123.89152
46.68297,-123.89069
46.68323,-123.88984
46.68338,-123.88941
46.68354,-123.88902
46.68381,-123.88847
46.68402,-123.88813
46.68454,-123.88732
46.68497,-123.88648
46.68508,-123.88621
46.68519,-123.88593
46.68528,-123.88567
46.68536,-123.88541
46.68554,-123.88468
46.68564,-123.88389
46.68566,-123.88357
46.68567,-123.88331
46.68568,-123.88295
46.68567,-123.88261
46.68563,-123.88223
46.68562,-123.88201
46.68559,-123.88179
46.68555,-123.88152
46.68551,-123.88126
46.68546,-123.88104
46.68542,-123.88086
46.68538,-123.88071
46.68531,-123.88043
46.68520,-123.88012
46.68504,-123.87967
46.68478,-123.87900
46.68448,-123.87826
46.68437,-123.87797
46.68433,-123.87781
46.68426,-123.87761
46.68423,-123.87744
46.68418,-123.87718
46.68414,-123.87671
46.68416,-123.87620
46.68423,-123.87585
46.68433,-123.87546
46.68446,-123.87507
46.68480,-123.87444
46.68576,-123.87290
46.68682,-123.87122
46.68762,-123.86995
46.68788,-123.86955
46.68811,-123.86917
46.68834,-123.86867
46.68847,-123.86843
46.68880,-123.86778
46.68920,-123.86698
46.68984,-123.86572
46.69297,-123.85959
46.69321,-123.85913
46.69399,-123.85762
46.69614,-123.85335
46.69689,-123.85187
46.69802,-123.84965
46.69803,-123.84964
46.69853,-123.84865
46.69886,-123.84781
46.69897,-123.84737
46.69906,-123.84683
46.69909,-123.84648
46.69911,-123.84624
46.69911,-123.84594
46.69908,-123.84545
46.69900,-123.84487
46.69889,-123.84436
46.69874,-123.84382
46.69848,-123.84328
46.69818,-123.84284
46.69786,-123.84245
46.69755,-123.84211
46.69647,-123.84103
46.69248,-123.83695
46.69191,-123.83639
46.68886,-123.83329
46.68811,-123.83254
46.68655,-123.83096
46.68516,-123.82956
46.68503,-123.82941
46.68497,-123.82933
46.68365,-123.82799
46.68357,-123.82791
46.68314,-123.82747
46.68257,-123.82694
46.67926,-123.82373
46.67864,-123.82312
46.67836,-123.82286
46.67739,-123.82194
46.67641,-123.82101
46.67580,-123.82043
46.67529,-123.82001
46.67515,-123.81990
46.67440,-123.81929
46.67359,-123.81858
46.67280,-123.81781
46.67220,-123.81712
46.67172,-123.81656
46.67166,-123.81648
46.67058,-123.81516
46.67031,-123.81482
46.66999,-123.81448
46.66961,-123.81414
46.66914,-123.81390
46.66861,-123.81370
46.66827,-123.81354
46.66785,-123.81329
46.66781,-123.81327
46.66736,-123.81300
46.66728,-123.81294
46.66694,-123.81268
46.66664,-123.81240
46.66657,-123.81231
46.66651,-123.81220
46.66607,-123.81136
46.66604,-123.81130
46.66599,-123.81121
46.66593,-123.81109
46.66590,-123.81104
46.66587,-123.81098
46.66542,-123.81013
46.66539,-123.81008
46.66516,-123.80967
46.66512,-123.80960
46.66493,-123.80921
46.66491,-123.80915
46.66489,-123.80907
46.66432,-123.80673
46.66428,-123.80659
46.66398,-123.80537
46.66396,-123.80528
46.66329,-123.80186
