lat,lon
39.60423,-123.78486
39.60425,-123.78485
39.60444,-123.78479
39.60571,-123.78438
39.60618,-123.78422
39.60694,-123.78385
39.60710,-123.78374
39.60717,-123.78365
39.60724,-123.78353
39.60735,-123.78307
39.60739,-123.78296
39.60746,-123.78286
39.60755,-123.78276
39.60766,-123.78268
39.60784,-123.78260
39.60796,-123.78257
39.60810,-123.78258
39.60827,-123.78262
39.60845,-123.78271
39.60864,-123.78279
39.60878,-123.78282
39.60891,-123.78281
39.60905,-123.78276
39.60947,-123.78250
39.60959,-123.78247
39.60974,-123.78245
39.60990,-123.78246
39.61016,-123.78251
39.61045,-123.78253
39.61074,-123.78252
39.61100,-123.78246
39.61168,-123.78218
39.61186,-123.78216
39.61231,-123.78216
39.61248,-123.78215
39.61256,-123.78211
39.61264,-123.78202
39.61268,-123.78193
39.61270,-123.78184
39.61272,-123.78147
39.61270,-123.78110
39.61266,-123.78093
39.61257,-123.78050
39.61252,-123.78025
39.61252,-123.78011
39.61255,-123.77991
39.61255,-123.77982
39.61253,-123.77960
39.61245,-123.77921
39.61234,-123.77891
39.61229,-123.77864
39.61228,-123.77848
39.61229,-123.77834
39.61231,-123.77826
39.61232,-123.77823
39.61237,-123.77814
39.61243,-123.77808
39.61247,-123.77806
39.61254,-123.77804
39.61263,-123.77807
39.61270,-123.77812
39.61278,-123.77824
39.61286,-123.77846
39.61308,-123.77942
39.61315,-123.77968
39.61323,-123.77990
39.61330,-123.78005
39.61359,-123.78055
39.61375,-123.78087
39.61391,-123.78129
39.61397,-123.78142
39.61407,-123.78157
39.61417,-123.78166
39.61424,-123.78172
39.61430,-123.78174
39.61444,-123.78178
39.61460,-123.78179
39.61478,-123.78175
39.61491,-123.78169
39.61535,-123.78138
39.61557,-123.78121
39.61588,-123.78087
39.61593,-123.78083
39.61599,-123.78081
39.61602,-123.78081
39.61606,-123.78082
39.61609,-123.78086
39.61611,-123.78089
39.61612,-123.78097
39.61611,-123.78104
39.61608,-123.78114
39.61598,-123.78140
39.61596,-123.78147
39.61596,-123.78154
39.61596,-123.78159
39.61598,-123.78165
39.61600,-123.78170
39.61604,-123.78174
39.61609,-123.78178
39.61614,-123.78180
39.61621,-123.78181
39.61626,-123.78181
39.61648,-123.78177
39.61672,-123.78172
39.61699,-123.78172
39.61722,-123.78175
39.61762,-123.78184
39.61808,-123.78189
39.61834,-123.78185
39.61886,-123.78173
39.61949,-123.78157
39.61997,-123.78144
39.62071,-123.78131
39.62215,-123.78104
39.62219,-123.78105
39.62228,-123.78109
39.62239,-123.78120
39.62255,-123.78148
39.62264,-123.78159
39.62268,-123.78164
39.62290,-123.78173
39.62374,-123.78194
39.62417,-123.78203
39.62452,-123.78214
39.62469,-123.78224
39.62476,-123.78230
39.62490,-123.78243
39.62508,-123.78259
39.62519,-123.78265
39.62553,-123.78269
39.62585,-123.78276
39.62591,-123.78275
39.62597,-123.78271
39.62599,-123.78268
39.62605,-123.78255
39.62611,-123.78245
39.62621,-123.78235
39.62631,-123.78231
39.62643,-123.78231
39.62667,-123.78239
39.62678,-123.78241
39.62698,-123.78240
39.62715,-123.78242
39.62750,-123.78251
39.62770,-123.78251
39.62808,-123.78247
39.62844,-123.78250
39.62857,-123.78249
39.62883,-123.78243
39.62897,-123.78241
39.62940,-123.78243
39.62960,-123.78241
39.62988,-123.78236
39.63007,-123.78234
39.63021,-123.78236
39.63045,-123.78243
39.63067,-123.78248
39.63089,-123.78249
39.63128,-123.78245
39.63238,-123.78248
39.63273,-123.78251
39.63504,-123.78287
39.63547,-123.78293
39.63555,-123.78296
39.63562,-123.78302
39.63567,-123.78310
39.63571,-123.78320
39.63573,-123.78331
39.63574,-123.78343
39.63575,-123.78356
39.63575,-123.78377
39.63575,-123.78410
39.63574,-123.78446
39.63574,-123.78466
39.63577,-123.78476
39.63580,-123.78484
39.63585,-123.78489
39.63592,-123.78493
39.63600,-123.78494
39.63609,-123.78494
39.63631,-123.78493
39.63675,-123.78492
39.63746,-123.78491
39.63824,-123.78491
39.63841,-123.78491
39.63964,-123.78490
39.64013,-123.78490
39.64042,-123.78488
39.64060,-123.78483
39.64186,-123.78442
39.64229,-123.78432
39.64257,-123.78428
39.64286,-123.78426
39.64325,-123.78423
39.64344,-123.78421
39.64372,-123.78413
39.64390,-123.78405
39.64406,-123.78400
39.64416,-123.78400
39.64429,-123.78402
39.64441,-123.78408
39.64458,-123.78419
39.64487,-123.78436
39.64495,-123.78439
39.64505,-123.78443
39.64608,-123.78465
39.64628,-123.78466
39.64644,-123.78465
39.64668,-123.78460
39.64687,-123.78452
39.64695,-123.78447
39.64707,-123.78439
39.64726,-123.78423
39.64729,-123.78420
39.64740,-123.78408
39.64758,-123.78387
39.64763,-123.78379
39.64773,-123.78360
39.64777,-123.78352
39.64789,-123.78326
39.64793,-123.78310
39.64793,-123.78277
39.64794,-123.78168
39.64796,-123.78142
39.64801,-123.78120
39.64805,-123.78110
39.64815,-123.78086
39.64845,-123.78028
39.64853,-123.78018
39.64857,-123.78015
39.64861,-123.78013
39.64867,-123.78010
39.64877,-123.78006
39.64896,-123.77999
39.64918,-123.77994
39.64932,-123.77994
39.64946,-123.77998
39.64955,-123.78004
39.64960,-123.78009
39.64967,-123.78020
39.64974,-123.78040
39.64984,-123.78075
39.64990,-123.78092
39.64997,-123.78104
39.65007,-123.78114
39.65020,-123.78121
39.65081,-123.78143
39.65093,-123.78148
39.65126,-123.78168
39.65139,-123.78178
39.65152,-123.78192
39.65162,-123.78206
39.65201,-123.78283
39.65214,-123.78304
39.65222,-123.78319
39.65229,-123.78341
39.65247,-123.78381
39.65253,-123.78391
39.65266,-123.78408
39.65274,-123.78416
39.65288,-123.78426
39.65305,-123.78435
39.65330,-123.78446
39.65341,-123.78449
39.65374,-123.78453
39.65544,-123.78450
39.65589,-123.78450
39.65615,-123.78452
39.65696,-123.78465
39.65735,-123.78473
39.65890,-123.78505
39.65935,-123.78514
39.66011,-123.78531
39.66036,-123.78537
39.66044,-123.78539
39.66098,-123.78561
39.66119,-123.78572
39.66133,-123.78581
39.66179,-123.78608
39.66238,-123.78644
39.66552,-123.78824
39.66684,-123.78902
39.66726,-123.78925
39.66825,-123.78983
39.66848,-123.78997
39.66883,-123.79015
39.66929,-123.79035
39.66972,-123.79052
39.67019,-123.79066
39.67041,-123.79070
39.67105,-123.79080
39.67139,-123.79083
39.67177,-123.79084
39.67224,-123.79082
39.67241,-123.79081
39.67282,-123.79075
39.67592,-123.78998
39.67610,-123.78996
39.67678,-123.78987
39.67728,-123.78986
39.67759,-123.78986
39.67801,-123.78988
39.67857,-123.78997
39.67878,-123.79002
39.68081,-123.79059
39.68294,-123.79118
39.68444,-123.79162
39.68459,-123.79166
39.68566,-123.79196
39.68605,-123.79206
39.68713,-123.79238
39.68831,-123.79271
39.68879,-123.79286
39.68927,-123.79305
39.68957,-123.79321
39.69016,-123.79356
39.69052,-123.79382
39.69104,-123.79424
39.69143,-123.79460
39.69174,-123.79492
39.69190,-123.79509
39.69212,-123.79536
39.69242,-123.79577
39.69297,-123.79646
39.69325,-123.79682
39.69338,-123.79698
39.69394,-123.79756
39.69414,-123.79781
39.69458,-123.79828
39.69469,-123.79838
39.69483,-123.79845
39.69497,-123.79850
39.69512,-123.79851
39.69526,-123.79848
39.69550,-123.79841
39.69566,-123.79839
39.69585,-123.79841
39.69603,-123.79847
39.69615,-123.79855
39.69628,-123.79865
39.69643,-123.79883
39.69670,-123.79926
39.69701,-123.79973
39.69711,-123.79986
39.69723,-123.79998
39.69734,-123.80004
39.69747,-123.80008
39.69789,-123.80012
39.69806,-123.80016
39.69821,-123.80021
39.69838,-123.80032
39.69858,-123.80049
39.69877,-123.80069
39.69889,-123.80084
39.69998,-123.80257
39.70017,-123.80278
39.70036,-123.80293
39.70056,-123.80303
39.70176,-123.80343
39.70226,-123.80352
39.70237,-123.80354
39.70249,-123.80357
39.70328,-123.80370
39.70345,-123.80373
39.70400,-123.80382
39.70428,-123.80386
39.70489,-123.80395
39.70506,-123.80399
39.70536,-123.80415
39.70576,-123.80432
39.70593,-123.80442
39.70613,-123.80455
39.70629,-123.80469
39.70643,-123.80485
39.70657,-123.80505
39.70678,-123.80548
39.70689,-123.80568
39.70696,-123.80576
39.70707,-123.80583
39.70722,-123.80590
39.70744,-123.80596
39.70757,-123.80597
39.70829,-123.80590
39.70847,-123.80593
39.70869,-123.80602
39.70886,-123.80612
39.70939,-123.80656
39.70952,-123.80665
39.70973,-123.80677
39.70997,-123.80688
39.71009,-123.80690
39.71014,-123.80690
39.71025,-123.80685
39.71043,-123.80674
39.71062,-123.80660
39.71074,-123.80649
39.71081,-123.80639
39.71087,-123.80625
39.71091,-123.80609
39.71093,-123.80598
39.71098,-123.80495
39.71100,-123.80467
39.71102,-123.80448
39.71113,-123.80407
39.71122,-123.80364
39.71128,-123.80341
39.71131,-123.80334
39.71136,-123.80327
39.71143,-123.80321
39.71153,-123.80317
39.71160,-123.80316
39.71175,-123.80317
39.71195,-123.80324
39.71202,-123.80328
39.71223,-123.80339
39.71241,-123.80348
39.71251,-123.80350
39.71260,-123.80349
39.71266,-123.80347
39.71272,-123.80342
39.71278,-123.80331
39.71282,-123.80321
39.71295,-123.80273
39.71306,-123.80241
39.71316,-123.80218
39.71348,-123.80162
39.71356,-123.80142
39.71364,-123.80114
39.71374,-123.80087
39.71381,-123.80073
39.71385,-123.80068
39.71393,-123.80061
39.71405,-123.80055
39.71415,-123.80054
39.71509,-123.80052
39.71612,-123.80054
39.71624,-123.80057
39.71636,-123.80061
39.71658,-123.80074
39.71672,-123.80086
39.71700,-123.80122
39.71710,-123.80131
39.71747,-123.80157
39.71756,-123.80161
39.71766,-123.80163
39.71782,-123.80158
39.71795,-123.80156
39.71804,-123.80157
39.71821,-123.80161
39.71849,-123.80172
39.71869,-123.80179
39.71888,-123.80182
39.71908,-123.80181
39.71919,-123.80178
39.71934,-123.80174
39.71961,-123.80173
39.72013,-123.80169
39.72043,-123.80167
39.72059,-123.80168
39.72083,-123.80172
39.72108,-123.80180
39.72118,-123.80185
39.72194,-123.80222
39.72215,-123.80235
39.72235,-123.80246
39.72253,-123.80253
39.72277,-123.80258
39.72311,-123.80259
39.72341,-123.80261
39.72384,-123.80267
39.72416,-123.80278
39.72427,-123.80280
39.72439,-123.80280
39.72452,-123.80280
39.72456,-123.80281
39.72460,-123.80281
39.72463,-123.80283
39.72466,-123.80288
39.72468,-123.80293
39.72467,-123.80297
39.72465,-123.80303
39.72461,-123.80308
39.72452,-123.80312
39.72429,-123.80320
39.72409,-123.80325
39.72390,-123.80329
39.72365,-123.80332
39.72359,-123.80334
39.72351,-123.80339
39.72345,-123.80348
39.72343,-123.80354
39.72337,-123.80372
39.72332,-123.80396
39.72328,-123.80441
39.72320,-123.80535
39.72322,-123.80553
39.72325,-123.80570
39.72336,-123.80614
39.72337,-123.80621
39.72336,-123.80628
39.72333,-123.80633
39.72327,-123.80635
39.72322,-123.80635
39.72316,-123.80632
39.72304,-123.80622
39.72281,-123.80597
39.72270,-123.80583
39.72261,-123.80567
39.72256,-123.80554
39.72249,-123.80532
39.72241,-123.80514
39.72230,-123.80493
39.72213,-123.80470
39.72199,-123.80456
39.72129,-123.80400
39.72118,-123.80394
39.72112,-123.80393
39.72104,-123.80395
39.72100,-123.80397
39.72091,-123.80409
39.72077,-123.80436
39.72062,-123.80472
39.72059,-123.80483
39.72058,-123.80496
39.72061,-123.80512
39.72066,-123.80521
39.72098,-123.80569
39.72116,-123.80592
39.72132,-123.80615
39.72153,-123.80640
39.72173,-123.80659
39.72197,-123.80676
39.72212,-123.80687
39.72221,-123.80695
39.72247,-123.80717
39.72256,-123.80727
39.72273,-123.80752
39.72278,-123.80764
39.72283,-123.80782
39.72290,-123.80801
39.72298,-123.80815
39.72305,-123.80824
39.72314,-123.80830
39.72338,-123.80841
39.72348,-123.80847
39.72355,-123.80854
39.72359,-123.80863
39.72369,-123.80918
39.72377,-123.80945
39.72381,-123.80950
39.72387,-123.80956
39.72394,-123.80958
39.72399,-123.80956
39.72408,-123.80947
39.72415,-123.80937
39.72425,-123.80918
39.72444,-123.80874
39.72456,-123.80851
39.72464,-123.80840
39.72471,-123.80834
39.72480,-123.80830
39.72489,-123.80831
39.72494,-123.80835
39.72497,-123.80841
39.72501,-123.80864
39.72508,-123.80901
39.72514,-123.80922
39.72522,-123.80940
39.72528,-123.80947
39.72534,-123.80950
39.72558,-123.80959
39.72570,-123.80966
39.72575,-123.80971
39.72591,-123.80993
39.72605,-123.81014
39.72610,-123.81020
39.72622,-123.81030
39.72630,-123.81034
39.72642,-123.81036
39.72669,-123.81035
39.72690,-123.81036
39.72703,-123.81039
39.72706,-123.81042
39.72713,-123.81050
39.72714,-123.81053
39.72714,-123.81060
39.72713,-123.81066
39.72703,-123.81103
39.72692,-123.81145
39.72682,-123.81216
39.72676,-123.81282
39.72675,-123.81290
39.72669,-123.81300
39.72659,-123.81312
39.72649,-123.81318
39.72632,-123.81318
39.72601,-123.81314
39.72572,-123.81311
39.72543,-123.81312
39.72536,-123.81315
39.72531,-123.81321
39.72528,-123.81329
39.72527,-123.81338
39.72529,-123.81347
39.72534,-123.81356
39.72540,-123.81366
39.72542,-123.81373
39.72543,-123.81381
39.72542,-123.81389
39.72537,-123.81404
39.72536,-123.81418
39.72538,-123.81432
39.72540,-123.81437
39.72546,-123.81448
39.72554,-123.81455
39.72563,-123.81461
39.72568,-123.81462
39.72594,-123.81463
39.72617,-123.81469
39.72660,-123.81487
39.72668,-123.81492
39.72671,-123.81496
39.72676,-123.81504
39.72677,-123.81509
39.72676,-123.81533
39.72677,-123.81563
39.72679,-123.81571
39.72685,-123.81584
39.72688,-123.81587
39.72692,-123.81588
39.72703,-123.81590
39.72706,-123.81589
39.72713,-123.81584
39.72719,-123.81575
39.72739,-123.81527
39.72745,-123.81516
39.72760,-123.81496
39.72776,-123.81479
39.72824,-123.81442
39.72843,-123.81424
39.72879,-123.81382
39.72910,-123.81349
39.72935,-123.81324
39.72961,-123.81306
39.72986,-123.81287
39.72994,-123.81278
39.73011,-123.81218
39.73024,-123.81176
39.73033,-123.81156
39.73039,-123.81145
39.73049,-123.81135
39.73073,-123.81118
39.73119,-123.81088
39.73128,-123.81079
39.73131,-123.81074
39.73136,-123.81055
39.73137,-123.81048
39.73137,-123.81026
39.73132,-123.81005
39.73129,-123.80984
39.73130,-123.80961
39.73131,-123.80947
39.73137,-123.80920
39.73141,-123.80909
39.73148,-123.80900
39.73153,-123.80897
39.73161,-123.80894
39.73173,-123.80890
39.73185,-123.80891
39.73190,-123.80894
39.73207,-123.80909
39.73223,-123.80922
39.73232,-123.80925
39.73237,-123.80924
39.73251,-123.80916
39.73280,-123.80894
39.73289,-123.80889
39.73302,-123.80888
39.73316,-123.80892
39.73329,-123.80901
39.73332,-123.80907
39.73335,-123.80913
39.73336,-123.80918
39.73337,-123.80931
39.73329,-123.80977
39.73331,-123.80995
39.73332,-123.80998
39.73337,-123.81005
39.73346,-123.81010
39.73354,-123.81013
39.73363,-123.81012
39.73392,-123.81002
39.73404,-123.81000
39.73410,-123.81002
39.73416,-123.81004
39.73428,-123.81014
39.73435,-123.81024
39.73452,-123.81066
39.73458,-123.81084
39.73461,-123.81104
39.73461,-123.81121
39.73463,-123.81140
39.73466,-123.81154
39.73476,-123.81179
39.73490,-123.81208
39.73496,-123.81214
39.73508,-123.81226
39.73528,-123.81236
39.73537,-123.81246
39.73579,-123.81324
39.73591,-123.81351
39.73598,-123.81375
39.73600,-123.81384
39.73602,-123.81424
39.73604,-123.81428
39.73608,-123.81436
39.73614,-123.81443
39.73631,-123.81458
39.73647,-123.81476
39.73672,-123.81510
39.73698,-123.81537
39.73705,-123.81546
39.73729,-123.81574
39.73784,-123.81650
39.73796,-123.81662
39.73812,-123.81673
39.73823,-123.81678
39.73830,-123.81680
39.73862,-123.81686
39.73873,-123.81688
39.73881,-123.81690
39.73922,-123.81705
39.73995,-123.81733
39.74010,-123.81737
39.74031,-123.81738
39.74056,-123.81736
39.74074,-123.81733
39.74097,-123.81725
39.74134,-123.81706
39.74239,-123.81638
39.74264,-123.81623
39.74267,-123.81621
39.74282,-123.81614
39.74307,-123.81607
39.74324,-123.81605
39.74351,-123.81605
39.74356,-123.81605
39.74381,-123.81610
39.74387,-123.81612
39.74403,-123.81617
39.74427,-123.81628
39.74457,-123.81648
39.74502,-123.81683
39.74528,-123.81698
39.74535,-123.81701
39.74556,-123.81709
39.74577,-123.81715
39.74601,-123.81718
39.74676,-123.81718
39.74709,-123.81716
39.74711,-123.81715
39.74729,-123.81712
39.74777,-123.81695
39.74792,-123.81693
39.74799,-123.81693
39.74817,-123.81697
39.74824,-123.81700
39.74838,-123.81708
39.74853,-123.81720
39.74889,-123.81761
39.74906,-123.81777
39.74919,-123.81785
39.74951,-123.81800
39.75022,-123.81828
39.75048,-123.81839
39.75076,-123.81856
39.75134,-123.81887
39.75152,-123.81895
39.75219,-123.81919
39.75266,-123.81939
39.75283,-123.81947
39.75304,-123.81964
39.75343,-123.82003
39.75386,-123.82043
39.75405,-123.82061
39.75415,-123.82070
39.75444,-123.82093
39.75478,-123.82116
39.75493,-123.82123
39.75579,-123.82133
39.75657,-123.82143
39.75671,-123.82144
39.75717,-123.82144
39.75774,-123.82144
39.75791,-123.82147
39.75803,-123.82151
39.75858,-123.82183
39.75883,-123.82201
39.75921,-123.82231
39.75947,-123.82246
39.75979,-123.82260
39.75989,-123.82262
39.76032,-123.82268
39.76047,-123.82277
39.76096,-123.82320
39.76114,-123.82332
39.76139,-123.82346
39.76179,-123.82362
39.76280,-123.82407
39.76300,-123.82418
39.76312,-123.82428
39.76361,-123.82480
39.76408,-123.82537
39.76429,-123.82561
39.76463,-123.82595
39.76486,-123.82615
39.76542,-123.82654
39.76551,-123.82663
39.76568,-123.82685
39.76595,-123.82726
39.76628,-123.82767
39.76645,-123.82785
39.76670,-123.82803
39.76748,-123.82872
39.76885,-123.82989
39.76905,-123.83004
39.76962,-123.83037
39.77074,-123.83106
39.77093,-123.83114
39.77138,-123.83127
39.77220,-123.83151
39.77282,-123.83172
39.77321,-123.83187
39.77367,-123.83205
39.77403,-123.83220
39.77448,-123.83243
39.77467,-123.83250
39.77537,-123.83266
39.77616,-123.83281
39.77652,-123.83286
39.77666,-123.83286
39.77687,-123.83284
39.77710,-123.83276
39.77745,-123.83265
39.77766,-123.83255
39.77768,-123.83254
39.77792,-123.83245
39.77814,-123.83242
39.77942,-123.83250
39.77956,-123.83249
39.77961,-123.83248
39.77966,-123.83246
39.77972,-123.83245
39.77976,-123.83242
39.77981,-123.83240
39.77991,-123.83232
39.78004,-123.83221
39.78017,-123.83199
39.78036,-123.83155
39.78045,-123.83126
39.78054,-123.83099
39.78061,-123.83077
39.78065,-123.83056
39.78075,-123.82969
39.78077,-123.82930
39.78077,-123.82908
39.78077,-123.82894
39.78072,-123.82864
39.78065,-123.82837
39.78041,-123.82757
39.78003,-123.82648
39.77991,-123.82608
39.77987,-123.82586
39.77987,-123.82576
39.77991,-123.82557
39.77995,-123.82545
39.78042,-123.82463
39.78152,-123.82292
39.78177,-123.82260
39.78191,-123.82244
39.78217,-123.82221
39.78234,-123.82201
39.78252,-123.82177
39.78291,-123.82110
39.78337,-123.82039
39.78347,-123.82028
