lon,lat
-123.7606430,39.5251610
-123.7603890,39.5257290
-123.7601790,39.5262190
-123.7599150,39.5268300
-123.7597280,39.5271800
-123.7597140,39.5271960
-123.7595540,39.5273830
-123.7594130,39.5275650
-123.7592210,39.5278680
-123.7591700,39.5279750
-123.7591220,39.5281680
-123.7591080,39.5282780
-123.7591040,39.5284630
-123.7592160,39.5291720
-123.7592010,39.5293780
-123.7591950,39.5294530
-123.7590770,39.5306650
-123.7589390,39.5321500
-123.7589230,39.5323410
-123.7588980,39.5324490
-123.7588360,39.5325590
-123.7587050,39.5327000
-123.7584410,39.5328950
-123.7581490,39.5330830
-123.7576890,39.5333980
-123.7573330,39.5336220
-123.7569200,39.5338900
-123.7567340,39.5340460
-123.7565490,39.5342500
-123.7564670,39.5343800
-123.7564150,39.5344950
-123.7562550,39.5350810
-123.7562050,39.5353210
-123.7560360,39.5363030
-123.7559020,39.5371690
-123.7558630,39.5375240
-123.7558310,39.5381070
-123.7558450,39.5384770
-123.7559010,39.5389230
-123.7559830,39.5393240
-123.7561520,39.5399590
-123.7563140,39.5404760
-123.7563460,39.5405600
-123.7567070,39.5412890
-123.7570370,39.5418350
-123.7574310,39.5423720
-123.7578790,39.5428580
-123.7582920,39.5432840
-123.7586980,39.5436560
-123.7589330,39.5438420
-123.7593360,39.5441280
-123.7595640,39.5443350
-123.7599210,39.5446150
-123.7601560,39.5448040
-123.7603290,39.5449470
-123.7605390,39.5451170
-123.7612850,39.5457190
-123.7613470,39.5457690
-123.7618910,39.5463270
-123.7621850,39.5468620
-123.7623540,39.5474470
-123.7624060,39.5480690
-123.7624440,39.5485600
-123.7624580,39.5487850
-123.7624950,39.5491780
-123.7625140,39.5494140
-123.7625220,39.5497310
-123.7626230,39.5503170
-123.7626760,39.5505680
-123.7627390,39.5508120
-123.7628950,39.5513020
-123.7630150,39.5517420
-123.7632130,39.5523860
-123.7632660,39.5525420
-123.7633050,39.5527210
-123.7633360,39.5530650
-123.7633330,39.5531980
-123.7633300,39.5534430
-123.7633160,39.5542160
-123.7633300,39.5555660
-123.7632980,39.5566450
-123.7632770,39.5568850
-123.7632970,39.5570980
-123.7633400,39.5572140
-123.7633980,39.5572930
-123.7634740,39.5573640
-123.7636250,39.5574660
-123.7637820,39.5575390
-123.7639560,39.5575960
-123.7640300,39.5576090
-123.7641770,39.5576170
-123.7646080,39.5575820
-123.7648070,39.5575870
-123.7653450,39.5576440
-123.7655370,39.5576840
-123.7656480,39.5577240
-123.7656940,39.5577590
-123.7657160,39.5577930
-123.7657360,39.5579130
-123.7657150,39.5580060
-123.7655860,39.5583160
-123.7652840,39.5590860
-123.7652740,39.5591240
-123.7651880,39.5594680
-123.7651210,39.5597900
-123.7651200,39.5598900
-123.7651280,39.5599250
-123.7651510,39.5600330
-123.7654780,39.5606990
-123.7656030,39.5609370
-123.7658110,39.5613830
-123.7659060,39.5616240
-123.7659360,39.5616990
-123.7660110,39.5619510
-123.7660980,39.5624240
-123.7662630,39.5636460
-123.7663060,39.5638490
-123.7664940,39.5643520
-123.7665420,39.5645050
-123.7665700,39.5647070
-123.7665600,39.5648240
-123.7665160,39.5649330
-123.7664050,39.5650960
-123.7658450,39.5656850
-123.7657040,39.5658590
-123.7656110,39.5660030
-123.7655690,39.5661100
-123.7655430,39.5663010
-123.7655730,39.5665240
-123.7656040,39.5667480
-123.7656000,39.5669130
-123.7655740,39.5670750
-123.7655660,39.5671540
-123.7655820,39.5672550
-123.7656140,39.5673260
-123.7656600,39.5673710
-123.7657150,39.5674080
-123.7657960,39.5674330
-123.7659000,39.5674370
-123.7660030,39.5674160
-123.7661350,39.5673430
-123.7662600,39.5672590
-123.7663650,39.5671510
-123.7664420,39.5670520
-123.7664960,39.5669430
-123.7665330,39.5668170
-123.7665830,39.5666740
-123.7666310,39.5666000
-123.7666780,39.5665450
-123.7667360,39.5664930
-123.7668090,39.5664490
-123.7668760,39.5664210
-123.7669610,39.5663930
-123.7670510,39.5663710
-123.7674100,39.5663010
-123.7677990,39.5662260
-123.7679540,39.5662030
-123.7681060,39.5661990
-123.7682510,39.5662050
-123.7683690,39.5662210
-123.7684850,39.5662450
-123.7686110,39.5662800
-123.7687360,39.5663230
-123.7688410,39.5663700
-123.7689920,39.5664580
-123.7692100,39.5666230
-123.7694240,39.5668180
-123.7695920,39.5669940
-123.7697480,39.5671780
-123.7698990,39.5674050
-123.7700330,39.5676430
-123.7708840,39.5691020
-123.7714750,39.5701120
-123.7716670,39.5705090
-123.7717760,39.5709330
-123.7719190,39.5718350
-123.7723040,39.5739500
-123.7724720,39.5748700
-123.7725920,39.5754340
-123.7726140,39.5756330
-123.7728810,39.5770300
-123.7729800,39.5775350
-123.7730050,39.5776880
-123.7730140,39.5778390
-123.7730110,39.5779550
-123.7729690,39.5781050
-123.7728990,39.5782280
-123.7722250,39.5790420
-123.7721480,39.5791750
-123.7721140,39.5792580
-123.7720870,39.5793420
-123.7720570,39.5795010
-123.7720390,39.5796660
-123.7720140,39.5801750
-123.7719670,39.5824150
-123.7719910,39.5835160
-123.7720300,39.5845340
-123.7720410,39.5847620
-123.7720620,39.5849590
-123.7720740,39.5850690
-123.7721250,39.5852160
-123.7722010,39.5853560
-123.7723300,39.5855280
-123.7730110,39.5863050
-123.7731370,39.5864130
-123.7744930,39.5873140
-123.7750820,39.5876860
-123.7757730,39.5881580
-123.7761570,39.5884440
-123.7766040,39.5888020
-123.7770980,39.5892250
-123.7773970,39.5895180
-123.7780700,39.5902370
-123.7786830,39.5908930
-123.7790160,39.5912660
-123.7792540,39.5915070
-123.7793380,39.5915970
-123.7801280,39.5924410
-123.7804210,39.5927850
-123.7810940,39.5936260
-123.7818160,39.5946670
-123.7818940,39.5947960
-123.7820320,39.5950740
-123.7822590,39.5955570
-123.7823240,39.5956660
-123.7830590,39.5967610
-123.7832240,39.5970320
-123.7836220,39.5977330
-123.7837420,39.5979660
-123.7840710,39.5985570
-123.7844020,39.5991280
-123.7851320,39.6004670
-123.7855160,39.6010960
-123.7855660,39.6012130
-123.7856060,39.6013880
-123.7856160,39.6015340
-123.7855870,39.6017670
-123.7854590,39.6023700
-123.7853860,39.6026810
-123.7851660,39.6035120
-123.7851250,39.6036180
-123.7848600,39.6042270
-123.7848520,39.6042460
-123.7847860,39.6044360
-123.7843840,39.6057110
-123.7842190,39.6061820
-123.7838460,39.6069410
-123.7837360,39.6071020
-123.7836550,39.6071730
-123.7835290,39.6072390
-123.7830660,39.6073490
-123.7829580,39.6073930
-123.7828570,39.6074560
-123.7827580,39.6075500
-123.7826770,39.6076620
-123.7825960,39.6078360
-123.7825720,39.6079570
-123.7825790,39.6080990
-123.7826200,39.6082680
-123.7827140,39.6084480
-123.7827950,39.6086390
-123.7828200,39.6087830
-123.7828090,39.6089070
-123.7827640,39.6090480
-123.7824980,39.6094740
-123.7824650,39.6095870
-123.7824470,39.6097360
-123.7824600,39.6098950
-123.7825060,39.6101640
-123.7825340,39.6104540
-123.7825200,39.6107390
-123.7824630,39.6110030
-123.7821790,39.6116830
-123.7821550,39.6118600
-123.7821610,39.6123090
-123.7821470,39.6124760
-123.7821080,39.6125630
-123.7820220,39.6126380
-123.7819330,39.6126800
-123.7818360,39.6127030
-123.7814740,39.6127250
-123.7811020,39.6126950
-123.7809300,39.6126650
-123.7804950,39.6125660
-123.7802470,39.6125190
-123.7801070,39.6125180
-123.7799060,39.6125520
-123.7798170,39.6125460
-123.7796000,39.6125340
-123.7792150,39.6124510
-123.7789140,39.6123450
-123.7786440,39.6122940
-123.7784800,39.6122830
-123.7783400,39.6122910
-123.7782590,39.6123100
-123.7782330,39.6123160
-123.7781400,39.6123710
-123.7780770,39.6124280
-123.7780570,39.6124710
-123.7780430,39.6125430
-123.7780670,39.6126260
-123.7781170,39.6126960
-123.7782410,39.6127830
-123.7784580,39.6128590
-123.7794150,39.6130790
-123.7796770,39.6131510
-123.7798980,39.6132290
-123.7800490,39.6133020
-123.7805490,39.6135930
-123.7808690,39.6137470
-123.7812870,39.6139080
-123.7814190,39.6139710
-123.7815670,39.6140740
-123.7816600,39.6141730
-123.7817190,39.6142350
-123.7817400,39.6142990
-123.7817800,39.6144400
-123.7817870,39.6146030
-123.7817510,39.6147780
-123.7816900,39.6149100
-123.7813810,39.6153520
-123.7812060,39.6155710
-123.7808730,39.6158770
-123.7808350,39.6159300
-123.7808120,39.6159870
-123.7808110,39.6160210
-123.7808250,39.6160580
-123.7808560,39.6160900
-123.7808930,39.6161080
-123.7809740,39.6161200
-123.7810380,39.6161110
-123.7811370,39.6160830
-123.7814030,39.6159810
-123.7814740,39.6159600
-123.7815390,39.6159570
-123.7815950,39.6159620
-123.7816470,39.6159770
-123.7816960,39.6160000
-123.7817390,39.6160390
-123.7817760,39.6160870
-123.7818020,39.6161360
-123.7818120,39.6162110
-123.7818070,39.6162640
-123.7817670,39.6164830
-123.7817230,39.6167220
-123.7817210,39.6169890
-123.7817480,39.6172250
-123.7818430,39.6176210
-123.7818910,39.6180790
-123.7818510,39.6183390
-123.7817330,39.6188570
-123.7815710,39.6194900
-123.7814390,39.6199750
-123.7813050,39.6207150
-123.7810420,39.6221520
-123.7810490,39.6221940
-123.7810900,39.6222780
-123.7811980,39.6223860
-123.7814750,39.6225500
-123.7815930,39.6226370
-123.7816360,39.6226830
-123.7817350,39.6228990
-123.7819450,39.6237450
-123.7820310,39.6241670
-123.7821370,39.6245150
-123.7822360,39.6246870
-123.7822970,39.6247610
-123.7824330,39.6249050
-123.7825900,39.6250850
-123.7826480,39.6251930
-123.7826900,39.6255300
-123.7827640,39.6258500
-123.7827540,39.6259130
-123.7827130,39.6259690
-123.7826770,39.6259920
-123.7825470,39.6260480
-123.7824490,39.6261110
-123.7823510,39.6262120
-123.7823120,39.6263120
-123.7823140,39.6264290
-123.7823850,39.6266660
-123.7824060,39.6267780
-123.7824030,39.6269790
-123.7824180,39.6271470
-123.7825090,39.6274960
-123.7825130,39.6277000
-123.7824730,39.6280810
-123.7825010,39.6284390
-123.7824920,39.6285650
-123.7824270,39.6288270
-123.7824090,39.6289700
-123.7824250,39.6293970
-123.7824140,39.6296050
-123.7823620,39.6298790
-123.7823400,39.6300690
-123.7823560,39.6302100
-123.7824260,39.6304500
-123.7824780,39.6306680
-123.7824900,39.6308920
-123.7824490,39.6312750
-123.7824770,39.6323790
-123.7825110,39.6327310
-123.7828650,39.6350450
-123.7829270,39.6354660
-123.7829640,39.6355520
-123.7830160,39.6356210
-123.7831020,39.6356700
-123.7831950,39.6357080
-123.7833100,39.6357300
-123.7834340,39.6357410
-123.7835570,39.6357490
-123.7837700,39.6357520
-123.7841040,39.6357460
-123.7844610,39.6357390
-123.7846600,39.6357430
-123.7847570,39.6357680
-123.7848420,39.6358040
-123.7848920,39.6358540
-123.7849270,39.6359220
-123.7849430,39.6360000
-123.7849430,39.6360950
-123.7849300,39.6363090
-123.7849240,39.6367460
-123.7849130,39.6374640
-123.7849110,39.6382440
-123.7849110,39.6384080
-123.7849050,39.6396360
-123.7848960,39.6401260
-123.7848800,39.6404210
-123.7848330,39.6406000
-123.7844180,39.6418620
-123.7843170,39.6422930
-123.7842780,39.6425700
-123.7842580,39.6428610
-123.7842310,39.6432490
-123.7842060,39.6434440
-123.7841270,39.6437180
-123.7840480,39.6439030
-123.7840030,39.6440610
-123.7839980,39.6441630
-123.7840200,39.6442870
-123.7840780,39.6444100
-123.7841900,39.6445830
-123.7843610,39.6448740
-123.7843930,39.6449480
-123.7844260,39.6450460
-123.7846480,39.6460850
-123.7846630,39.6462810
-123.7846480,39.6464390
-123.7845980,39.6466820
-123.7845160,39.6468670
-123.7844720,39.6469480
-123.7843920,39.6470660
-123.7842270,39.6472620
-123.7841970,39.6472910
-123.7840830,39.6474000
-123.7838730,39.6475750
-123.7837890,39.6476320
-123.7835990,39.6477340
-123.7835200,39.6477740
-123.7832560,39.6478880
-123.7830960,39.6479300
-123.7827740,39.6479350
-123.7816810,39.6479410
-123.7814250,39.6479620
-123.7812000,39.6480130
-123.7810980,39.6480470
-123.7808600,39.6481500
-123.7802800,39.6484550
-123.7801780,39.6485330
-123.7801550,39.6485730
-123.7801320,39.6486150
-123.7801020,39.6486670
-123.7800650,39.6487670
-123.7799920,39.6489650
-123.7799400,39.6491840
-123.7799400,39.6493150
-123.7799790,39.6494570
-123.7800440,39.6495530
-123.7800920,39.6495990
-123.7801970,39.6496670
-123.7803970,39.6497410
-123.7807480,39.6498380
-123.7809200,39.6499040
-123.7810380,39.6499730
-123.7811350,39.6500720
-123.7812100,39.6502000
-123.7814290,39.6508080
-123.7814820,39.6509320
-123.7816810,39.6512590
-123.7817840,39.6513890
-123.7819160,39.6515150
-123.7820640,39.6516180
-123.7828260,39.6520130
-123.7830440,39.6521440
-123.7831870,39.6522190
-123.7834060,39.6522940
-123.7838140,39.6524710
-123.7839150,39.6525300
-123.7840820,39.6526600
-123.7841570,39.6527380
-123.7842590,39.6528810
-123.7843530,39.6530470
-123.7844580,39.6532990
-123.7844920,39.6534130
-123.7845270,39.6537390
-123.7844960,39.6554390
-123.7845010,39.6558880
-123.7845180,39.6561450
-123.7846500,39.6569600
-123.7847320,39.6573540
-123.7850470,39.6588980
-123.7851440,39.6593520
-123.7853130,39.6601110
-123.7853700,39.6603550
-123.7853950,39.6604400
-123.7856140,39.6609830
-123.7857200,39.6611910
-123.7858140,39.6613310
-123.7860760,39.6617850
-123.7864360,39.6623830
-123.7882420,39.6655170
-123.7890190,39.6668400
-123.7892550,39.6672600
-123.7898330,39.6682480
-123.7899700,39.6684830
-123.7901460,39.6688290
-123.7903480,39.6692910
-123.7905180,39.6697240
-123.7906570,39.6701880
-123.7907020,39.6704050
-123.7908030,39.6710540
-123.7908320,39.6713910
-123.7908350,39.6717670
-123.7908250,39.6722420
-123.7908100,39.6724090
-123.7907510,39.6728220
-123.7899830,39.6759250
-123.7899550,39.6761050
-123.7898710,39.6767780
-123.7898620,39.6772830
-123.7898560,39.6775950
-123.7898850,39.6780140
-123.7899710,39.6785660
-123.7900200,39.6787790
-123.7905950,39.6808130
-123.7911830,39.6829410
-123.7916210,39.6844380
-123.7916650,39.6845870
-123.7919630,39.6856600
-123.7920650,39.6860460
-123.7923810,39.6871310
-123.7927060,39.6883110
-123.7928560,39.6887950
-123.7930540,39.6892740
-123.7932050,39.6895720
-123.7935580,39.6901590
-123.7938160,39.6905170
-123.7942370,39.6910370
-123.7946020,39.6914310
-123.7949180,39.6917350
-123.7950940,39.6919010
-123.7953600,39.6921250
-123.7957690,39.6924160
-123.7964580,39.6929700
-123.7968250,39.6932490
-123.7969830,39.6933850
-123.7975580,39.6939380
-123.7978070,39.6941390
-123.7982840,39.6945850
-123.7983760,39.6946930
-123.7984540,39.6948330
-123.7984960,39.6949710
-123.7985050,39.6951220
-123.7984830,39.6952620
-123.7984130,39.6955030
-123.7983890,39.6956620
-123.7984060,39.6958470
-123.7984710,39.6960260
-123.7985470,39.6961540
-123.7986500,39.6962780
-123.7988350,39.6964310
-123.7992550,39.6966960
-123.7997320,39.6970100
-123.7998630,39.6971150
-123.7999790,39.6972340
-123.8000420,39.6973410
-123.8000820,39.6974720
-123.8001220,39.6978900
-123.8001550,39.6980600
-123.8002140,39.6982080
-123.8003230,39.6983840
-123.8004920,39.6985820
-123.8006850,39.6987680
-123.8008350,39.6988860
-123.8025670,39.6999750
-123.8027830,39.7001710
-123.8029310,39.7003590
-123.8030260,39.7005590
-123.8034270,39.7017630
-123.8035210,39.7022560
-123.8035430,39.7023730
-123.8035650,39.7024900
-123.8036980,39.7032780
-123.8037320,39.7034470
-123.8038200,39.7039980
-123.8038640,39.7042800
-123.8039460,39.7048870
-123.8039900,39.7050600
-123.8041520,39.7053610
-123.8043230,39.7057570
-123.8044170,39.7059300
-123.8045530,39.7061260
-123.8046900,39.7062860
-123.8048450,39.7064270
-123.8050540,39.7065740
-123.8054820,39.7067820
-123.8056770,39.7068940
-123.8057630,39.7069650
-123.8058330,39.7070690
-123.8059020,39.7072230
-123.8059620,39.7074370
-123.8059720,39.7075650
-123.8059050,39.7082860
-123.8059310,39.7084710
-123.8060160,39.7086850
-123.8061220,39.7088580
-123.8065560,39.7093860
-123.8066520,39.7095170
-123.8067740,39.7097270
-123.8068800,39.7099660
-123.8069030,39.7100870
-123.8068970,39.7101400
-123.8068530,39.7102550
-123.8067440,39.7104350
-123.8065980,39.7106230
-123.8064860,39.7107390
-123.8063850,39.7108070
-123.8062550,39.7108660
-123.8060930,39.7109130
-123.8059780,39.7109260
-123.8049490,39.7109770
-123.8046720,39.7109980
-123.8044830,39.7110240
-123.8040660,39.7111260
-123.8036390,39.7112200
-123.8034060,39.7112780
-123.8033400,39.7113090
-123.8032730,39.7113560
-123.8032110,39.7114340
-123.8031700,39.7115330
-123.8031610,39.7116000
-123.8031720,39.7117520
-123.8032440,39.7119500
-123.8032790,39.7120180
-123.8033850,39.7122310
-123.8034750,39.7124120
-123.8035020,39.7125130
-123.8034950,39.7125960
-123.8034680,39.7126570
-123.8034180,39.7127190
-123.8033150,39.7127810
-123.8032120,39.7128220
-123.8027330,39.7129500
-123.8024060,39.7130570
-123.8021800,39.7131600
-123.8016170,39.7134790
-123.8014170,39.7135600
-123.8011410,39.7136420
-123.8008660,39.7137370
-123.8007280,39.7138120
-123.8006770,39.7138530
-123.8006070,39.7139310
-123.8005520,39.7140490
-123.8005370,39.7141550
-123.8005160,39.7150860
-123.8005450,39.7161250
-123.8005650,39.7162420
-123.8006110,39.7163550
-123.8007420,39.7165810
-123.8008640,39.7167190
-123.8012170,39.7170040
-123.8013140,39.7171040
-123.8015750,39.7174710
-123.8016140,39.7175620
-123.8016260,39.7176580
-123.8015760,39.7178240
-123.8015600,39.7179520
-123.8015690,39.7180450
-123.8016090,39.7182060
-123.8017240,39.7184940
-123.8017880,39.7186940
-123.8018170,39.7188820
-123.8018110,39.7190820
-123.8017780,39.7191890
-123.8017380,39.7193440
-123.8017250,39.7196080
-123.8016870,39.7201350
-123.8016730,39.7204290
-123.8016840,39.7205890
-123.8017230,39.7208260
-123.8018020,39.7210770
-123.8018460,39.7211830
-123.8022220,39.7219360
-123.8023530,39.7221490
-123.8024590,39.7223530
-123.8025340,39.7225300
-123.8025790,39.7227660
-123.8025900,39.7231130
-123.8026090,39.7234120
-123.8026730,39.7238390
-123.8027840,39.7241570
-123.8028000,39.7242710
-123.8027980,39.7243870
-123.8028000,39.7245180
-123.8028070,39.7245590
-123.8028120,39.7245990
-123.8028310,39.7246300
-123.8028760,39.7246620
-123.8029250,39.7246760
-123.8029740,39.7246720
-123.8030270,39.7246550
-123.8030750,39.7246060
-123.8031170,39.7245210
-123.8032030,39.7242850
-123.8032490,39.7240950
-123.8032910,39.7238980
-123.8033180,39.7236520
-123.8033370,39.7235920
-123.8033950,39.7235120
-123.8034820,39.7234530
-123.8035440,39.7234260
-123.8037230,39.7233730
-123.8039570,39.7233240
-123.8044140,39.7232750
-123.8053510,39.7231980
-123.8055340,39.7232160
-123.8056980,39.7232490
-123.8061360,39.7233640
-123.8062150,39.7233720
-123.8062820,39.7233630
-123.8063260,39.7233280
-123.8063500,39.7232720
-123.8063510,39.7232220
-123.8063240,39.7231610
-123.8062190,39.7230430
-123.8059700,39.7228070
-123.8058310,39.7227020
-123.8056690,39.7226090
-123.8055350,39.7225570
-123.8053200,39.7224930
-123.8051380,39.7224130
-123.8049280,39.7222990
-123.8046990,39.7221270
-123.8045620,39.7219870
-123.8040040,39.7212950
-123.8039410,39.7211850
-123.8039300,39.7211240
-123.8039540,39.7210380
-123.8039710,39.7210030
-123.8040920,39.7209080
-123.8043590,39.7207710
-123.8047150,39.7206180
-123.8048330,39.7205910
-123.8049640,39.7205840
-123.8051190,39.7206100
-123.8052140,39.7206550
-123.8056860,39.7209780
-123.8059240,39.7211590
-123.8061530,39.7213190
-123.8064050,39.7215280
-123.8065930,39.7217270
-123.8067580,39.7219720
-123.8068730,39.7221160
-123.8069530,39.7222050
-123.8071720,39.7224730
-123.8072670,39.7225600
-123.8075210,39.7227320
-123.8076420,39.7227840
-123.8078220,39.7228340
-123.8080060,39.7228990
-123.8081520,39.7229780
-123.8082390,39.7230500
-123.8083020,39.7231370
-123.8084090,39.7233770
-123.8084690,39.7234760
-123.8085400,39.7235450
-123.8086350,39.7235920
-123.8091820,39.7236950
-123.8094490,39.7237730
-123.8095010,39.7238070
-123.8095620,39.7238750
-123.8095790,39.7239380
-123.8095590,39.7239880
-123.8094670,39.7240830
-123.8093710,39.7241520
-123.8091820,39.7242530
-123.8087420,39.7244430
-123.8085130,39.7245610
-123.8084030,39.7246420
-123.8083440,39.7247090
-123.8083010,39.7248030
-123.8083120,39.7248890
-123.8083540,39.7249440
-123.8084060,39.7249680
-123.8086400,39.7250060
-123.8090140,39.7250830
-123.8092220,39.7251410
-123.8093960,39.7252220
-123.8094660,39.7252800
-123.8095010,39.7253410
-123.8095920,39.7255760
-123.8096620,39.7256960
-123.8097150,39.7257490
-123.8099310,39.7259130
-123.8101420,39.7260480
-123.8102040,39.7261010
-123.8102990,39.7262210
-123.8103420,39.7263020
-123.8103610,39.7264150
-123.8103480,39.7266900
-123.8103580,39.7268980
-123.8103940,39.7270260
-123.8104220,39.7270640
-123.8104990,39.7271300
-123.8105340,39.7271430
-123.8105950,39.7271430
-123.8106570,39.7271310
-123.8110260,39.7270270
-123.8114490,39.7269220
-123.8121590,39.7268220
-123.8128240,39.7267630
-123.8129000,39.7267470
-123.8130030,39.7266950
-123.8131230,39.7265850
-123.8131760,39.7264860
-123.8131830,39.7263220
-123.8131370,39.7260100
-123.8131080,39.7257190
-123.8131240,39.7254310
-123.8131490,39.7253610
-123.8132100,39.7253080
-123.8132870,39.7252750
-123.8133830,39.7252660
-123.8134690,39.7252870
-123.8135570,39.7253450
-123.8136610,39.7254040
-123.8137300,39.7254240
-123.8138070,39.7254310
-123.8138860,39.7254230
-123.8140420,39.7253730
-123.8141800,39.7253650
-123.8143190,39.7253770
-123.8143710,39.7253980
-123.8144750,39.7254560
-123.8145530,39.7255380
-123.8146060,39.7256310
-123.8146160,39.7256760
-123.8146280,39.7259390
-123.8146900,39.7261730
-123.8148690,39.7265960
-123.8149220,39.7266750
-123.8149570,39.7267100
-123.8150440,39.7267600
-123.8150890,39.7267680
-123.8153280,39.7267600
-123.8156330,39.7267740
-123.8157100,39.7267870
-123.8158420,39.7268530
-123.8158690,39.7268800
-123.8158840,39.7269200
-123.8158960,39.7270320
-123.8158860,39.7270610
-123.8158350,39.7271330
-123.8157520,39.7271870
-123.8152680,39.7273910
-123.8151600,39.7274470
-123.8149560,39.7276010
-123.8147930,39.7277550
-123.8144190,39.7282430
-123.8142410,39.7284310
-123.8138240,39.7287920
-123.8134940,39.7290980
-123.8132440,39.7293530
-123.8130610,39.7296110
-123.8128740,39.7298600
-123.8127780,39.7299410
-123.8121790,39.7301080
-123.8117550,39.7302370
-123.8115590,39.7303260
-123.8114530,39.7303940
-123.8113510,39.7304880
-123.8111770,39.7307270
-123.8108800,39.7311860
-123.8107870,39.7312850
-123.8107360,39.7313120
-123.8105550,39.7313640
-123.8104780,39.7313720
-123.8102610,39.7313680
-123.8100450,39.7313220
-123.8098370,39.7312910
-123.8096130,39.7312980
-123.8094650,39.7313130
-123.8091990,39.7313740
-123.8090950,39.7314140
-123.8090020,39.7314820
-123.8089660,39.7315300
-123.8089360,39.7316050
-123.8089030,39.7317330
-123.8089120,39.7318480
-123.8089390,39.7318990
-123.8090910,39.7320690
-123.8092240,39.7322340
-123.8092490,39.7323210
-123.8092400,39.7323690
-123.8091650,39.7325090
-123.8089380,39.7328010
-123.8088870,39.7328950
-123.8088810,39.7330230
-123.8089170,39.7331620
-123.8090140,39.7332860
-123.8090660,39.7333240
-123.8091260,39.7333520
-123.8091780,39.7333650
-123.8093080,39.7333700
-123.8097740,39.7332940
-123.8099480,39.7333060
-123.8099820,39.7333170
-123.8100460,39.7333710
-123.8100990,39.7334570
-123.8101270,39.7335440
