lat,lon
37.82948,-122.48511
37.82950,-122.48501
37.82952,-122.48490
37.82950,-122.48381
37.82950,-122.48373
37.82952,-122.48366
37.82955,-122.48360
37.82959,-122.48353
37.82964,-122.48349
37.82966,-122.48347
37.82969,-122.48346
37.82974,-122.48344
37.82980,-122.48343
37.82986,-122.48343
37.82992,-122.48345
37.82997,-122.48348
37.83004,-122.48356
37.83012,-122.48367
37.83026,-122.48388
37.83030,-122.48393
37.83034,-122.48398
37.83039,-122.48402
37.83044,-122.48405
37.83049,-122.48407
37.83055,-122.48409
37.83060,-122.48409
37.83067,-122.48409
37.83078,-122.48409
37.83089,-122.48408
37.83100,-122.48408
37.83110,-122.48406
37.83121,-122.48404
37.83132,-122.48401
37.83143,-122.48397
37.83153,-122.48393
37.83164,-122.48389
37.83174,-122.48384
37.83184,-122.48378
37.83194,-122.48373
37.83215,-122.48359
37.83230,-122.48349
37.83237,-122.48345
37.83244,-122.48341
37.83251,-122.48339
37.83258,-122.48337
37.83264,-122.48336
37.83269,-122.48336
37.83274,-122.48337
37.83279,-122.48337
37.83285,-122.48338
37.83293,-122.48339
37.83300,-122.48341
37.83308,-122.48343
37.83312,-122.48344
37.83316,-122.48346
37.83320,-122.48347
37.83324,-122.48349
37.83327,-122.48351
37.83330,-122.48354
37.83344,-122.48365
37.83350,-122.48370
37.83351,-122.48371
37.83353,-122.48372
37.83354,-122.48373
37.83356,-122.48374
37.83358,-122.48374
37.83359,-122.48375
37.83360,-122.48375
37.83362,-122.48375
37.83363,-122.48374
37.83365,-122.48374
37.83367,-122.48373
37.83368,-122.48373
37.83369,-122.48372
37.83371,-122.48371
37.83373,-122.48368
37.83378,-122.48363
37.83384,-122.48373
37.83390,-122.48382
37.83396,-122.48390
37.83410,-122.48410
37.83414,-122.48415
37.83418,-122.48421
37.83421,-122.48427
37.83424,-122.48432
37.83427,-122.48438
37.83433,-122.48448
37.83438,-122.48456
37.83442,-122.48464
37.83444,-122.48467
37.83447,-122.48470
37.83449,-122.48473
37.83452,-122.48476
37.83454,-122.48479
37.83457,-122.48481
37.83460,-122.48484
37.83463,-122.48486
37.83465,-122.48488
37.83469,-122.48490
37.83471,-122.48492
37.83474,-122.48493
37.83477,-122.48495
37.83480,-122.48496
37.83483,-122.48497
37.83485,-122.48498
37.83488,-122.48499
37.83491,-122.48500
37.83494,-122.48500
37.83497,-122.48501
37.83500,-122.48501
37.83502,-122.48501
37.83505,-122.48501
37.83508,-122.48501
37.83512,-122.48501
37.83515,-122.48501
37.83519,-122.48500
37.83524,-122.48499
37.83530,-122.48498
37.83534,-122.48496
37.83539,-122.48493
37.83543,-122.48491
37.83547,-122.48489
37.83550,-122.48486
37.83553,-122.48484
37.83555,-122.48481
37.83558,-122.48478
37.83560,-122.48476
37.83563,-122.48473
37.83565,-122.48469
37.83568,-122.48466
37.83570,-122.48462
37.83573,-122.48457
37.83576,-122.48453
37.83582,-122.48441
37.83590,-122.48425
37.83599,-122.48408
37.83604,-122.48398
37.83593,-122.48393
37.83591,-122.48392
