lon,lat
-124.1122990,41.6262270
-124.1123940,41.6264490
-124.1124310,41.6265660
-124.1124590,41.6266970
-124.1124570,41.6270230
-124.1124330,41.6271860
-124.1123190,41.6277540
-124.1122850,41.6281170
-124.1122750,41.6284210
-124.1122850,41.6285910
-124.1124120,41.6290800
-124.1124380,41.6292600
-124.1124850,41.6295030
-124.1124730,41.6298350
-124.1125110,41.6301550
-124.1125800,41.6303160
-124.1126630,41.6304310
-124.1131020,41.6309570
-124.1134410,41.6313260
-124.1136690,41.6315610
-124.1144330,41.6322510
-124.1145190,41.6323880
-124.1145700,41.6325570
-124.1146720,41.6327240
-124.1148490,41.6329230
-124.1155400,41.6336480
-124.1156320,41.6338110
-124.1157200,41.6340510
-124.1157350,41.6342980
-124.1156920,41.6344900
-124.1155550,41.6350420
-124.1154050,41.6357380
-124.1153750,41.6359000
-124.1153970,41.6364410
-124.1153900,41.6365380
-124.1153620,41.6366350
-124.1153130,41.6367530
-124.1150620,41.6372090
-124.1149570,41.6374370
-124.1149430,41.6375450
-124.1149630,41.6376110
-124.1150110,41.6377020
-124.1151090,41.6378830
-124.1152380,41.6380630
-124.1152940,41.6381770
-124.1153230,41.6382360
-124.1153150,41.6384610
-124.1152720,41.6386920
-124.1152380,41.6388710
-124.1150870,41.6394580
-124.1150570,41.6396160
-124.1150900,41.6400630
-124.1151410,41.6403910
-124.1152250,41.6406560
-124.1153810,41.6410190
-124.1154550,41.6412160
-124.1155610,41.6416550
-124.1155820,41.6418800
-124.1155610,41.6421170
-124.1155380,41.6421880
-124.1154590,41.6423950
-124.1153290,41.6426160
-124.1150110,41.6430420
-124.1144170,41.6437890
-124.1140520,41.6442480
-124.1137650,41.6446450
-124.1134100,41.6450770
-124.1130980,41.6454820
-124.1128300,41.6458660
-124.1125980,41.6461760
-124.1124220,41.6464650
-124.1123840,41.6465400
-124.1123330,41.6470570
-124.1123430,41.6471520
-124.1123670,41.6472540
-124.1125300,41.6475950
-124.1126580,41.6477910
-124.1127440,41.6478930
-124.1128330,41.6479760
-124.1133320,41.6483610
-124.1135470,41.6485270
-124.1138290,41.6487580
-124.1140930,41.6490080
-124.1142470,41.6492000
-124.1144570,41.6494810
-124.1145500,41.6496520
-124.1146360,41.6498440
-124.1150120,41.6509650
-124.1151690,41.6514030
-124.1153210,41.6518760
-124.1154350,41.6522460
-124.1155160,41.6525160
-124.1157700,41.6532520
-124.1158340,41.6535060
-124.1158850,41.6537660
-124.1159340,41.6544240
-124.1159290,41.6552410
-124.1159030,41.6554940
-124.1158380,41.6559500
-124.1157100,41.6565100
-124.1155610,41.6570690
-124.1154230,41.6575280
-124.1153690,41.6578040
-124.1153560,41.6580170
-124.1153760,41.6581570
-124.1154170,41.6582980
-124.1155290,41.6585020
-124.1156470,41.6586850
-124.1159780,41.6590920
-124.1161510,41.6593270
-124.1162470,41.6595410
-124.1162810,41.6597900
-124.1162840,41.6601030
-124.1162590,41.6603030
-124.1162300,41.6604490
-124.1161710,41.6605830
-124.1160660,41.6609510
-124.1160050,41.6611850
-124.1158650,41.6616640
-124.1158200,41.6618390
-124.1156150,41.6623820
-124.1153780,41.6628890
-124.1151910,41.6631560
-124.1149070,41.6634350
-124.1146420,41.6637410
-124.1142150,41.6641880
-124.1136780,41.6647890
-124.1132100,41.6654190
-124.1130610,41.6657030
-124.1130050,41.6658320
-124.1129760,41.6659370
-124.1129460,41.6661040
-124.1129090,41.6665410
-124.1129110,41.6670970
-124.1130540,41.6679650
-124.1132890,41.6692050
-124.1134030,41.6699600
-124.1135710,41.6713080
-124.1137250,41.6722960
-124.1138090,41.6730060
-124.1138360,41.6737370
-124.1138120,41.6739490
-124.1137590,41.6741420
-124.1137050,41.6743050
-124.1135560,41.6746750
-124.1134070,41.6749970
-124.1131170,41.6757260
-124.1130050,41.6760990
-124.1129050,41.6766010
-124.1128460,41.6772930
-124.1128480,41.6774240
-124.1128940,41.6777640
-124.1130070,41.6783540
-124.1131300,41.6787060
-124.1131990,41.6788730
-124.1135670,41.6795800
-124.1137650,41.6800150
-124.1139030,41.6803630
-124.1139570,41.6806060
-124.1139700,41.6807150
-124.1139720,41.6809940
-124.1139340,41.6813600
-124.1139060,41.6815430
-124.1138800,41.6820130
-124.1138540,41.6823110
-124.1137670,41.6827180
-124.1136990,41.6829050
-124.1136150,41.6830780
-124.1134560,41.6832960
-124.1133360,41.6834300
-124.1131050,41.6836150
-124.1129800,41.6836990
-124.1126710,41.6838340
-124.1124140,41.6839110
-124.1121130,41.6839750
-124.1083970,41.6848210
-124.1081740,41.6848730
-124.1078900,41.6849750
-124.1076240,41.6851040
-124.1074440,41.6852380
-124.1072640,41.6853860
-124.1070660,41.6855970
-124.1069120,41.6858090
-124.1067750,41.6860460
-124.1067150,41.6862440
-124.1066960,41.6864520
-124.1067050,41.6867410
-124.1067760,41.6871120
-124.1068660,41.6874600
-124.1068950,41.6876600
-124.1068970,41.6879920
-124.1068790,41.6881100
-124.1067960,41.6883960
-124.1064560,41.6892400
-124.1064070,41.6893970
-124.1063630,41.6896310
-124.1063530,41.6898400
-124.1063560,41.6899790
-124.1063860,41.6901520
-124.1064400,41.6903060
-124.1065020,41.6904110
-124.1068080,41.6908280
-124.1071020,41.6911770
-124.1073010,41.6913660
-124.1074630,41.6914980
-124.1077530,41.6917160
-124.1081150,41.6919650
-124.1083650,41.6921220
-124.1087040,41.6923160
-124.1092870,41.6926230
-124.1095130,41.6927130
-124.1130450,41.6943090
-124.1133060,41.6943900
-124.1140480,41.6945820
-124.1153830,41.6948350
-124.1162190,41.6950350
-124.1164920,41.6951210
-124.1170710,41.6953190
-124.1174460,41.6954800
-124.1178290,41.6956950
-124.1180140,41.6958290
-124.1184600,41.6962020
-124.1188410,41.6965710
-124.1191880,41.6969900
-124.1193660,41.6972350
-124.1197180,41.6978170
-124.1198640,41.6980870
-124.1202180,41.6988100
-124.1207250,41.6996510
-124.1213220,41.7006310
-124.1217250,41.7011550
-124.1223070,41.7017810
-124.1229640,41.7023960
-124.1241510,41.7035360
-124.1245100,41.7038910
-124.1250100,41.7043310
-124.1255200,41.7048110
-124.1260690,41.7053240
-124.1263540,41.7055170
-124.1265390,41.7056040
-124.1269190,41.7057410
-124.1273310,41.7058540
-124.1275750,41.7058750
-124.1278560,41.7058880
-124.1289850,41.7058450
-124.1294110,41.7058770
-124.1297420,41.7059460
-124.1300280,41.7060500
-124.1301950,41.7061270
-124.1303170,41.7062120
-124.1304430,41.7063170
-124.1305730,41.7064880
-124.1307860,41.7069000
-124.1309590,41.7071520
-124.1312590,41.7075520
-124.1314240,41.7078130
