lon,lat
-122.4069950,37.7725200
-122.4066660,37.7727810
-122.4065660,37.7728640
-122.4063620,37.7730210
-122.4061560,37.7731800
-122.4060440,37.7732690
-122.4058560,37.7734190
-122.4056180,37.7736080
-122.4053080,37.7738550
-122.4052840,37.7738740
-122.4051070,37.7740130
-122.4048610,37.7742080
-122.4047620,37.7742860
-122.4046990,37.7743360
-122.4046680,37.7743600
-122.4045400,37.7744620
-122.4043550,37.7746080
-122.4043190,37.7746370
-122.4042260,37.7747100
-122.4041440,37.7746450
-122.4041250,37.7746300
-122.4039010,37.7744520
-122.4032770,37.7739550
-122.4032350,37.7739220
-122.4030100,37.7737450
-122.4027790,37.7735590
-122.4026910,37.7734880
-122.4027350,37.7734520
-122.4031420,37.7731310
-122.4031680,37.7731120
-122.4032330,37.7730670
-122.4033380,37.7729910
-122.4037300,37.7726830
-122.4038010,37.7726240
-122.4040290,37.7724290
-122.4048100,37.7718080
-122.4053590,37.7713710
-122.4053670,37.7713650
-122.4054460,37.7713030
-122.4055440,37.7712260
-122.4059570,37.7709020
-122.4063020,37.7706310
-122.4064680,37.7704950
-122.4068630,37.7701790
-122.4069080,37.7701420
-122.4069980,37.7700700
-122.4070930,37.7701460
-122.4074980,37.7704700
-122.4085360,37.7713010
-122.4090820,37.7717370
-122.4100830,37.7725380
-122.4104170,37.7727990
-122.4105390,37.7728950
-122.4106970,37.7730180
-122.4110970,37.7733370
-122.4115440,37.7737040
-122.4116280,37.7737730
-122.4117290,37.7738540
-122.4118750,37.7739710
-122.4121660,37.7742030
-122.4126430,37.7745870
-122.4130800,37.7749420
-122.4131530,37.7750000
-122.4134430,37.7752290
-122.4137130,37.7754410
-122.4141710,37.7758030
-122.4147170,37.7762330
-122.4153260,37.7767140
-122.4157450,37.7770450
-122.4161330,37.7773520
-122.4161900,37.7773970
-122.4162650,37.7774620
-122.4162970,37.7774890
-122.4163080,37.7774990
-122.4163250,37.7775140
-122.4163620,37.7775450
-122.4163980,37.7776430
-122.4164250,37.7777510
-122.4164380,37.7778120
-122.4165230,37.7782200
-122.4165980,37.7785730
-122.4166190,37.7786770
-122.4166450,37.7787940
-122.4166890,37.7789990
-122.4167800,37.7794190
-122.4168140,37.7795850
-122.4168430,37.7797300
-122.4168650,37.7798370
-122.4169060,37.7800430
-122.4169620,37.7803200
-122.4169770,37.7803900
-122.4169840,37.7804330
-122.4169900,37.7804990
-122.4169960,37.7805530
-122.4170030,37.7805980
-122.4170320,37.7807470
-122.4170850,37.7810100
-122.4171570,37.7813700
-122.4171730,37.7814510
-122.4171910,37.7815400
-122.4172200,37.7816820
-122.4172460,37.7818150
-122.4173600,37.7823840
-122.4180500,37.7822960
-122.4184900,37.7822400
-122.4188990,37.7821870
-122.4190050,37.7821740
-122.4193920,37.7821240
-122.4204670,37.7819870
-122.4205490,37.7819730
-122.4206190,37.7819670
-122.4206890,37.7819580
-122.4207590,37.7819500
-122.4208440,37.7819380
-122.4210760,37.7819090
-122.4214790,37.7818580
-122.4221700,37.7817710
-122.4222920,37.7817560
-122.4223940,37.7817430
-122.4225190,37.7817270
-122.4227670,37.7816950
-122.4228930,37.7816800
-122.4238260,37.7815610
-122.4239350,37.7815470
-122.4240460,37.7815330
-122.4255220,37.7813460
-122.4255700,37.7813400
-122.4266680,37.7812010
-122.4271390,37.7811410
-122.4272250,37.7811300
-122.4273290,37.7811160
-122.4283810,37.7809820
-122.4287510,37.7809350
-122.4287740,37.7809320
-122.4289620,37.7809090
-122.4289820,37.7809060
-122.4302680,37.7807420
-122.4303680,37.7807290
-122.4303840,37.7808040
-122.4304390,37.7810780
-122.4304870,37.7813190
-122.4305430,37.7815920
-122.4305570,37.7816620
-122.4305720,37.7817360
-122.4306800,37.7822700
-122.4307310,37.7825230
-122.4307450,37.7825920
-122.4307610,37.7826690
-122.4308560,37.7831390
-122.4309200,37.7834540
-122.4309340,37.7835260
-122.4309490,37.7835990
-122.4310540,37.7841110
-122.4310850,37.7842700
-122.4311060,37.7843720
-122.4311200,37.7844420
-122.4311380,37.7845330
-122.4311630,37.7846540
-122.4311810,37.7847460
-122.4311950,37.7848120
-122.4312390,37.7850300
-122.4312660,37.7851650
-122.4312960,37.7853130
-122.4313110,37.7853880
-122.4313280,37.7854710
-122.4314040,37.7858740
-122.4314460,37.7860510
-122.4314850,37.7862450
-122.4315000,37.7863220
-122.4315160,37.7863980
-122.4316030,37.7868310
-122.4316260,37.7868910
-122.4316520,37.7869500
-122.4316870,37.7870160
-122.4317310,37.7870880
-122.4317700,37.7871500
-122.4317770,37.7871610
-122.4318310,37.7872350
-122.4318480,37.7873180
-122.4318530,37.7873430
-122.4319240,37.7876950
-122.4320000,37.7880790
-122.4320180,37.7881670
-122.4320350,37.7882500
-122.4321410,37.7887790
-122.4321550,37.7888470
-122.4321900,37.7890240
-122.4322090,37.7891190
-122.4323060,37.7891070
-122.4323420,37.7891040
-122.4324730,37.7890870
-122.4330330,37.7890170
-122.4337620,37.7889210
-122.4338570,37.7889090
-122.4338770,37.7890120
-122.4339870,37.7895580
-122.4340250,37.7897490
-122.4340290,37.7897680
-122.4340430,37.7898380
-122.4340590,37.7899150
-122.4340640,37.7899390
-122.4341050,37.7901370
-122.4342030,37.7906310
-122.4342050,37.7906430
-122.4342200,37.7907200
-122.4342360,37.7908000
-122.4342410,37.7908220
-122.4343790,37.7915110
-122.4343830,37.7915330
-122.4343970,37.7915990
-122.4344120,37.7916750
-122.4344170,37.7916990
-122.4345080,37.7921400
-122.4345270,37.7922360
-122.4345590,37.7923910
-122.4345620,37.7924040
-122.4345770,37.7924770
-122.4345920,37.7925550
-122.4345970,37.7925770
-122.4346120,37.7926520
-122.4346370,37.7927770
-122.4347360,37.7932690
-122.4347400,37.7932920
-122.4347530,37.7933550
-122.4347700,37.7934350
-122.4347740,37.7934590
-122.4348490,37.7938230
-122.4348810,37.7939680
-122.4348850,37.7939930
-122.4349170,37.7941690
-122.4349210,37.7941910
-122.4349390,37.7942810
-122.4349580,37.7943780
-122.4349610,37.7943930
-122.4351120,37.7951360
-122.4351150,37.7951510
-122.4351310,37.7952290
-122.4351470,37.7953060
-122.4351500,37.7953250
-122.4353020,37.7960730
-122.4353050,37.7960850
-122.4353200,37.7961620
-122.4353360,37.7962420
-122.4353390,37.7962560
-122.4354930,37.7970180
-122.4355090,37.7970960
-122.4355250,37.7971740
-122.4355530,37.7973160
-122.4355750,37.7974270
-122.4356780,37.7979350
-122.4356840,37.7979590
-122.4356970,37.7980270
-122.4357120,37.7981020
-122.4357150,37.7981180
-122.4357920,37.7984940
-122.4358670,37.7988660
-122.4358710,37.7988860
-122.4358860,37.7989610
-122.4359000,37.7990310
-122.4359040,37.7990510
-122.4359800,37.7994260
-122.4360100,37.7995750
-122.4360370,37.7997060
-122.4360410,37.7997260
-122.4360560,37.7998020
-122.4360750,37.7998960
-122.4360910,37.7999720
-122.4362480,37.8007480
-122.4362630,37.8008200
-122.4362710,37.8009130
-122.4363030,37.8010550
-122.4363730,37.8013610
-122.4365600,37.8022820
-122.4365910,37.8024390
-122.4366210,37.8025880
-122.4366470,37.8027160
-122.4367260,37.8027440
-122.4368170,37.8027770
-122.4368860,37.8028090
-122.4369480,37.8028410
-122.4371870,37.8029700
-122.4374560,37.8031150
-122.4375160,37.8030470
-122.4375320,37.8030300
-122.4376300,37.8029250
-122.4377420,37.8028100
-122.4378510,37.8027050
-122.4379450,37.8026170
-122.4379570,37.8026070
-122.4380060,37.8025630
-122.4380580,37.8025170
-122.4380720,37.8025070
-122.4381890,37.8024130
-122.4383200,37.8023150
-122.4384530,37.8022200
-122.4385840,37.8021320
-122.4386970,37.8020600
-122.4388050,37.8019950
-122.4389200,37.8019280
-122.4390450,37.8018600
-122.4391610,37.8018000
-122.4392920,37.8017350
-122.4394120,37.8016800
-122.4395390,37.8016240
-122.4396130,37.8015920
-122.4396350,37.8015820
-122.4396530,37.8015750
-122.4397200,37.8015490
-122.4397950,37.8015200
-122.4398210,37.8015100
-122.4399720,37.8014570
-122.4401400,37.8014020
-122.4403010,37.8013540
-122.4403920,37.8013280
-122.4404590,37.8013090
-122.4405270,37.8012900
-122.4406000,37.8012720
-122.4406500,37.8012610
-122.4407860,37.8012300
-122.4409560,37.8011950
-122.4411250,37.8011650
-122.4412660,37.8011450
-122.4412980,37.8011400
-122.4413860,37.8011290
-122.4413730,37.8010670
