lat,lon
47.29520,-123.18041
47.29496,-123.18027
47.29454,-123.18000
47.29411,-123.17976
47.29212,-123.17860
47.29147,-123.17811
47.29090,-123.17747
47.28966,-123.17590
47.28885,-123.17459
47.28788,-123.17300
47.28734,-123.17204
47.28682,-123.17093
47.28633,-123.16979
47.28552,-123.16788
47.28526,-123.16728
47.28496,-123.16657
47.28407,-123.16451
47.28406,-123.16448
47.28385,-123.16399
47.28380,-123.16386
47.28366,-123.16353
47.28334,-123.16279
47.28308,-123.16219
47.28304,-123.16210
47.28297,-123.16193
47.28280,-123.16153
47.28236,-123.16050
47.28227,-123.16030
47.28172,-123.15906
47.28157,-123.15876
47.28146,-123.15854
47.28135,-123.15836
47.28116,-123.15805
47.28072,-123.15750
47.28037,-123.15712
47.28004,-123.15679
47.27972,-123.15657
47.27903,-123.15618
47.27828,-123.15587
47.27758,-123.15560
47.27653,-123.15519
47.27558,-123.15481
47.27511,-123.15463
47.27475,-123.15449
47.27442,-123.15437
47.26479,-123.15062
47.26052,-123.14898
47.25973,-123.14866
47.25854,-123.14822
47.25664,-123.14752
47.25642,-123.14744
47.25631,-123.14740
47.25350,-123.14627
47.25212,-123.14581
47.24995,-123.14466
47.24981,-123.14459
47.24715,-123.14258
47.24618,-123.14178
47.24614,-123.14175
47.24550,-123.14125
47.24484,-123.14073
47.24266,-123.13902
47.24250,-123.13890
47.24229,-123.13873
47.24204,-123.13853
47.24122,-123.13782
47.24071,-123.13737
47.24006,-123.13674
47.23933,-123.13589
47.23776,-123.13375
47.23738,-123.13326
47.23662,-123.13238
47.23653,-123.13227
47.23641,-123.13212
47.23616,-123.13183
47.23569,-123.13131
47.23502,-123.13067
47.23439,-123.13009
47.23365,-123.12953
47.23307,-123.12913
47.23245,-123.12889
47.23202,-123.12879
47.23071,-123.12843
47.22875,-123.12795
47.22709,-123.12756
47.22612,-123.12745
47.22560,-123.12739
47.22505,-123.12742
47.22443,-123.12752
47.22374,-123.12773
47.22261,-123.12814
47.22061,-123.12884
47.21999,-123.12901
47.21927,-123.12920
47.21833,-123.12936
47.21729,-123.12942
47.21650,-123.12942
47.21588,-123.12939
47.21523,-123.12931
47.21437,-123.12916
47.21111,-123.12857
47.21020,-123.12841
47.21013,-123.12839
47.20973,-123.12835
47.20959,-123.12833
47.20701,-123.12790
47.20643,-123.12780
47.20511,-123.12757
47.20443,-123.12744
47.20298,-123.12720
47.20259,-123.12713
47.20211,-123.12707
47.20123,-123.12694
47.20059,-123.12678
47.19988,-123.12649
47.19916,-123.12613
47.19868,-123.12583
47.19819,-123.12545
47.19770,-123.12501
47.19715,-123.12445
47.19655,-123.12370
47.19541,-123.12203
47.19447,-123.12060
47.19302,-123.11842
47.19261,-123.11780
47.19086,-123.11519
47.18910,-123.11244
47.18840,-123.11124
47.18786,-123.11011
47.18760,-123.10957
47.18730,-123.10899
47.18645,-123.10712
47.18511,-123.10419
47.18463,-123.10314
47.18396,-123.10205
47.18335,-123.10128
47.18283,-123.10067
47.18257,-123.10041
47.18217,-123.10006
47.18184,-123.09980
47.18158,-123.09960
47.18127,-123.09941
47.18086,-123.09918
47.18052,-123.09899
47.17975,-123.09859
47.17882,-123.09828
47.17842,-123.09812
47.17816,-123.09800
47.17648,-123.09716
47.17570,-123.09685
47.17523,-123.09671
47.17482,-123.09661
47.17457,-123.09656
47.17434,-123.09653
47.17400,-123.09651
47.17205,-123.09643
47.16857,-123.09625
47.16273,-123.09598
47.15747,-123.09578
47.15321,-123.09558
47.15014,-123.09543
47.14911,-123.09538
47.14762,-123.09530
47.14659,-123.09525
47.14332,-123.09515
47.14320,-123.09515
47.14299,-123.09514
47.14281,-123.09513
47.14257,-123.09511
47.14137,-123.09504
47.13931,-123.09492
47.13815,-123.09484
47.13762,-123.09485
47.13720,-123.09491
47.13684,-123.09500
47.13619,-123.09518
47.13580,-123.09534
47.13559,-123.09546
47.13511,-123.09574
47.13462,-123.09605
47.13425,-123.09634
47.13330,-123.09726
47.13252,-123.09811
47.13243,-123.09820
47.13227,-123.09836
47.13212,-123.09847
47.13195,-123.09860
47.13173,-123.09873
47.13154,-123.09882
47.13128,-123.09892
47.13111,-123.09897
47.13039,-123.09922
47.13009,-123.09932
47.12966,-123.09946
47.12921,-123.09960
47.12868,-123.09976
47.12814,-123.09990
47.12622,-123.10024
47.12559,-123.10035
47.12430,-123.10056
47.12360,-123.10070
47.12295,-123.10086
47.11892,-123.10183
47.11825,-123.10198
47.11496,-123.10249
47.11457,-123.10254
47.11414,-123.10255
47.11348,-123.10254
47.11286,-123.10244
47.11220,-123.10225
47.11150,-123.10195
47.11071,-123.10148
47.10990,-123.10079
47.10953,-123.10044
47.10906,-123.09993
47.10857,-123.09928
47.10810,-123.09854
47.10775,-123.09791
47.10744,-123.09726
47.10664,-123.09511
47.10556,-123.09212
47.10524,-123.09133
47.10496,-123.09070
47.10446,-123.08984
47.10385,-123.08903
47.10329,-123.08846
47.10270,-123.08797
47.10199,-123.08754
47.10125,-123.08727
47.09948,-123.08681
47.09675,-123.08611
47.09636,-123.08600
47.09491,-123.08553
47.09407,-123.08505
47.09338,-123.08449
47.09275,-123.08380
47.09218,-123.08299
47.09190,-123.08254
47.09166,-123.08205
47.09124,-123.08103
47.09098,-123.08023
47.09081,-123.07951
47.09069,-123.07891
47.09059,-123.07807
47.09055,-123.07739
47.09053,-123.07674
47.09055,-123.07628
47.09059,-123.07570
47.09065,-123.07501
47.09068,-123.07476
47.09106,-123.07185
47.09126,-123.07023
47.09135,-123.06946
47.09139,-123.06914
47.09141,-123.06866
47.09142,-123.06842
47.09144,-123.06792
47.09144,-123.06743
47.09146,-123.06480
47.09148,-123.06323
47.09148,-123.06257
47.09148,-123.06188
47.09148,-123.06157
47.09146,-123.06126
47.09143,-123.06083
47.09140,-123.06062
47.09137,-123.06034
47.09128,-123.05982
47.09117,-123.05930
47.09109,-123.05895
47.09100,-123.05862
47.09087,-123.05819
47.09073,-123.05779
47.09058,-123.05740
47.09048,-123.05716
47.09031,-123.05679
47.09012,-123.05644
47.08993,-123.05610
47.08975,-123.05581
47.08951,-123.05546
47.08931,-123.05519
47.08899,-123.05477
47.08876,-123.05444
47.08854,-123.05410
47.08831,-123.05370
47.08811,-123.05334
47.08808,-123.05327
47.08792,-123.05296
47.08780,-123.05267
47.08768,-123.05235
47.08758,-123.05205
47.08751,-123.05186
47.08534,-123.04480
47.08525,-123.04448
47.08517,-123.04416
47.08508,-123.04379
47.08499,-123.04332
47.08494,-123.04298
47.08489,-123.04264
47.08485,-123.04231
47.08483,-123.04198
47.08481,-123.04150
47.08480,-123.04111
47.08480,-123.04071
47.08481,-123.04032
47.08489,-123.03825
47.08500,-123.03507
47.08502,-123.03457
47.08507,-123.03340
47.08508,-123.03309
47.08508,-123.03262
47.08507,-123.03218
47.08507,-123.03208
47.08503,-123.03148
47.08497,-123.03089
47.08488,-123.03034
47.08477,-123.02978
47.08455,-123.02893
47.08437,-123.02841
47.08414,-123.02781
47.08384,-123.02718
47.08344,-123.02647
47.08310,-123.02597
47.08283,-123.02561
47.08208,-123.02472
47.08157,-123.02411
47.08113,-123.02360
47.08096,-123.02340
47.08055,-123.02294
47.07992,-123.02232
47.07931,-123.02178
47.07853,-123.02113
47.07845,-123.02108
47.07795,-123.02075
47.07672,-123.02002
47.07615,-123.01969
47.07458,-123.01888
47.07422,-123.01878
47.07376,-123.01868
47.07230,-123.01868
47.07170,-123.01870
47.06946,-123.01882
47.06828,-123.01890
47.06757,-123.01894
47.06717,-123.01893
47.06682,-123.01887
47.06654,-123.01878
47.06641,-123.01874
47.06630,-123.01871
47.06611,-123.01861
47.06595,-123.01852
47.06585,-123.01846
47.06554,-123.01824
47.06522,-123.01798
47.06361,-123.01661
47.06286,-123.01603
47.06249,-123.01581
47.06225,-123.01566
47.06196,-123.01552
47.06150,-123.01532
47.05929,-123.01450
47.05920,-123.01446
47.05852,-123.01417
47.05829,-123.01405
47.05799,-123.01388
47.05748,-123.01355
47.05720,-123.01335
47.05689,-123.01310
47.05648,-123.01278
47.05628,-123.01260
47.05615,-123.01247
47.05604,-123.01234
47.05596,-123.01222
47.05587,-123.01208
47.05580,-123.01192
47.05572,-123.01174
47.05566,-123.01156
47.05561,-123.01136
47.05557,-123.01120
47.05555,-123.01103
47.05554,-123.01085
47.05554,-123.01061
47.05556,-123.01036
47.05558,-123.01012
47.05562,-123.00984
47.05564,-123.00967
47.05566,-123.00940
47.05566,-123.00917
47.05565,-123.00894
47.05560,-123.00846
47.05560,-123.00802
47.05552,-123.00756
47.05545,-123.00727
47.05539,-123.00702
47.05530,-123.00674
47.05519,-123.00643
47.05507,-123.00615
47.05493,-123.00585
47.05481,-123.00564
47.05461,-123.00532
47.05436,-123.00498
47.05218,-123.00205
47.05197,-123.00178
47.05026,-122.99952
47.04935,-122.99829
47.04901,-122.99779
47.04866,-122.99728
47.04832,-122.99676
47.04786,-122.99601
47.04763,-122.99563
47.04706,-122.99465
47.04501,-122.99101
47.04451,-122.99010
47.04337,-122.98807
47.04320,-122.98776
47.04308,-122.98751
47.04295,-122.98726
47.04282,-122.98697
47.04272,-122.98672
47.04260,-122.98640
47.04250,-122.98606
47.04240,-122.98574
47.04233,-122.98544
47.04226,-122.98509
47.04220,-122.98473
47.04215,-122.98440
47.04211,-122.98405
47.04208,-122.98369
47.04206,-122.98339
47.04205,-122.98301
47.04206,-122.98268
47.04207,-122.98233
47.04210,-122.98191
47.04257,-122.97245
47.04259,-122.97193
47.04260,-122.97139
47.04260,-122.97109
47.04259,-122.97080
47.04258,-122.97054
47.04256,-122.97019
47.04254,-122.96984
47.04250,-122.96946
47.04244,-122.96903
47.04238,-122.96859
47.04230,-122.96813
47.04222,-122.96773
47.04214,-122.96738
47.04205,-122.96706
47.04196,-122.96676
47.04102,-122.96368
47.03918,-122.95760
47.03755,-122.95221
47.03739,-122.95171
47.03718,-122.95107
47.03703,-122.95065
47.03689,-122.95030
47.03672,-122.94988
47.03657,-122.94949
47.03623,-122.94869
47.03586,-122.94790
47.03570,-122.94759
47.03538,-122.94695
47.03460,-122.94536
47.03417,-122.94451
47.03351,-122.94315
47.03316,-122.94242
47.03260,-122.94126
47.03221,-122.94047
47.03173,-122.93954
47.03129,-122.93868
47.03067,-122.93746
47.02955,-122.93521
47.02922,-122.93455
47.02892,-122.93393
47.02869,-122.93346
47.02855,-122.93320
47.02831,-122.93275
47.02761,-122.93135
47.02696,-122.93003
47.02673,-122.92958
47.02659,-122.92928
47.02645,-122.92897
47.02633,-122.92866
47.02622,-122.92834
47.02611,-122.92800
47.02586,-122.92698
47.02585,-122.92690
47.02580,-122.92663
47.02575,-122.92627
47.02571,-122.92590
47.02568,-122.92553
47.02567,-122.92516
47.02566,-122.92343
47.02566,-122.91806
47.02566,-122.91602
47.02565,-122.91567
47.02564,-122.91533
47.02561,-122.91500
47.02558,-122.91466
47.02553,-122.91433
47.02546,-122.91400
47.02538,-122.91368
47.02529,-122.91337
47.02521,-122.91314
47.02519,-122.91307
47.02508,-122.91278
47.02495,-122.91250
47.02482,-122.91224
47.02467,-122.91198
47.02452,-122.91174
47.02436,-122.91152
47.02420,-122.91131
47.02403,-122.91112
47.02385,-122.91094
47.02366,-122.91078
47.02347,-122.91064
47.02331,-122.91053
47.02317,-122.91044
47.02243,-122.90999
47.02230,-122.90988
47.02195,-122.90966
47.02182,-122.90957
47.02172,-122.90948
47.02161,-122.90936
47.02154,-122.90926
47.02142,-122.90908
47.02133,-122.90891
47.02124,-122.90874
47.02118,-122.90856
47.02112,-122.90836
47.02109,-122.90823
47.02105,-122.90801
47.02103,-122.90780
47.02102,-122.90765
47.02102,-122.90744
47.02104,-122.90714
47.02106,-122.90696
47.02109,-122.90680
47.02112,-122.90667
47.02115,-122.90657
47.02119,-122.90646
47.02123,-122.90635
47.02128,-122.90624
47.02133,-122.90613
47.02140,-122.90600
47.02146,-122.90590
47.02154,-122.90580
47.02167,-122.90565
47.02201,-122.90533
47.02214,-122.90521
47.02232,-122.90502
47.02257,-122.90476
47.02271,-122.90463
47.02292,-122.90438
47.02302,-122.90421
47.02309,-122.90407
47.02322,-122.90383
47.02331,-122.90364
47.02339,-122.90348
47.02344,-122.90334
47.02359,-122.90297
47.02375,-122.90255
47.02389,-122.90212
47.02414,-122.90146
47.02425,-122.90101
47.02436,-122.90063
47.02446,-122.90030
47.02467,-122.89971
47.02476,-122.89952
47.02487,-122.89928
47.02496,-122.89907
47.02506,-122.89891
47.02520,-122.89867
47.02538,-122.89844
47.02551,-122.89826
47.02568,-122.89801
47.02603,-122.89761
47.02694,-122.89668
47.02858,-122.89507
47.02944,-122.89423
47.03055,-122.89332
47.03105,-122.89293
47.03138,-122.89267
47.03215,-122.89207
47.03245,-122.89182
47.03258,-122.89171
47.03303,-122.89132
47.03358,-122.89077
47.03399,-122.89019
47.03439,-122.88943
47.03460,-122.88888
47.03476,-122.88852
47.03500,-122.88773
47.03517,-122.88718
47.03530,-122.88651
47.03537,-122.88606
47.03540,-122.88581
47.03545,-122.88532
47.03547,-122.88513
47.03571,-122.88173
47.03571,-122.88169
47.03573,-122.88142
47.03580,-122.88044
47.03588,-122.87911
47.03592,-122.87831
47.03600,-122.87773
47.03606,-122.87734
47.03615,-122.87687
47.03627,-122.87642
47.03642,-122.87599
47.03662,-122.87542
47.03677,-122.87510
47.03731,-122.87408
47.03914,-122.87143
47.03943,-122.87089
47.03971,-122.87035
47.03990,-122.86988
47.04010,-122.86927
47.04029,-122.86853
47.04042,-122.86783
47.04051,-122.86729
47.04055,-122.86669
47.04057,-122.86615
47.04057,-122.86563
47.04033,-122.85947
47.04034,-122.85851
47.04033,-122.85805
47.04031,-122.85617
47.04032,-122.85567
47.04036,-122.85511
47.04047,-122.85448
47.04076,-122.85324
47.04091,-122.85279
47.04118,-122.85200
47.04172,-122.85062
47.04353,-122.84603
47.04420,-122.84432
47.04460,-122.84332
47.04490,-122.84241
47.04512,-122.84144
47.04519,-122.84082
47.04527,-122.84013
47.04623,-122.82883
47.04661,-122.82450
47.04671,-122.82371
47.04680,-122.82298
47.04688,-122.82261
47.04696,-122.82224
47.04706,-122.82187
47.04716,-122.82154
47.04747,-122.82076
47.04776,-122.82016
47.04828,-122.81933
47.04863,-122.81882
47.04922,-122.81794
47.05158,-122.81456
47.05195,-122.81404
47.05522,-122.80920
47.05538,-122.80894
47.05553,-122.80868
47.05568,-122.80841
47.05582,-122.80814
47.05595,-122.80786
47.05607,-122.80758
47.05619,-122.80728
47.05630,-122.80698
47.05640,-122.80668
47.05650,-122.80637
47.05658,-122.80606
47.05666,-122.80574
47.05673,-122.80542
47.05736,-122.80165
47.06106,-122.77935
47.06302,-122.76739
47.06312,-122.76666
47.06321,-122.76592
47.06372,-122.75999
47.06381,-122.75887
47.06384,-122.75855
47.06394,-122.75748
47.06402,-122.75668
47.06409,-122.75607
47.06417,-122.75556
47.06675,-122.73852
47.06724,-122.73511
47.06730,-122.73464
47.06738,-122.73376
47.06744,-122.73299
47.06786,-122.72732
47.06794,-122.72603
47.06798,-122.72474
47.06798,-122.72357
47.06797,-122.72205
47.06796,-122.72037
47.06793,-122.71914
47.06788,-122.71607
47.06789,-122.71556
47.06792,-122.71501
47.06796,-122.71461
47.06800,-122.71426
47.06811,-122.71364
47.06826,-122.71303
47.06872,-122.71168
47.06889,-122.71124
47.06923,-122.71037
47.07136,-122.70485
47.07200,-122.70318
47.07506,-122.69505
47.07564,-122.69353
47.07712,-122.68976
47.07751,-122.68870
47.07792,-122.68744
47.08144,-122.67527
47.08150,-122.67508
47.08207,-122.67287
47.08221,-122.67231
47.08235,-122.67168
47.08247,-122.67101
47.08255,-122.67041
47.08274,-122.66907
47.08348,-122.66403
47.08390,-122.66108
47.08400,-122.66059
47.08460,-122.65817
47.08613,-122.65189
47.08653,-122.65033
47.08727,-122.64728
47.08813,-122.64371
47.08820,-122.64342
47.08834,-122.64274
47.08843,-122.64223
47.08850,-122.64183
47.08857,-122.64146
47.08872,-122.64067
47.08888,-122.63987
47.08952,-122.63734
47.08971,-122.63657
47.09018,-122.63469
47.09119,-122.63057
47.09243,-122.62552
47.09257,-122.62498
47.09289,-122.62363
47.09319,-122.62248
47.09329,-122.62208
47.09339,-122.62173
47.09350,-122.62129
47.09360,-122.62099
47.09378,-122.62040
47.09388,-122.62010
47.09398,-122.61981
47.09411,-122.61945
47.09426,-122.61905
47.09440,-122.61870
47.09464,-122.61813
47.09485,-122.61768
47.09512,-122.61710
47.09535,-122.61661
47.09854,-122.61020
47.09960,-122.60812
47.09981,-122.60765
47.09999,-122.60722
47.10014,-122.60683
47.10026,-122.60648
47.10034,-122.60616
47.10076,-122.60465
47.10151,-122.60201
47.10201,-122.60022
47.10238,-122.59881
47.10257,-122.59790
47.10273,-122.59668
47.10276,-122.59639
47.10289,-122.59345
47.10292,-122.59304
47.10298,-122.59263
47.10305,-122.59223
47.10310,-122.59196
47.10315,-122.59173
47.10320,-122.59151
47.10337,-122.59082
47.10344,-122.59056
47.10363,-122.58990
47.10403,-122.58854
47.10416,-122.58808
47.10456,-122.58669
47.10465,-122.58638
47.10489,-122.58564
47.10506,-122.58513
47.10517,-122.58483
47.10530,-122.58451
47.10549,-122.58406
47.10571,-122.58358
47.10596,-122.58309
47.10623,-122.58259
47.10652,-122.58207
47.10685,-122.58151
47.10717,-122.58096
47.10741,-122.58050
47.10763,-122.58002
47.10781,-122.57957
47.10802,-122.57900
47.10827,-122.57819
47.10977,-122.57290
47.10992,-122.57240
47.11003,-122.57207
47.11018,-122.57164
47.11037,-122.57115
47.11056,-122.57074
47.11071,-122.57042
47.11100,-122.56988
47.11122,-122.56949
47.11624,-122.56096
47.11700,-122.55952
47.11806,-122.55752
47.11825,-122.55718
47.11860,-122.55659
47.12112,-122.55272
47.12375,-122.54819
47.12388,-122.54797
47.12482,-122.54634
47.12673,-122.54278
47.12717,-122.54205
47.12869,-122.53970
47.12955,-122.53833
47.13033,-122.53704
47.13262,-122.53318
47.13413,-122.53056
47.13462,-122.52969
47.13582,-122.52742
47.13597,-122.52715
47.13824,-122.52275
47.13880,-122.52169
47.13913,-122.52098
47.13939,-122.52033
47.13958,-122.51968
47.13985,-122.51868
47.13999,-122.51809
47.14034,-122.51711
47.14076,-122.51622
47.14389,-122.51034
47.14503,-122.50819
47.14520,-122.50787
47.14538,-122.50753
47.14802,-122.50259
47.15023,-122.49880
47.15192,-122.49594
47.15813,-122.48527
47.15831,-122.48497
47.15866,-122.48440
47.15902,-122.48388
47.15953,-122.48322
47.16007,-122.48266
47.16057,-122.48216
47.16090,-122.48183
47.16109,-122.48164
47.16401,-122.47873
47.16414,-122.47859
47.16668,-122.47602
47.16987,-122.47280
47.17000,-122.47266
47.17053,-122.47213
47.17454,-122.46801
47.17520,-122.46738
47.17582,-122.46687
47.17599,-122.46676
47.17622,-122.46659
47.17652,-122.46637
47.17673,-122.46624
47.17704,-122.46604
47.17737,-122.46588
47.17808,-122.46563
47.17892,-122.46540
47.18020,-122.46503
47.18630,-122.46335
47.18958,-122.46248
47.19060,-122.46229
47.19087,-122.46227
47.19122,-122.46224
47.19216,-122.46221
47.19306,-122.46220
47.19361,-122.46218
47.19506,-122.46218
47.19545,-122.46217
47.19642,-122.46213
47.19702,-122.46209
47.19775,-122.46200
47.19823,-122.46193
47.19923,-122.46175
47.20107,-122.46142
47.20236,-122.46124
47.20265,-122.46120
47.20285,-122.46117
47.20294,-122.46116
47.20334,-122.46113
47.20367,-122.46114
47.20411,-122.46117
47.20435,-122.46120
47.20482,-122.46126
47.20601,-122.46141
47.20679,-122.46151
47.20810,-122.46168
47.20894,-122.46180
47.21175,-122.46217
47.21210,-122.46222
47.21299,-122.46233
47.21426,-122.46251
47.21473,-122.46257
47.21576,-122.46271
47.21945,-122.46320
47.22022,-122.46328
47.22043,-122.46329
47.22104,-122.46332
47.22152,-122.46334
47.22178,-122.46334
47.22192,-122.46334
47.22208,-122.46334
47.22256,-122.46332
47.22590,-122.46327
47.22625,-122.46320
47.22667,-122.46304
47.22732,-122.46275
47.22764,-122.46256
47.22789,-122.46238
47.22824,-122.46206
47.22861,-122.46166
47.22897,-122.46128
47.22921,-122.46093
47.22944,-122.46058
47.22978,-122.45996
47.22989,-122.45971
47.23008,-122.45925
47.23024,-122.45877
47.23036,-122.45832
47.23046,-122.45784
47.23053,-122.45742
47.23063,-122.45668
47.23063,-122.45653
47.23066,-122.45596
47.23067,-122.45550
47.23064,-122.45473
47.23058,-122.45393
47.23028,-122.45134
47.23019,-122.45042
47.23014,-122.44985
47.23010,-122.44930
47.23009,-122.44860
47.23008,-122.44810
47.23009,-122.44788
47.23010,-122.44754
47.23012,-122.44715
47.23015,-122.44679
47.23019,-122.44630
47.23025,-122.44580
47.23029,-122.44554
47.23035,-122.44513
47.23041,-122.44475
47.23052,-122.44423
47.23063,-122.44380
47.23075,-122.44330
47.23084,-122.44294
47.23100,-122.44237
47.23134,-122.44115
47.23146,-122.44075
47.23163,-122.44021
47.23186,-122.43943
47.23207,-122.43868
47.23231,-122.43773
47.23256,-122.43649
47.23273,-122.43532
47.23291,-122.43367
47.23306,-122.43227
47.23320,-122.43132
47.23337,-122.43036
47.23352,-122.42977
47.23382,-122.42867
47.23394,-122.42825
47.23411,-122.42778
47.23476,-122.42621
47.23540,-122.42479
47.23562,-122.42427
47.23674,-122.42208
47.23723,-122.42094
47.23748,-122.42031
47.23771,-122.41966
47.23787,-122.41909
47.23809,-122.41822
47.23824,-122.41737
47.23832,-122.41692
47.23842,-122.41608
47.23868,-122.41394
47.23877,-122.41317
47.23901,-122.41101
47.23909,-122.41012
47.23915,-122.40914
47.23919,-122.40825
47.23922,-122.40748
47.23924,-122.40693
47.23931,-122.40532
47.23936,-122.40464
47.23941,-122.40408
47.23947,-122.40357
47.23952,-122.40324
47.23961,-122.40264
47.23973,-122.40210
47.23980,-122.40183
47.24013,-122.40050
47.24059,-122.39881
47.24078,-122.39809
47.24101,-122.39706
47.24115,-122.39632
47.24123,-122.39580
47.24128,-122.39551
47.24135,-122.39512
47.24142,-122.39443
47.24147,-122.39380
47.24150,-122.39311
47.24152,-122.39234
47.24151,-122.39152
47.24145,-122.39030
47.24122,-122.38664
47.24106,-122.38462
47.24056,-122.37771
47.24052,-122.37688
47.24050,-122.37659
47.24047,-122.37564
47.24043,-122.37445
47.24043,-122.37400
47.24042,-122.37198
47.24047,-122.36749
47.24053,-122.36536
47.24059,-122.36300
47.24077,-122.35602
47.24093,-122.34912
47.24095,-122.34844
47.24099,-122.34703
47.24103,-122.34523
47.24108,-122.34342
47.24112,-122.34189
47.24112,-122.34181
47.24116,-122.34142
47.24121,-122.34100
47.24130,-122.34043
47.24141,-122.33988
47.24154,-122.33936
47.24177,-122.33856
47.24192,-122.33814
47.24221,-122.33752
47.24256,-122.33691
47.24262,-122.33682
47.24294,-122.33633
47.24357,-122.33551
47.24389,-122.33520
47.24404,-122.33505
47.24445,-122.33474
47.24482,-122.33450
47.24527,-122.33428
47.24598,-122.33404
47.24771,-122.33352
47.24944,-122.33301
47.25195,-122.33239
47.25248,-122.33225
47.25310,-122.33208
47.25367,-122.33185
47.25396,-122.33173
47.25509,-122.33123
47.25610,-122.33068
47.25715,-122.32995
47.25736,-122.32980
47.25785,-122.32946
47.25854,-122.32892
47.25908,-122.32846
47.25970,-122.32787
47.26026,-122.32733
47.26092,-122.32663
47.26505,-122.32210
47.26758,-122.31936
47.26986,-122.31700
47.27078,-122.31618
47.27221,-122.31501
47.27408,-122.31369
47.27442,-122.31344
47.27669,-122.31200
47.27832,-122.31097
47.27983,-122.31005
47.28043,-122.30969
47.28075,-122.30951
47.28111,-122.30934
47.28147,-122.30917
47.28193,-122.30898
47.28298,-122.30862
47.28372,-122.30837
47.28518,-122.30783
47.28583,-122.30765
47.28842,-122.30678
47.28934,-122.30648
47.28989,-122.30630
47.29018,-122.30621
47.29562,-122.30436
47.29837,-122.30344
47.30034,-122.30279
47.30087,-122.30262
47.30738,-122.30039
47.31092,-122.29895
47.31312,-122.29807
47.32019,-122.29519
47.32080,-122.29500
47.32146,-122.29481
47.32208,-122.29464
47.32270,-122.29448
47.32317,-122.29440
47.32360,-122.29429
47.32415,-122.29420
47.32524,-122.29409
47.32673,-122.29395
47.32728,-122.29391
47.32997,-122.29368
47.33519,-122.29324
47.34200,-122.29266
47.34311,-122.29258
47.34353,-122.29257
47.34421,-122.29258
47.34470,-122.29261
47.34515,-122.29268
47.34563,-122.29277
47.34613,-122.29287
47.34654,-122.29297
47.34708,-122.29313
47.34790,-122.29346
47.34878,-122.29386
47.35049,-122.29474
47.35212,-122.29549
47.35286,-122.29576
47.35303,-122.29582
47.35384,-122.29607
47.35445,-122.29619
47.35502,-122.29627
47.35561,-122.29633
47.35631,-122.29634
47.35694,-122.29634
47.35763,-122.29628
47.35811,-122.29621
47.35894,-122.29602
47.36233,-122.29514
47.36363,-122.29481
47.36508,-122.29445
47.36928,-122.29337
47.36957,-122.29331
47.36983,-122.29324
47.37003,-122.29319
47.37164,-122.29276
47.37792,-122.29116
47.37948,-122.29076
47.38056,-122.29049
47.38179,-122.29026
47.38292,-122.29009
47.38363,-122.29006
47.38423,-122.29003
47.38473,-122.29001
47.38538,-122.29001
47.38562,-122.29000
47.38697,-122.29008
47.38750,-122.29014
47.38784,-122.29017
47.38938,-122.29040
47.38991,-122.29047
47.39055,-122.29055
47.39124,-122.29064
47.39196,-122.29075
47.39239,-122.29081
47.39646,-122.29141
47.39708,-122.29153
47.39959,-122.29190
47.40104,-122.29212
47.40179,-122.29220
47.40250,-122.29226
47.40367,-122.29229
47.40444,-122.29226
47.40516,-122.29221
