lon,lat
-123.8811670,48.0557870
-123.8805900,48.0554700
-123.8802010,48.0553030
-123.8799540,48.0552440
-123.8796970,48.0552010
-123.8794720,48.0552070
-123.8792030,48.0552510
-123.8788510,48.0553060
-123.8784210,48.0553400
-123.8780460,48.0553180
-123.8777060,48.0552700
-123.8770170,48.0551340
-123.8764540,48.0550220
-123.8760910,48.0548950
-123.8758200,48.0547290
-123.8756080,48.0545250
-123.8754610,48.0542990
-123.8753600,48.0540540
-123.8751670,48.0537170
-123.8748500,48.0533940
-123.8745390,48.0530710
-123.8742330,48.0528450
-123.8739600,48.0526860
-123.8735250,48.0525230
-123.8730720,48.0524020
-123.8726640,48.0523240
-123.8723580,48.0522840
-123.8720610,48.0522660
-123.8709150,48.0523240
-123.8704550,48.0523480
-123.8698960,48.0523790
-123.8693360,48.0523850
-123.8688660,48.0523270
-123.8685150,48.0522500
-123.8679970,48.0521280
-123.8673530,48.0519380
-123.8670610,48.0518220
-123.8668460,48.0517230
-123.8660740,48.0512870
-123.8658750,48.0511900
-123.8656150,48.0511310
-123.8645850,48.0508950
-123.8635100,48.0506180
-123.8627370,48.0504550
-123.8622140,48.0503140
-123.8618040,48.0501770
-123.8614500,48.0500590
-123.8611120,48.0499780
-123.8608140,48.0499410
-123.8605240,48.0499260
-123.8602430,48.0498890
-123.8598430,48.0497490
-123.8593850,48.0495820
-123.8589610,48.0494690
-123.8584940,48.0493990
-123.8579600,48.0493330
-123.8570430,48.0492750
-123.8563620,48.0492070
-123.8555290,48.0490250
-123.8548810,48.0489200
-123.8546020,48.0489170
-123.8543770,48.0489460
-123.8541270,48.0490050
-123.8538830,48.0491120
-123.8534680,48.0493060
-123.8531430,48.0494140
-123.8527650,48.0494920
-123.8524030,48.0495140
-123.8511340,48.0495350
-123.8505710,48.0495320
-123.8500270,48.0495020
-123.8495170,48.0494490
-123.8490230,48.0493750
-123.8485300,48.0492790
-123.8481030,48.0491550
-123.8475480,48.0489600
-123.8470790,48.0487950
-123.8467650,48.0487140
-123.8464590,48.0486870
-123.8462180,48.0486800
-123.8459470,48.0487040
-123.8455980,48.0487570
-123.8448170,48.0489510
-123.8441470,48.0491520
-123.8437200,48.0492580
-123.8434790,48.0493600
-123.8431600,48.0495270
-123.8429430,48.0496660
-123.8428300,48.0497950
-123.8427170,48.0499890
-123.8426150,48.0502020
-123.8425000,48.0504680
-123.8424140,48.0505970
-123.8423020,48.0507330
-123.8420570,48.0509540
-123.8418210,48.0511420
-123.8415590,48.0512760
-123.8413630,48.0513680
-123.8411240,48.0514400
-123.8408020,48.0515020
-123.8405690,48.0515360
-123.8403140,48.0515440
-123.8400510,48.0515380
-123.8397130,48.0514840
-123.8394850,48.0514150
-123.8392140,48.0513390
-123.8389540,48.0512960
-123.8386620,48.0512800
-123.8383480,48.0513120
-123.8380180,48.0513770
-123.8376320,48.0514830
-123.8373260,48.0515940
-123.8367310,48.0518570
-123.8365320,48.0519200
-123.8363040,48.0519580
-123.8359820,48.0519850
-123.8355340,48.0520010
-123.8348210,48.0519970
-123.8337160,48.0519180
-123.8331180,48.0518790
-123.8327480,48.0518840
-123.8323450,48.0519200
-123.8320100,48.0519990
-123.8316560,48.0520870
-123.8313340,48.0521590
-123.8311010,48.0521910
-123.8308460,48.0522020
-123.8305520,48.0521870
-123.8299850,48.0521410
-123.8292450,48.0520980
-123.8287620,48.0521030
-123.8282280,48.0521350
-123.8274260,48.0522290
-123.8270640,48.0522770
-123.8268060,48.0522880
-123.8265780,48.0522590
-123.8263040,48.0521870
-123.8245960,48.0517100
-123.8239860,48.0515610
-123.8233280,48.0514650
-123.8226140,48.0514180
-123.8222650,48.0514000
-123.8219920,48.0513520
-123.8217990,48.0512760
-123.8214690,48.0511420
-123.8211870,48.0510670
-123.8209000,48.0510450
-123.8198460,48.0510760
-123.8193710,48.0510510
-123.8188890,48.0509700
-123.8184490,48.0508440
-123.8179790,48.0506670
-123.8176840,48.0505220
-123.8173700,48.0503330
-123.8168450,48.0498980
-123.8165070,48.0497270
-123.8161330,48.0495710
-123.8157960,48.0494910
-123.8154450,48.0494390
-123.8148630,48.0493790
-123.8142480,48.0493450
-123.8135720,48.0493580
-123.8121220,48.0494320
-123.8116630,48.0494320
-123.8113360,48.0494090
-123.8106100,48.0493190
-123.8096280,48.0491450
-123.8086960,48.0489770
-123.8083600,48.0489220
-123.8081260,48.0488950
-123.8076960,48.0488530
-123.8065200,48.0489970
-123.8061060,48.0490660
-123.8056550,48.0490970
-123.8050760,48.0490810
-123.8047300,48.0490880
-123.8043140,48.0491630
-123.8039410,48.0492920
-123.8035230,48.0495180
-123.8024630,48.0500720
-123.8015110,48.0504870
-123.8009660,48.0506720
-123.8004240,48.0507900
-123.7990510,48.0509970
-123.7985450,48.0511270
-123.7979440,48.0514060
-123.7976210,48.0516290
-123.7974230,48.0518040
-123.7972600,48.0520210
-123.7971520,48.0522370
-123.7969500,48.0529440
-123.7967370,48.0535510
-123.7965890,48.0537870
-123.7964150,48.0539970
-123.7962490,48.0541550
-123.7960440,48.0543130
-123.7958600,48.0544290
-123.7956490,48.0545380
-123.7953790,48.0546590
-123.7951150,48.0547400
-123.7946070,48.0548440
-123.7940000,48.0549330
-123.7935650,48.0549860
-123.7933300,48.0550140
-123.7927400,48.0550850
-123.7922250,48.0551840
-123.7917330,48.0552990
-123.7912430,48.0554620
-123.7908090,48.0556610
-123.7901680,48.0560890
-123.7897200,48.0564160
-123.7884270,48.0573070
-123.7881190,48.0574770
-123.7878420,48.0575970
-123.7875640,48.0576830
-123.7872250,48.0577630
-123.7867180,48.0578430
-123.7864510,48.0578740
-123.7862120,48.0578780
-123.7857720,48.0578670
-123.7848280,48.0578370
-123.7843820,48.0578660
-123.7840630,48.0579300
-123.7837250,48.0580430
-123.7833600,48.0582190
-123.7831110,48.0583980
-123.7829370,48.0585710
-123.7826360,48.0589950
-123.7823630,48.0593460
-123.7820130,48.0595710
-123.7814140,48.0597960
-123.7807060,48.0598940
-123.7802600,48.0599750
-123.7798230,48.0601530
-123.7793970,48.0605450
-123.7789150,48.0610210
-123.7784410,48.0615850
-123.7782120,48.0618540
-123.7780630,48.0619830
-123.7775780,48.0622050
-123.7772450,48.0623960
-123.7770550,48.0625580
-123.7769540,48.0626910
-123.7764570,48.0634190
-123.7764000,48.0635830
-123.7763810,48.0637370
-123.7764190,48.0639050
-123.7764780,48.0640390
-123.7765720,48.0641720
-123.7766710,48.0642760
-123.7767940,48.0644300
-123.7768750,48.0645920
-123.7768940,48.0647580
-123.7768720,48.0649510
-123.7768160,48.0654790
-123.7766930,48.0666310
-123.7766280,48.0669540
-123.7765500,48.0671760
-123.7764650,48.0673160
-123.7763640,48.0674480
-123.7761830,48.0676710
-123.7760350,48.0678250
-123.7758650,48.0679680
-123.7755400,48.0682160
-123.7743590,48.0696620
-123.7741630,48.0699780
-123.7739650,48.0703540
-123.7738650,48.0706180
-123.7738120,48.0708380
-123.7738090,48.0710480
-123.7738360,48.0713330
-123.7738920,48.0715910
-123.7739320,48.0717960
-123.7739380,48.0719350
-123.7739060,48.0720750
-123.7738170,48.0722590
-123.7734110,48.0728730
-123.7731040,48.0733350
-123.7729290,48.0735890
-123.7727070,48.0738190
-123.7725380,48.0739640
-123.7722780,48.0741700
-123.7709860,48.0750740
-123.7706440,48.0753150
-123.7702990,48.0755210
-123.7700000,48.0757040
-123.7696720,48.0758680
-123.7687600,48.0762840
-123.7681590,48.0765180
-123.7675930,48.0766900
-123.7672430,48.0767700
-123.7669090,48.0768230
-123.7665730,48.0768650
-123.7662650,48.0768800
-123.7659270,48.0768800
-123.7656040,48.0768460
-123.7652090,48.0767450
-123.7642340,48.0763480
-123.7640240,48.0762940
-123.7638150,48.0762790
-123.7635180,48.0762700
-123.7632040,48.0763080
-123.7627030,48.0764280
-123.7613450,48.0767730
-123.7595820,48.0771710
-123.7593390,48.0772110
-123.7590490,48.0772220
-123.7587350,48.0772080
-123.7579960,48.0770930
-123.7576170,48.0770790
-123.7572050,48.0770980
-123.7567980,48.0771600
-123.7564990,48.0772250
-123.7554940,48.0775400
-123.7550230,48.0777240
-123.7545990,48.0779190
-123.7538540,48.0783350
-123.7526010,48.0789630
-123.7521420,48.0791510
-123.7517890,48.0792460
-123.7511840,48.0793130
-123.7502340,48.0793480
-123.7496050,48.0793390
-123.7492000,48.0793900
-123.7487650,48.0794620
-123.7483780,48.0794920
-123.7478030,48.0794650
-123.7460860,48.0792710
-123.7456380,48.0792330
-123.7452260,48.0792110
-123.7448090,48.0792330
-123.7444490,48.0792790
-123.7436180,48.0794750
-123.7422820,48.0796850
-123.7414540,48.0799760
-123.7402780,48.0805200
-123.7397090,48.0807510
-123.7394120,48.0808340
-123.7391050,48.0808790
-123.7381770,48.0809900
-123.7362890,48.0812170
-123.7358370,48.0813050
-123.7354090,48.0814350
-123.7349970,48.0815990
-123.7344220,48.0819010
-123.7339120,48.0822630
-123.7335100,48.0826490
-123.7328000,48.0836350
-123.7315720,48.0852690
-123.7312460,48.0856070
-123.7306950,48.0861340
-123.7300550,48.0865280
-123.7299670,48.0865820
-123.7293750,48.0868800
-123.7287140,48.0871670
-123.7280450,48.0874080
-123.7273490,48.0875970
-123.7266710,48.0877290
-123.7259330,48.0878260
-123.7251430,48.0878840
-123.7244230,48.0878780
-123.7234780,48.0878150
-123.7225690,48.0876710
-123.7178560,48.0866220
-123.7133010,48.0855770
-123.7102440,48.0848700
-123.7093530,48.0846710
-123.7086710,48.0845100
-123.7074880,48.0841800
-123.7067930,48.0839620
-123.7064400,48.0838270
-123.7061410,48.0836870
-123.7056430,48.0833940
-123.7051020,48.0829760
-123.7046390,48.0826260
-123.7041320,48.0821100
-123.7038750,48.0817710
-123.7036770,48.0813180
-123.7034790,48.0807150
-123.7032540,48.0802500
-123.7029770,48.0798600
-123.7023470,48.0792850
-123.7017680,48.0789280
-123.7016100,48.0788470
-123.7014300,48.0787540
-123.7009310,48.0785730
-123.6999630,48.0783540
-123.6987900,48.0781160
-123.6980900,48.0779940
-123.6967790,48.0777200
-123.6960810,48.0775680
-123.6955560,48.0774750
-123.6949980,48.0773960
-123.6945230,48.0773440
-123.6940890,48.0773310
-123.6934500,48.0773530
-123.6928920,48.0773850
-123.6922490,48.0774230
-123.6916640,48.0774260
-123.6911540,48.0773940
-123.6905750,48.0773130
-123.6899630,48.0772000
-123.6894620,48.0770570
-123.6886360,48.0767270
-123.6874810,48.0762090
-123.6864130,48.0757670
-123.6848090,48.0752360
-123.6832240,48.0746550
-123.6822370,48.0743390
-123.6813180,48.0741390
-123.6805890,48.0740410
-123.6783570,48.0738860
-123.6688500,48.0733330
-123.6657570,48.0731580
-123.6625540,48.0729960
-123.6621270,48.0729750
-123.6529900,48.0724400
-123.6388060,48.0716100
-123.6374760,48.0714950
-123.6362740,48.0713290
-123.6351840,48.0711390
-123.6333560,48.0707670
-123.6311230,48.0703010
-123.6259230,48.0692180
-123.6236250,48.0687420
-123.6198570,48.0679610
-123.6181740,48.0676130
-123.6176720,48.0675090
-123.6163700,48.0672390
-123.6144860,48.0668490
-123.6110650,48.0661470
-123.6094270,48.0658110
-123.6048240,48.0648640
-123.6047140,48.0648420
-123.6012640,48.0641250
-123.6004400,48.0639640
-123.5996850,48.0638610
-123.5992870,48.0638240
-123.5986890,48.0637690
-123.5975650,48.0637290
-123.5963880,48.0637550
-123.5955670,48.0638370
-123.5947580,48.0639580
-123.5939430,48.0641250
-123.5931690,48.0643170
-123.5926210,48.0644860
-123.5904670,48.0652200
-123.5893940,48.0655180
-123.5884840,48.0657130
-123.5870860,48.0659130
-123.5859950,48.0659540
-123.5849020,48.0659520
-123.5829480,48.0657990
-123.5817290,48.0657080
-123.5794540,48.0655360
-123.5772680,48.0653800
-123.5769940,48.0653850
-123.5768370,48.0654090
-123.5766150,48.0655010
-123.5762930,48.0657440
-123.5759810,48.0660920
-123.5757720,48.0664580
-123.5756140,48.0667980
-123.5755580,48.0671100
-123.5755570,48.0673840
-123.5756530,48.0679300
-123.5757830,48.0685120
-123.5758100,48.0688310
-123.5757710,48.0691550
-123.5756610,48.0694080
-123.5755080,48.0696350
-123.5752740,48.0698800
-123.5750720,48.0700580
-123.5748460,48.0702020
-123.5746140,48.0703040
-123.5743150,48.0704330
-123.5734170,48.0706870
-123.5727740,48.0708960
-123.5722320,48.0711430
-123.5703030,48.0722070
-123.5694550,48.0726990
-123.5689060,48.0730950
-123.5684510,48.0734960
-123.5681550,48.0737970
-123.5680050,48.0739500
-123.5669160,48.0752720
-123.5650700,48.0775660
-123.5644430,48.0783080
-123.5640140,48.0787720
-123.5635110,48.0791830
-123.5630690,48.0795290
-123.5625930,48.0798480
-123.5621940,48.0801200
-123.5612930,48.0806070
-123.5605630,48.0809340
-123.5597740,48.0812320
-123.5590800,48.0815070
-123.5588480,48.0816370
-123.5587010,48.0817830
-123.5585740,48.0819600
-123.5584860,48.0821440
-123.5583740,48.0827460
-123.5582990,48.0833700
-123.5582670,48.0837520
-123.5582830,48.0841120
-123.5583580,48.0844760
-123.5585350,48.0849270
-123.5588390,48.0853800
-123.5591460,48.0858150
-123.5593990,48.0861730
-123.5596400,48.0865540
-123.5597610,48.0868930
-123.5598280,48.0872550
-123.5598140,48.0876150
-123.5597260,48.0879790
-123.5595360,48.0883240
-123.5592940,48.0885880
-123.5590100,48.0888220
-123.5587010,48.0890480
-123.5583160,48.0892430
-123.5576030,48.0895660
-123.5483120,48.0937400
-123.5464120,48.0946240
-123.5422710,48.0964520
-123.5418190,48.0966730
-123.5412650,48.0969210
-123.5410280,48.0970100
-123.5404960,48.0972550
-123.5399140,48.0974870
-123.5392710,48.0977230
-123.5386610,48.0979380
-123.5382040,48.0980850
-123.5379550,48.0981680
-123.5378820,48.0981930
-123.5377240,48.0982450
-123.5365030,48.0986150
-123.5361140,48.0987260
-123.5353490,48.0989420
-123.5348030,48.0990820
-123.5345300,48.0991530
-123.5332510,48.0994550
-123.5329870,48.0995170
-123.5318730,48.0997470
-123.5311990,48.0998770
-123.5311590,48.0998840
-123.5299940,48.1000810
-123.5298570,48.1001040
-123.5284020,48.1002990
-123.5275720,48.1003920
-123.5259570,48.1005540
-123.5241070,48.1007380
-123.5224090,48.1009160
-123.5212170,48.1010400
-123.5206760,48.1010890
-123.5186780,48.1012710
-123.5173580,48.1014080
-123.5173150,48.1014120
-123.5148440,48.1016640
-123.5147250,48.1016750
-123.5136550,48.1017820
-123.5121080,48.1019350
-123.5116290,48.1019830
-123.5096530,48.1021790
-123.5039280,48.1027480
-123.5009500,48.1029980
-123.4984290,48.1032330
-123.4977270,48.1032990
-123.4975130,48.1033190
-123.4948640,48.1035800
-123.4941790,48.1036470
-123.4919250,48.1038690
-123.4901880,48.1040380
-123.4878050,48.1042700
-123.4865460,48.1044210
-123.4856220,48.1045160
-123.4853910,48.1045390
-123.4814220,48.1049450
-123.4784810,48.1052540
-123.4778510,48.1053200
-123.4771210,48.1053940
-123.4764790,48.1054590
-123.4752960,48.1055490
-123.4737850,48.1056820
-123.4728400,48.1057740
-123.4724910,48.1058090
-123.4720460,48.1058520
-123.4717490,48.1058820
-123.4707330,48.1059810
-123.4700360,48.1060500
-123.4698690,48.1060660
-123.4696510,48.1060870
-123.4693260,48.1061190
-123.4688070,48.1061690
-123.4683500,48.1062140
-123.4664540,48.1064020
-123.4660910,48.1064380
-123.4654070,48.1065050
-123.4644520,48.1066040
-123.4609110,48.1069540
-123.4565360,48.1073880
-123.4543560,48.1076040
-123.4528810,48.1077500
-123.4527580,48.1077590
-123.4523790,48.1077930
-123.4518540,48.1078270
-123.4516690,48.1078410
-123.4502660,48.1079730
-123.4498940,48.1080120
-123.4491650,48.1080390
-123.4485510,48.1080300
-123.4480270,48.1079900
-123.4474490,48.1079110
-123.4464290,48.1077610
-123.4451600,48.1075560
-123.4450470,48.1075390
-123.4440880,48.1073950
-123.4429170,48.1072160
-123.4427720,48.1072120
-123.4426220,48.1072190
-123.4424060,48.1071460
-123.4423100,48.1071060
-123.4422390,48.1070890
-123.4421510,48.1070780
-123.4419940,48.1070740
-123.4405680,48.1068480
-123.4398350,48.1067330
-123.4397480,48.1067190
-123.4382830,48.1064880
-123.4375100,48.1063660
-123.4373470,48.1063400
-123.4354710,48.1060440
-123.4353400,48.1060230
-123.4344650,48.1058850
-123.4340220,48.1058150
-123.4332830,48.1056980
-123.4331330,48.1056740
-123.4309250,48.1053260
-123.4307110,48.1052920
-123.4293790,48.1050820
-123.4287760,48.1049860
-123.4281870,48.1048930
-123.4276240,48.1048040
-123.4269570,48.1046990
-123.4263700,48.1046200
-123.4262430,48.1045980
-123.4260780,48.1045700
-123.4260350,48.1046770
-123.4258330,48.1051730
-123.4257150,48.1054790
-123.4256290,48.1056590
-123.4254120,48.1059090
-123.4252460,48.1061050
-123.4248720,48.1065350
-123.4245500,48.1068610
-123.4244570,48.1069550
-123.4243570,48.1070690
-123.4241400,48.1073150
-123.4240780,48.1073860
-123.4236620,48.1078380
-123.4232910,48.1082610
-123.4228770,48.1087080
-123.4224720,48.1091440
-123.4221640,48.1094930
-123.4221000,48.1095660
-123.4220330,48.1096380
-123.4217030,48.1099950
-123.4213000,48.1104260
-123.4205780,48.1112360
-123.4201390,48.1117270
-123.4198020,48.1121040
-123.4197410,48.1121730
-123.4196750,48.1122440
-123.4193490,48.1126020
-123.4190140,48.1129660
-123.4189330,48.1130550
-123.4188170,48.1130070
-123.4187030,48.1129590
-123.4183770,48.1128230
-123.4182200,48.1127580
-123.4181220,48.1127160
-123.4178540,48.1126050
-123.4177960,48.1125810
-123.4176540,48.1125210
-123.4175830,48.1124920
-123.4173140,48.1123800
-123.4172130,48.1123380
-123.4171130,48.1122960
-123.4169950,48.1122470
-123.4168770,48.1121990
-123.4167550,48.1121490
-123.4167130,48.1121320
-123.4161370,48.1118960
-123.4160780,48.1118710
-123.4158940,48.1117960
-123.4157710,48.1117460
-123.4154080,48.1115970
-123.4152990,48.1115520
-123.4152130,48.1115170
-123.4146050,48.1112680
-123.4143660,48.1111700
-123.4140970,48.1110600
-123.4138260,48.1109490
-123.4137160,48.1109030
-123.4135950,48.1108470
-123.4134850,48.1108010
-123.4117690,48.1101050
-123.4116490,48.1100560
-123.4099270,48.1093690
-123.4098090,48.1093210
-123.4096980,48.1092750
-123.4095870,48.1092290
-123.4093400,48.1091270
-123.4082690,48.1086840
-123.4080080,48.1085760
-123.4064330,48.1079310
-123.4050090,48.1073560
-123.4046230,48.1072230
-123.4043330,48.1071300
-123.4040320,48.1070660
-123.4040100,48.1070610
-123.4034460,48.1069330
-123.4033900,48.1069220
-123.4029930,48.1068440
-123.4024660,48.1067610
-123.4023460,48.1067510
-123.4018070,48.1067000
-123.4012010,48.1066380
-123.4000280,48.1064800
-123.3998850,48.1064610
-123.3995610,48.1064180
-123.3991710,48.1063670
-123.3988350,48.1063140
-123.3980150,48.1061860
-123.3978570,48.1061610
-123.3968600,48.1060410
-123.3951590,48.1058070
-123.3943930,48.1057050
-123.3930500,48.1055370
-123.3918190,48.1054110
-123.3902790,48.1052270
-123.3891910,48.1050970
-123.3889030,48.1050460
-123.3887250,48.1050260
-123.3873010,48.1048670
-123.3863130,48.1047460
-123.3852710,48.1046160
-123.3843240,48.1045240
-123.3833210,48.1044650
-123.3824900,48.1044700
-123.3816510,48.1045160
-123.3809350,48.1045930
-123.3809490,48.1047470
-123.3810490,48.1051630
-123.3810630,48.1053350
-123.3810710,48.1056460
-123.3807580,48.1056430
-123.3807450,48.1056430
-123.3805750,48.1056410
-123.3804910,48.1056400
-123.3802240,48.1056370
-123.3802340,48.1053350
-123.3802390,48.1051640
-123.3805000,48.1051640
-123.3806610,48.1051640
-123.3807620,48.1051640
-123.3810490,48.1051630
-123.3809490,48.1047470
-123.3809350,48.1045930
-123.3816510,48.1045160
-123.3824900,48.1044700
-123.3833210,48.1044650
-123.3843240,48.1045240
-123.3852710,48.1046160
-123.3863130,48.1047460
-123.3873010,48.1048670
-123.3887250,48.1050260
-123.3889030,48.1050460
-123.3891910,48.1050970
-123.3902790,48.1052270
-123.3918190,48.1054110
-123.3930500,48.1055370
-123.3943930,48.1057050
-123.3951590,48.1058070
-123.3968600,48.1060410
-123.3978570,48.1061610
-123.3980150,48.1061860
-123.3988350,48.1063140
-123.3991710,48.1063670
-123.3995610,48.1064180
-123.3998850,48.1064610
-123.4000280,48.1064800
-123.4012010,48.1066380
-123.4015950,48.1067410
-123.4017300,48.1067640
-123.4020040,48.1068540
-123.4021970,48.1069450
-123.4023100,48.1070160
-123.4023950,48.1070930
-123.4025040,48.1072080
-123.4026640,48.1074170
-123.4027730,48.1075250
-123.4029030,48.1076320
-123.4029720,48.1076890
-123.4032210,48.1078330
-123.4035590,48.1079610
-123.4036090,48.1079820
-123.4041440,48.1082000
-123.4046590,48.1084090
-123.4050650,48.1085740
-123.4055050,48.1087530
-123.4055260,48.1087620
-123.4061720,48.1090280
-123.4073320,48.1095030
-123.4075890,48.1096130
-123.4076380,48.1096340
-123.4088950,48.1101570
-123.4089950,48.1101980
-123.4091070,48.1102420
-123.4098890,48.1105490
-123.4108530,48.1109280
-123.4126900,48.1116800
-123.4127860,48.1117200
-123.4135690,48.1120410
-123.4139540,48.1121980
-123.4140540,48.1122400
-123.4141440,48.1122760
-123.4144160,48.1123880
-123.4145020,48.1124230
-123.4146170,48.1124700
-123.4151330,48.1126820
-123.4155770,48.1128640
-123.4158880,48.1129910
-123.4162210,48.1131280
-123.4163130,48.1131660
-123.4164180,48.1132090
-123.4165240,48.1132530
-123.4170190,48.1134590
-123.4171930,48.1135320
-123.4173710,48.1136060
-123.4174400,48.1136350
-123.4178550,48.1138080
-123.4180190,48.1138760
-123.4181350,48.1139240
-123.4182450,48.1139690
-123.4183620,48.1140170
-123.4188530,48.1142170
-123.4196020,48.1145220
-123.4198650,48.1146300
-123.4199760,48.1146750
-123.4200880,48.1147220
-123.4202030,48.1147690
-123.4205110,48.1148970
-123.4208090,48.1150210
-123.4208530,48.1150390
-123.4209470,48.1150780
-123.4210270,48.1151110
-123.4213520,48.1152460
-123.4213720,48.1152550
-123.4215940,48.1153470
-123.4216880,48.1153860
-123.4217840,48.1154260
-123.4218950,48.1154710
-123.4220070,48.1155160
-123.4223250,48.1156440
-123.4228290,48.1158480
-123.4228970,48.1158750
-123.4230840,48.1159500
-123.4231140,48.1159620
-123.4233810,48.1160700
-123.4234930,48.1161160
-123.4236060,48.1161610
-123.4237130,48.1162050
-123.4240250,48.1163320
-123.4254520,48.1169170
-123.4272730,48.1176790
-123.4273470,48.1175960
-123.4277010,48.1172080
-123.4279190,48.1172970
-123.4294840,48.1179330
-123.4297920,48.1176070
-123.4298700,48.1175260
-123.4291190,48.1172200
-123.4284830,48.1169610
-123.4281970,48.1168450
-123.4280760,48.1167960
-123.4281560,48.1167070
-123.4282370,48.1166180
-123.4284900,48.1163380
-123.4288110,48.1159820
-123.4288730,48.1159140
-123.4292770,48.1154690
-123.4302120,48.1144350
-123.4304430,48.1141800
-123.4308370,48.1137440
-123.4312310,48.1133090
-123.4316160,48.1128830
-123.4317670,48.1127160
-123.4320060,48.1124520
-123.4323920,48.1120250
-123.4326520,48.1117380
-123.4327940,48.1115810
-123.4331870,48.1111470
-123.4335760,48.1107160
-123.4339760,48.1102740
-123.4343610,48.1098490
-123.4347550,48.1094140
-123.4351410,48.1089870
-123.4355410,48.1085450
-123.4359320,48.1081120
-123.4363260,48.1076770
-123.4367140,48.1072480
-123.4371010,48.1068200
-123.4374410,48.1064410
-123.4375100,48.1063660
-123.4382830,48.1064880
-123.4397480,48.1067190
-123.4398350,48.1067330
-123.4405680,48.1068480
-123.4419940,48.1070740
-123.4421400,48.1070990
-123.4422090,48.1071220
-123.4422610,48.1071500
-123.4422950,48.1071880
-123.4423440,48.1072570
-123.4424640,48.1072360
-123.4426220,48.1072190
-123.4427720,48.1072120
-123.4429170,48.1072160
-123.4440880,48.1073950
-123.4450470,48.1075390
-123.4451600,48.1075560
-123.4464290,48.1077610
-123.4474490,48.1079110
-123.4480270,48.1079900
-123.4485510,48.1080300
-123.4491650,48.1080390
-123.4498940,48.1080120
-123.4502660,48.1079730
-123.4516690,48.1078410
-123.4518540,48.1078270
-123.4523790,48.1077930
-123.4527580,48.1077590
-123.4528810,48.1077500
-123.4543560,48.1076040
-123.4565360,48.1073880
-123.4609110,48.1069540
-123.4644520,48.1066040
-123.4654070,48.1065050
-123.4660910,48.1064380
-123.4664540,48.1064020
-123.4683500,48.1062140
-123.4688070,48.1061690
-123.4693260,48.1061190
-123.4696510,48.1060870
-123.4698690,48.1060660
-123.4700360,48.1060500
-123.4707330,48.1059810
-123.4717490,48.1058820
-123.4720460,48.1058520
-123.4724910,48.1058090
-123.4728400,48.1057740
-123.4737850,48.1056820
-123.4752960,48.1055490
-123.4764790,48.1054590
-123.4771210,48.1053940
-123.4778510,48.1053200
-123.4784810,48.1052540
-123.4814220,48.1049450
-123.4853910,48.1045390
-123.4856220,48.1045160
-123.4865460,48.1044210
-123.4878050,48.1042700
-123.4901880,48.1040380
-123.4919250,48.1038690
-123.4941790,48.1036470
