lat,lng,field
38.01773,-122.85260,
38.01774,-122.85259,
38.01774,-122.85257,
38.01774,-122.85255,
38.01775,-122.85254,
38.01775,-122.85253,
38.01775,-122.85251,
38.01776,-122.85250,
38.01776,-122.85248,
38.01777,-122.85246,
38.01777,-122.85245,
38.01778,-122.85244,
38.01779,-122.85241,
38.01779,-122.85240,
38.01779,-122.85239,
38.01780,-122.85237,
38.01781,-122.85235,
38.01781,-122.85234,
38.01782,-122.85232,
38.01783,-122.85230,
38.01783,-122.85229,
38.01783,-122.85228,
38.01784,-122.85226,
38.01785,-122.85225,
38.01786,-122.85223,
38.01786,-122.85222,
38.01787,-122.85220,
38.01788,-122.85219,
38.01789,-122.85216,
38.01790,-122.85216,
38.01790,-122.85215,
38.01791,-122.85212,
38.01792,-122.85211,
38.01792,-122.85210,
38.01793,-122.85208,
38.01793,-122.85207,
38.01793,-122.85206,
38.01794,-122.85203,
38.01794,-122.85202,
38.01794,-122.85201,
38.01795,-122.85199,
38.01795,-122.85198,
38.01795,-122.85197,
38.01796,-122.85194,
38.01796,-122.85193,
38.01796,-122.85192,
38.01796,-122.85189,
38.01797,-122.85188,
38.01797,-122.85187,
38.01797,-122.85186,
38.01797,-122.85184,
38.01797,-122.85183,
38.01797,-122.85182,
38.01798,-122.85180,
38.01798,-122.85179,
38.01798,-122.85178,
38.01798,-122.85177,
38.01799,-122.85175,
38.01799,-122.85174,
38.01799,-122.85173,
38.01799,-122.85171,
38.01799,-122.85169,
38.01799,-122.85168,
38.01799,-122.85167,
38.01799,-122.85165,
38.01798,-122.85164,
38.01797,-122.85163,
38.01797,-122.85162,
38.01797,-122.85161,
38.01797,-122.85161,
38.01798,-122.85161,
38.01798,-122.85161,
38.01798,-122.85161,
38.01797,-122.85161,
38.01797,-122.85161,
38.01796,-122.85161,
38.01795,-122.85160,
38.01792,-122.85159,
38.01791,-122.85159,
38.01789,-122.85158,
38.01787,-122.85158,
38.01785,-122.85158,
38.01784,-122.85158,
38.01782,-122.85158,
38.01781,-122.85158,
38.01779,-122.85158,
38.01778,-122.85159,
38.01777,-122.85160,
38.01776,-122.85160,
38.01776,-122.85160,
38.01776,-122.85160,
38.01776,-122.85161,
38.01776,-122.85161,
38.01777,-122.85161,
38.01777,-122.85161,
38.01777,-122.85161,
38.01777,-122.85161,
38.01778,-122.85161,
38.01778,-122.85161,
38.01778,-122.85161,
38.01778,-122.85161,
38.01774,-122.85162,
38.01773,-122.85162,
38.01772,-122.85162,
38.01771,-122.85162,
38.01771,-122.85162,
38.01770,-122.85163,
38.01770,-122.85163,
38.01771,-122.85164,
38.01771,-122.85164,
38.01771,-122.85165,
38.01771,-122.85166,
38.01771,-122.85166,
38.01770,-122.85167,
38.01770,-122.85167,
38.01770,-122.85167,
38.01770,-122.85168,
38.01769,-122.85168,
38.01769,-122.85168,
38.01767,-122.85170,
38.01766,-122.85170,
38.01764,-122.85169,
38.01763,-122.85169,
38.01760,-122.85167,
38.01760,-122.85166,
38.01756,-122.85165,
38.01756,-122.85165,
38.01754,-122.85165,
38.01753,-122.85165,
38.01751,-122.85165,
38.01749,-122.85166,
38.01748,-122.85166,
38.01746,-122.85165,
38.01745,-122.85165,
38.01743,-122.85165,
38.01742,-122.85165,
38.01740,-122.85166,
38.01738,-122.85166,
38.01737,-122.85166,
38.01736,-122.85166,
38.01736,-122.85166,
38.01734,-122.85166,
38.01733,-122.85165,
38.01732,-122.85165,
38.01731,-122.85164,
38.01730,-122.85163,
38.01730,-122.85163,
38.01729,-122.85162,
38.01728,-122.85161,
38.01728,-122.85160,
38.01727,-122.85159,
38.01727,-122.85158,
38.01727,-122.85156,
38.01727,-122.85155,
38.01726,-122.85154,
38.01726,-122.85151,
38.01726,-122.85149,
38.01726,-122.85148,
38.01725,-122.85147,
38.01725,-122.85145,
38.01725,-122.85143,
38.01725,-122.85141,
38.01725,-122.85140,
38.01724,-122.85138,
38.01724,-122.85136,
38.01724,-122.85134,
38.01724,-122.85133,
38.01724,-122.85130,
38.01723,-122.85129,
38.01723,-122.85127,
38.01723,-122.85125,
38.01723,-122.85123,
38.01723,-122.85121,
38.01722,-122.85119,
38.01722,-122.85117,
38.01722,-122.85116,
38.01722,-122.85113,
38.01722,-122.85112,
38.01722,-122.85110,
38.01722,-122.85108,
38.01722,-122.85106,
38.01721,-122.85104,
38.01721,-122.85102,
38.01721,-122.85101,
38.01721,-122.85100,
38.01721,-122.85097,
38.01721,-122.85096,
38.01721,-122.85093,
38.01721,-122.85092,
38.01720,-122.85091,
38.01720,-122.85088,
38.01720,-122.85087,
38.01720,-122.85086,
38.01720,-122.85085,
38.01719,-122.85083,
38.01719,-122.85081,
38.01718,-122.85079,
38.01718,-122.85077,
38.01717,-122.85076,
38.01716,-122.85074,
38.01716,-122.85073,
38.01716,-122.85072,
38.01715,-122.85069,
38.01714,-122.85068,
38.01714,-122.85067,
38.01714,-122.85065,
38.01713,-122.85064,
38.01712,-122.85061,
38.01712,-122.85060,
38.01711,-122.85059,
38.01711,-122.85057,
38.01710,-122.85056,
38.01710,-122.85055,
38.01709,-122.85053,
38.01709,-122.85052,
38.01709,-122.85050,
38.01708,-122.85047,
38.01708,-122.85045,
38.01707,-122.85044,
38.01706,-122.85041,
38.01706,-122.85040,
38.01706,-122.85039,
38.01705,-122.85037,
38.01704,-122.85036,
38.01704,-122.85035,
38.01703,-122.85033,
38.01703,-122.85031,
38.01701,-122.85028,
38.01701,-122.85027,
38.01700,-122.85026,
38.01700,-122.85025,
38.01699,-122.85023,
38.01698,-122.85021,
38.01697,-122.85020,
38.01696,-122.85019,
38.01695,-122.85018,
38.01694,-122.85017,
38.01693,-122.85016,
38.01692,-122.85015,
38.01691,-122.85014,
38.01689,-122.85013,
38.01688,-122.85012,
38.01687,-122.85011,
38.01686,-122.85010,
38.01684,-122.85009,
38.01683,-122.85009,
38.01682,-122.85008,
38.01680,-122.85007,
38.01679,-122.85006,
38.01678,-122.85006,
38.01676,-122.85005,
38.01675,-122.85004,
38.01673,-122.85004,
38.01672,-122.85003,
38.01670,-122.85003,
38.01668,-122.85002,
38.01667,-122.85002,
38.01666,-122.85002,
38.01665,-122.85002,
38.01663,-122.85002,
38.01662,-122.85001,
38.01660,-122.85001,
38.01659,-122.85001,
38.01657,-122.85000,
38.01656,-122.85000,
38.01655,-122.85000,
38.01651,-122.85000,
38.01650,-122.84999,
38.01648,-122.84999,
38.01647,-122.84999,
38.01644,-122.84999,
38.01643,-122.84999,
38.01642,-122.84998,
38.01641,-122.84998,
38.01640,-122.84997,
38.01638,-122.84997,
38.01636,-122.84996,
38.01635,-122.84996,
38.01634,-122.84995,
38.01631,-122.84994,
38.01631,-122.84993,
38.01630,-122.84993,
38.01628,-122.84991,
38.01627,-122.84990,
38.01626,-122.84990,
38.01624,-122.84988,
38.01623,-122.84987,
38.01622,-122.84986,
38.01621,-122.84985,
38.01620,-122.84984,
38.01619,-122.84983,
38.01618,-122.84982,
38.01617,-122.84981,
38.01615,-122.84980,
38.01613,-122.84979,
38.01612,-122.84978,
38.01610,-122.84977,
38.01609,-122.84977,
38.01608,-122.84977,
38.01607,-122.84976,
38.01607,-122.84976,
38.01606,-122.84975,
38.01605,-122.84974,
38.01604,-122.84973,
38.01602,-122.84972,
38.01601,-122.84971,
38.01600,-122.84969,
38.01599,-122.84968,
38.01597,-122.84966,
38.01596,-122.84964,
38.01595,-122.84964,
38.01594,-122.84963,
38.01592,-122.84960,
38.01591,-122.84959,
38.01590,-122.84958,
38.01589,-122.84957,
38.01588,-122.84955,
38.01586,-122.84953,
38.01586,-122.84952,
38.01585,-122.84951,
38.01583,-122.84949,
38.01583,-122.84948,
38.01582,-122.84947,
38.01581,-122.84946,
38.01581,-122.84945,
38.01580,-122.84944,
38.01579,-122.84942,
38.01578,-122.84941,
38.01577,-122.84939,
38.01577,-122.84937,
38.01575,-122.84934,
38.01575,-122.84932,
38.01574,-122.84931,
38.01574,-122.84929,
38.01573,-122.84927,
38.01572,-122.84925,
38.01571,-122.84922,
38.01570,-122.84921,
38.01570,-122.84920,
38.01568,-122.84918,
38.01567,-122.84915,
38.01567,-122.84914,
38.01566,-122.84913,
38.01566,-122.84912,
38.01565,-122.84910,
38.01563,-122.84907,
38.01562,-122.84904,
38.01562,-122.84903,
38.01561,-122.84900,
38.01561,-122.84899,
38.01561,-122.84898,
38.01560,-122.84896,
38.01560,-122.84894,
38.01560,-122.84892,
38.01559,-122.84890,
38.01559,-122.84888,
38.01559,-122.84886,
38.01558,-122.84884,
38.01558,-122.84883,
38.01558,-122.84880,
38.01558,-122.84879,
38.01558,-122.84878,
38.01558,-122.84876,
38.01558,-122.84874,
38.01557,-122.84872,
38.01557,-122.84869,
38.01557,-122.84867,
38.01558,-122.84865,
38.01558,-122.84863,
38.01558,-122.84861,
38.01558,-122.84859,
38.01558,-122.84857,
38.01558,-122.84855,
38.01559,-122.84853,
38.01559,-122.84852,
38.01560,-122.84850,
38.01560,-122.84847,
38.01561,-122.84846,
38.01562,-122.84844,
38.01562,-122.84842,
38.01563,-122.84840,
38.01564,-122.84839,
38.01564,-122.84837,
38.01564,-122.84835,
38.01564,-122.84832,
38.01564,-122.84830,
38.01564,-122.84829,
38.01564,-122.84828,
38.01564,-122.84826,
38.01565,-122.84823,
38.01565,-122.84822,
38.01565,-122.84821,
38.01565,-122.84819,
38.01566,-122.84817,
38.01566,-122.84816,
38.01566,-122.84814,
38.01566,-122.84813,
38.01566,-122.84810,
38.01566,-122.84809,
38.01566,-122.84808,
38.01566,-122.84806,
38.01566,-122.84804,
38.01567,-122.84803,
38.01568,-122.84801,
38.01568,-122.84799,
38.01569,-122.84797,
38.01569,-122.84795,
38.01570,-122.84793,
38.01570,-122.84791,
38.01570,-122.84790,
38.01570,-122.84788,
38.01570,-122.84786,
38.01570,-122.84783,
38.01571,-122.84781,
38.01571,-122.84779,
38.01572,-122.84778,
38.01572,-122.84777,
38.01573,-122.84775,
38.01573,-122.84774,
38.01574,-122.84773,
38.01575,-122.84768,
38.01576,-122.84766,
38.01576,-122.84765,
38.01577,-122.84763,
38.01577,-122.84762,
38.01578,-122.84761,
38.01578,-122.84758,
38.01579,-122.84757,
38.01579,-122.84756,
38.01579,-122.84755,
38.01580,-122.84753,
38.01581,-122.84751,
38.01581,-122.84749,
38.01583,-122.84746,
38.01583,-122.84745,
38.01584,-122.84743,
38.01585,-122.84741,
38.01585,-122.84740,
38.01586,-122.84738,
38.01587,-122.84737,
38.01588,-122.84735,
38.01589,-122.84733,
38.01590,-122.84732,
38.01590,-122.84730,
38.01591,-122.84729,
38.01592,-122.84727,
38.01593,-122.84726,
38.01594,-122.84724,
38.01595,-122.84723,
38.01596,-122.84721,
38.01597,-122.84720,
38.01598,-122.84718,
38.01599,-122.84717,
38.01600,-122.84716,
38.01601,-122.84714,
38.01602,-122.84712,
38.01603,-122.84710,
38.01604,-122.84709,
38.01604,-122.84708,
38.01605,-122.84707,
38.01606,-122.84705,
38.01606,-122.84704,
38.01606,-122.84702,
38.01607,-122.84700,
38.01607,-122.84698,
38.01608,-122.84695,
38.01609,-122.84693,
38.01609,-122.84692,
38.01609,-122.84691,
38.01610,-122.84689,
38.01611,-122.84687,
38.01611,-122.84685,
38.01611,-122.84683,
38.01612,-122.84682,
38.01612,-122.84680,
38.01612,-122.84677,
38.01612,-122.84676,
38.01612,-122.84674,
38.01613,-122.84672,
38.01613,-122.84670,
38.01613,-122.84668,
38.01613,-122.84667,
38.01613,-122.84665,
38.01613,-122.84663,
38.01613,-122.84661,
38.01614,-122.84659,
38.01614,-122.84657,
38.01614,-122.84655,
38.01615,-122.84654,
38.01615,-122.84653,
38.01616,-122.84652,
38.01616,-122.84651,
38.01616,-122.84651,
38.01616,-122.84650,
38.01617,-122.84649,
38.01617,-122.84648,
38.01617,-122.84647,
38.01617,-122.84645,
38.01618,-122.84643,
38.01617,-122.84642,
38.01617,-122.84640,
38.01616,-122.84637,
38.01615,-122.84636,
38.01614,-122.84635,
38.01613,-122.84633,
38.01611,-122.84632,
38.01609,-122.84631,
38.01609,-122.84630,
38.01608,-122.84630,
38.01606,-122.84630,
38.01605,-122.84630,
38.01602,-122.84631,
38.01602,-122.84632,
38.01599,-122.84634,
38.01599,-122.84635,
38.01597,-122.84637,
38.01596,-122.84638,
38.01595,-122.84640,
38.01594,-122.84641,
38.01593,-122.84643,
38.01592,-122.84645,
38.01591,-122.84646,
38.01590,-122.84648,
38.01590,-122.84649,
38.01589,-122.84651,
38.01588,-122.84653,
38.01587,-122.84655,
38.01586,-122.84656,
38.01585,-122.84657,
38.01584,-122.84659,
38.01584,-122.84660,
38.01583,-122.84662,
38.01582,-122.84663,
38.01582,-122.84665,
38.01581,-122.84666,
38.01579,-122.84668,
38.01578,-122.84668,
38.01578,-122.84669,
38.01576,-122.84671,
38.01575,-122.84671,
38.01574,-122.84672,
38.01573,-122.84673,
38.01572,-122.84674,
38.01571,-122.84675,
38.01570,-122.84676,
38.01569,-122.84677,
38.01568,-122.84680,
38.01567,-122.84681,
38.01566,-122.84682,
38.01566,-122.84683,
38.01565,-122.84684,
38.01564,-122.84686,
38.01563,-122.84687,
38.01562,-122.84687,
38.01561,-122.84689,
38.01561,-122.84689,
38.01559,-122.84690,
38.01557,-122.84692,
38.01557,-122.84693,
38.01556,-122.84693,
38.01555,-122.84695,
38.01555,-122.84696,
38.01554,-122.84698,
38.01553,-122.84699,
38.01551,-122.84702,
38.01551,-122.84703,
38.01550,-122.84703,
38.01550,-122.84705,
38.01549,-122.84706,
38.01548,-122.84708,
38.01548,-122.84709,
38.01547,-122.84711,
38.01546,-122.84712,
38.01545,-122.84714,
38.01544,-122.84716,
38.01543,-122.84717,
38.01543,-122.84718,
38.01542,-122.84719,
38.01541,-122.84721,
38.01540,-122.84722,
38.01540,-122.84723,
38.01539,-122.84725,
38.01538,-122.84726,
38.01537,-122.84727,
38.01537,-122.84728,
38.01536,-122.84730,
38.01535,-122.84731,
38.01534,-122.84733,
38.01534,-122.84734,
38.01533,-122.84735,
38.01533,-122.84736,
38.01532,-122.84737,
38.01532,-122.84738,
38.01531,-122.84739,
38.01531,-122.84740,
38.01530,-122.84742,
38.01530,-122.84744,
38.01529,-122.84745,
38.01529,-122.84746,
38.01529,-122.84748,
38.01528,-122.84749,
38.01528,-122.84750,
38.01528,-122.84752,
38.01527,-122.84753,
38.01527,-122.84754,
38.01526,-122.84756,
38.01526,-122.84758,
38.01525,-122.84760,
38.01524,-122.84761,
38.01524,-122.84762,
38.01523,-122.84763,
38.01521,-122.84764,
38.01520,-122.84766,
38.01519,-122.84766,
38.01518,-122.84767,
38.01516,-122.84768,
38.01515,-122.84769,
38.01514,-122.84770,
38.01513,-122.84770,
38.01512,-122.84771,
38.01510,-122.84772,
38.01510,-122.84773,
38.01509,-122.84773,
38.01508,-122.84775,
38.01507,-122.84775,
38.01505,-122.84777,
38.01504,-122.84777,
38.01504,-122.84778,
38.01503,-122.84778,
38.01502,-122.84779,
38.01501,-122.84780,
38.01500,-122.84781,
38.01499,-122.84783,
38.01498,-122.84784,
38.01497,-122.84786,
38.01497,-122.84787,
38.01496,-122.84788,
38.01496,-122.84789,
38.01496,-122.84791,
38.01496,-122.84792,
38.01496,-122.84795,
38.01496,-122.84796,
38.01496,-122.84797,
38.01496,-122.84799,
38.01496,-122.84801,
38.01495,-122.84802,
38.01495,-122.84802,
38.01495,-122.84804,
38.01494,-122.84805,
38.01494,-122.84807,
38.01494,-122.84808,
38.01493,-122.84809,
38.01492,-122.84810,
38.01492,-122.84811,
38.01491,-122.84812,
38.01490,-122.84813,
38.01489,-122.84814,
38.01488,-122.84815,
38.01487,-122.84816,
38.01485,-122.84817,
38.01484,-122.84818,
38.01483,-122.84819,
38.01481,-122.84821,
38.01481,-122.84822,
38.01480,-122.84822,
38.01478,-122.84824,
38.01477,-122.84824,
38.01476,-122.84824,
38.01474,-122.84825,
38.01474,-122.84826,
38.01473,-122.84826,
38.01471,-122.84826,
38.01470,-122.84826,
38.01469,-122.84826,
38.01467,-122.84827,
38.01466,-122.84827,
38.01465,-122.84827,
38.01463,-122.84827,
38.01461,-122.84827,
38.01460,-122.84827,
38.01459,-122.84827,
38.01458,-122.84827,
38.01457,-122.84827,
38.01456,-122.84827,
38.01454,-122.84826,
38.01452,-122.84825,
38.01451,-122.84825,
38.01450,-122.84824,
38.01449,-122.84823,
38.01448,-122.84823,
38.01447,-122.84822,
38.01445,-122.84822,
38.01444,-122.84822,
38.01443,-122.84821,
38.01442,-122.84821,
38.01441,-122.84821,
38.01439,-122.84820,
38.01437,-122.84820,
38.01436,-122.84820,
38.01435,-122.84819,
38.01434,-122.84819,
38.01432,-122.84819,
38.01431,-122.84819,
38.01430,-122.84818,
38.01429,-122.84818,
38.01428,-122.84817,
38.01427,-122.84816,
38.01427,-122.84816,
38.01428,-122.84816,
38.01428,-122.84816,
38.01428,-122.84816,
38.01428,-122.84816,
38.01429,-122.84816,
38.01428,-122.84816,
38.01428,-122.84816,
38.01427,-122.84815,
38.01427,-122.84815,
38.01425,-122.84814,
38.01424,-122.84813,
38.01422,-122.84812,
38.01421,-122.84812,
38.01418,-122.84811,
38.01417,-122.84810,
38.01415,-122.84809,
38.01412,-122.84808,
38.01409,-122.84807,
38.01408,-122.84806,
38.01407,-122.84806,
38.01406,-122.84805,
38.01404,-122.84805,
38.01402,-122.84804,
38.01401,-122.84804,
38.01398,-122.84804,
38.01397,-122.84803,
38.01396,-122.84803,
38.01394,-122.84803,
38.01393,-122.84802,
38.01391,-122.84801,
38.01391,-122.84800,
38.01391,-122.84799,
38.01390,-122.84799,
38.01390,-122.84799,
38.01391,-122.84800,
38.01391,-122.84800,
38.01390,-122.84801,
38.01390,-122.84801,
38.01390,-122.84801,
38.01390,-122.84802,
38.01389,-122.84802,
38.01389,-122.84802,
38.01389,-122.84803,
38.01388,-122.84803,
38.01387,-122.84803,
38.01387,-122.84803,
38.01386,-122.84804,
38.01386,-122.84804,
38.01386,-122.84806,
38.01386,-122.84807,
38.01386,-122.84809,
38.01387,-122.84811,
38.01387,-122.84813,
38.01387,-122.84814,
38.01387,-122.84819,
38.01388,-122.84821,
38.01388,-122.84819,
38.01388,-122.84817,
38.01388,-122.84816,
38.01388,-122.84815,
38.01388,-122.84815,
38.01388,-122.84815,
38.01388,-122.84815,
38.01388,-122.84815,
38.01388,-122.84815,
38.01388,-122.84815,
38.01389,-122.84815,
38.01389,-122.84814,
38.01389,-122.84814,
38.01389,-122.84814,
38.01389,-122.84813,
38.01389,-122.84813,
38.01389,-122.84813,
38.01389,-122.84813,
38.01389,-122.84813,
38.01389,-122.84813,
38.01389,-122.84813,
38.01389,-122.84813,
38.01389,-122.84812,
38.01389,-122.84811,
38.01389,-122.84810,
38.01389,-122.84809,
38.01388,-122.84807,
38.01387,-122.84806,
38.01387,-122.84806,
38.01388,-122.84805,
38.01388,-122.84804,
38.01389,-122.84804,
38.01389,-122.84804,
38.01389,-122.84804,
38.01390,-122.84803,
38.01390,-122.84803,
38.01391,-122.84804,
38.01391,-122.84804,
38.01392,-122.84804,
38.01392,-122.84804,
38.01393,-122.84805,
38.01393,-122.84805,
38.01393,-122.84805,
38.01393,-122.84806,
38.01393,-122.84806,
38.01393,-122.84806,
38.01393,-122.84806,
38.01392,-122.84806,
38.01391,-122.84806,
38.01391,-122.84805,
38.01390,-122.84804,
38.01389,-122.84804,
38.01387,-122.84803,
38.01387,-122.84803,
38.01385,-122.84804,
38.01384,-122.84804,
38.01383,-122.84804,
38.01382,-122.84804,
38.01381,-122.84803,
38.01379,-122.84803,
38.01378,-122.84802,
38.01377,-122.84801,
38.01376,-122.84799,
38.01375,-122.84798,
38.01374,-122.84797,
38.01372,-122.84794,
38.01371,-122.84793,
38.01370,-122.84792,
38.01369,-122.84790,
38.01368,-122.84787,
38.01367,-122.84786,
38.01367,-122.84785,
38.01366,-122.84783,
38.01364,-122.84780,
38.01364,-122.84779,
38.01363,-122.84777,
38.01362,-122.84775,
38.01361,-122.84773,
38.01360,-122.84771,
38.01360,-122.84770,
38.01359,-122.84768,
38.01358,-122.84766,
38.01357,-122.84764,
38.01356,-122.84763,
38.01355,-122.84761,
38.01354,-122.84759,
38.01354,-122.84757,
38.01353,-122.84755,
38.01353,-122.84754,
38.01352,-122.84752,
38.01352,-122.84750,
38.01351,-122.84748,
38.01351,-122.84746,
38.01350,-122.84744,
38.01349,-122.84743,
38.01349,-122.84741,
38.01348,-122.84739,
38.01347,-122.84736,
38.01347,-122.84734,
38.01346,-122.84732,
38.01345,-122.84728,
38.01345,-122.84727,
38.01344,-122.84725,
38.01343,-122.84723,
38.01342,-122.84722,
38.01341,-122.84720,
38.01340,-122.84716,
38.01339,-122.84715,
38.01339,-122.84713,
38.01339,-122.84712,
38.01338,-122.84710,
38.01338,-122.84709,
38.01338,-122.84707,
38.01338,-122.84705,
38.01338,-122.84704,
38.01338,-122.84702,
38.01337,-122.84700,
38.01337,-122.84698,
38.01337,-122.84696,
38.01337,-122.84694,
38.01337,-122.84691,
38.01338,-122.84690,
38.01338,-122.84689,
38.01338,-122.84687,
38.01339,-122.84685,
38.01339,-122.84684,
38.01340,-122.84682,
38.01340,-122.84680,
38.01341,-122.84678,
38.01342,-122.84677,
38.01342,-122.84676,
38.01343,-122.84673,
38.01343,-122.84672,
38.01344,-122.84671,
38.01345,-122.84668,
38.01346,-122.84667,
38.01346,-122.84665,
38.01347,-122.84664,
38.01348,-122.84661,
38.01349,-122.84660,
38.01350,-122.84658,
38.01350,-122.84656,
38.01351,-122.84655,
38.01352,-122.84652,
38.01353,-122.84651,
38.01354,-122.84649,
38.01356,-122.84647,
38.01357,-122.84647,
38.01357,-122.84646,
38.01359,-122.84644,
38.01359,-122.84643,
38.01360,-122.84642,
38.01362,-122.84640,
38.01363,-122.84639,
38.01363,-122.84638,
38.01364,-122.84637,
38.01365,-122.84636,
38.01366,-122.84634,
38.01367,-122.84632,
38.01367,-122.84630,
38.01368,-122.84629,
38.01368,-122.84628,
38.01368,-122.84626,
38.01368,-122.84624,
38.01368,-122.84623,
38.01368,-122.84621,
38.01368,-122.84620,
38.01367,-122.84618,
38.01366,-122.84616,
38.01365,-122.84614,
38.01364,-122.84613,
38.01363,-122.84611,
38.01362,-122.84610,
38.01361,-122.84608,
38.01359,-122.84607,
38.01358,-122.84606,
38.01357,-122.84605,
38.01356,-122.84604,
38.01355,-122.84602,
38.01354,-122.84600,
38.01353,-122.84598,
38.01353,-122.84597,
38.01353,-122.84595,
38.01352,-122.84593,
38.01352,-122.84592,
38.01351,-122.84589,
38.01351,-122.84588,
38.01350,-122.84586,
38.01349,-122.84583,
38.01348,-122.84581,
38.01347,-122.84580,
38.01346,-122.84578,
38.01345,-122.84576,
38.01345,-122.84575,
38.01343,-122.84573,
38.01342,-122.84571,
38.01341,-122.84570,
38.01340,-122.84569,
38.01338,-122.84567,
38.01337,-122.84566,
38.01336,-122.84565,
38.01334,-122.84563,
38.01333,-122.84563,
38.01332,-122.84562,
38.01331,-122.84561,
38.01329,-122.84560,
38.01328,-122.84559,
38.01326,-122.84558,
38.01325,-122.84557,
38.01324,-122.84557,
38.01322,-122.84556,
38.01321,-122.84556,
38.01319,-122.84555,
38.01318,-122.84555,
38.01315,-122.84554,
38.01314,-122.84554,
38.01313,-122.84553,
38.01311,-122.84552,
38.01309,-122.84552,
38.01308,-122.84551,
38.01307,-122.84550,
38.01305,-122.84549,
38.01304,-122.84549,
38.01302,-122.84548,
38.01300,-122.84548,
38.01299,-122.84548,
38.01297,-122.84548,
38.01296,-122.84548,
38.01294,-122.84547,
38.01292,-122.84547,
38.01291,-122.84547,
38.01289,-122.84547,
38.01287,-122.84546,
38.01285,-122.84545,
38.01284,-122.84545,
38.01283,-122.84544,
38.01281,-122.84544,
38.01279,-122.84543,
38.01278,-122.84543,
38.01277,-122.84543,
38.01276,-122.84543,
38.01274,-122.84541,
38.01273,-122.84540,
38.01272,-122.84539,
38.01271,-122.84539,
38.01270,-122.84538,
38.01269,-122.84537,
38.01268,-122.84536,
38.01265,-122.84533,
38.01265,-122.84533,
38.01264,-122.84531,
38.01263,-122.84530,
38.01261,-122.84528,
38.01260,-122.84526,
38.01259,-122.84525,
38.01259,-122.84524,
38.01257,-122.84521,
38.01257,-122.84521,
38.01255,-122.84518,
38.01255,-122.84517,
38.01255,-122.84516,
38.01253,-122.84512,
38.01252,-122.84510,
38.01252,-122.84508,
38.01251,-122.84507,
38.01250,-122.84505,
38.01249,-122.84504,
38.01248,-122.84502,
38.01247,-122.84500,
38.01246,-122.84498,
38.01245,-122.84497,
38.01244,-122.84495,
38.01243,-122.84493,
38.01242,-122.84491,
38.01241,-122.84488,
38.01240,-122.84488,
