lat,lng,field
38.03578,-122.80096,
38.03578,-122.80098,
38.03577,-122.80099,
38.03577,-122.80100,
38.03575,-122.80102,
38.03574,-122.80103,
38.03573,-122.80104,
38.03572,-122.80106,
38.03571,-122.80107,
38.03568,-122.80109,
38.03567,-122.80110,
38.03565,-122.80111,
38.03565,-122.80112,
38.03565,-122.80113,
38.03563,-122.80114,
38.03562,-122.80115,
38.03561,-122.80116,
38.03560,-122.80117,
38.03559,-122.80118,
38.03558,-122.80119,
38.03556,-122.80120,
38.03555,-122.80121,
38.03553,-122.80123,
38.03552,-122.80124,
38.03551,-122.80125,
38.03550,-122.80127,
38.03548,-122.80128,
38.03547,-122.80130,
38.03546,-122.80131,
38.03545,-122.80132,
38.03544,-122.80134,
38.03543,-122.80135,
38.03541,-122.80137,
38.03541,-122.80138,
38.03540,-122.80140,
38.03538,-122.80142,
38.03537,-122.80143,
38.03536,-122.80144,
38.03535,-122.80146,
38.03534,-122.80147,
38.03533,-122.80148,
38.03532,-122.80151,
38.03531,-122.80152,
38.03530,-122.80153,
38.03529,-122.80154,
38.03528,-122.80156,
38.03527,-122.80157,
38.03526,-122.80159,
38.03524,-122.80161,
38.03523,-122.80162,
38.03522,-122.80164,
38.03521,-122.80165,
38.03520,-122.80166,
38.03518,-122.80169,
38.03518,-122.80170,
38.03517,-122.80172,
38.03516,-122.80173,
38.03515,-122.80174,
38.03514,-122.80176,
38.03514,-122.80177,
38.03513,-122.80179,
38.03512,-122.80180,
38.03511,-122.80183,
38.03511,-122.80184,
38.03511,-122.80186,
38.03510,-122.80187,
38.03509,-122.80188,
38.03508,-122.80189,
38.03507,-122.80190,
38.03505,-122.80191,
38.03502,-122.80192,
38.03501,-122.80193,
38.03500,-122.80194,
38.03499,-122.80194,
38.03497,-122.80195,
38.03495,-122.80196,
38.03493,-122.80196,
38.03492,-122.80197,
38.03491,-122.80197,
38.03489,-122.80198,
38.03487,-122.80198,
38.03486,-122.80198,
38.03485,-122.80199,
38.03484,-122.80199,
38.03482,-122.80199,
38.03480,-122.80200,
38.03478,-122.80200,
38.03477,-122.80200,
38.03475,-122.80199,
38.03472,-122.80198,
38.03471,-122.80198,
38.03468,-122.80196,
38.03467,-122.80196,
38.03466,-122.80195,
38.03464,-122.80195,
38.03462,-122.80194,
38.03460,-122.80193,
38.03457,-122.80192,
38.03456,-122.80192,
38.03454,-122.80191,
38.03452,-122.80191,
38.03451,-122.80191,
38.03450,-122.80191,
38.03449,-122.80191,
38.03448,-122.80190,
38.03446,-122.80190,
38.03445,-122.80189,
38.03443,-122.80189,
38.03442,-122.80188,
38.03440,-122.80188,
38.03439,-122.80188,
