lat,lng,field
41.59444,-124.10254,
41.59448,-124.10257,
41.59449,-124.10258,
41.59451,-124.10261,
41.59452,-124.10262,
41.59453,-124.10264,
41.59454,-124.10265,
41.59455,-124.10268,
41.59457,-124.10272,
41.59457,-124.10273,
41.59457,-124.10277,
41.59458,-124.10278,
41.59458,-124.10281,
41.59459,-124.10283,
41.59459,-124.10285,
41.59459,-124.10287,
41.59459,-124.10290,
41.59459,-124.10292,
41.59459,-124.10293,
41.59460,-124.10295,
41.59460,-124.10298,
41.59460,-124.10300,
41.59460,-124.10301,
41.59460,-124.10304,
41.59459,-124.10305,
41.59459,-124.10308,
41.59458,-124.10310,
41.59458,-124.10312,
41.59457,-124.10314,
41.59456,-124.10316,
41.59456,-124.10318,
41.59455,-124.10320,
41.59455,-124.10322,
41.59454,-124.10323,
41.59453,-124.10326,
41.59453,-124.10327,
41.59452,-124.10328,
41.59451,-124.10330,
41.59451,-124.10331,
41.59450,-124.10334,
41.59449,-124.10335,
41.59449,-124.10336,
41.59448,-124.10338,
41.59448,-124.10340,
41.59447,-124.10343,
41.59446,-124.10344,
41.59446,-124.10345,
41.59446,-124.10346,
41.59445,-124.10349,
41.59445,-124.10351,
41.59445,-124.10353,
41.59444,-124.10357,
41.59443,-124.10358,
41.59443,-124.10360,
41.59443,-124.10362,
41.59442,-124.10364,
41.59442,-124.10365,
41.59441,-124.10367,
41.59440,-124.10369,
41.59440,-124.10371,
41.59439,-124.10372,
41.59438,-124.10374,
41.59437,-124.10375,
41.59435,-124.10377,
41.59434,-124.10378,
41.59434,-124.10379,
41.59432,-124.10380,
41.59431,-124.10381,
41.59431,-124.10382,
41.59430,-124.10384,
41.59429,-124.10386,
41.59429,-124.10388,
41.59430,-124.10389,
41.59430,-124.10391,
41.59430,-124.10391,
41.59431,-124.10392,
41.59431,-124.10392,
41.59430,-124.10392,
41.59430,-124.10392,
41.59430,-124.10393,
41.59430,-124.10393,
41.59430,-124.10393,
41.59430,-124.10393,
41.59430,-124.10393,
41.59430,-124.10394,
41.59430,-124.10394,
41.59430,-124.10394,
41.59430,-124.10394,
41.59429,-124.10394,
41.59430,-124.10394,
41.59430,-124.10394,
41.59430,-124.10394,
41.59430,-124.10394,
41.59429,-124.10394,
41.59429,-124.10394,
41.59429,-124.10394,
41.59429,-124.10393,
41.59429,-124.10392,
41.59428,-124.10389,
41.59428,-124.10388,
41.59427,-124.10385,
41.59426,-124.10383,
41.59425,-124.10381,
41.59424,-124.10378,
41.59423,-124.10377,
41.59422,-124.10375,
41.59421,-124.10374,
41.59421,-124.10371,
41.59420,-124.10370,
41.59419,-124.10368,
41.59418,-124.10367,
41.59417,-124.10365,
41.59416,-124.10363,
41.59415,-124.10362,
41.59414,-124.10360,
41.59413,-124.10359,
41.59412,-124.10358,
41.59411,-124.10357,
41.59410,-124.10356,
41.59408,-124.10354,
41.59407,-124.10353,
41.59406,-124.10352,
41.59405,-124.10350,
41.59404,-124.10348,
41.59403,-124.10347,
41.59402,-124.10345,
41.59401,-124.10344,
41.59400,-124.10342,
41.59399,-124.10341,
41.59396,-124.10338,
41.59395,-124.10337,
41.59394,-124.10336,
41.59393,-124.10335,
41.59392,-124.10334,
41.59390,-124.10333,
41.59389,-124.10332,
41.59387,-124.10329,
