lat,lng,field
47.51919,-123.23734,
47.51920,-123.23734,
47.51921,-123.23734,
47.51922,-123.23734,
47.51923,-123.23735,
47.51924,-123.23736,
47.51924,-123.23738,
47.51925,-123.23739,
47.51925,-123.23740,
47.51926,-123.23741,
47.51926,-123.23743,
47.51926,-123.23744,
47.51926,-123.23745,
47.51927,-123.23746,
47.51927,-123.23747,
47.51927,-123.23748,
47.51928,-123.23750,
47.51928,-123.23752,
47.51928,-123.23754,
47.51928,-123.23756,
47.51928,-123.23757,
47.51928,-123.23758,
47.51927,-123.23759,
47.51926,-123.23761,
47.51926,-123.23763,
47.51925,-123.23765,
47.51925,-123.23767,
47.51924,-123.23768,
47.51924,-123.23769,
47.51924,-123.23770,
47.51924,-123.23770,
47.51924,-123.23771,
47.51923,-123.23771,
47.51923,-123.23770,
47.51923,-123.23771,
47.51923,-123.23770,
47.51923,-123.23770,
47.51924,-123.23771,
47.51924,-123.23770,
47.51924,-123.23770,
47.51923,-123.23769,
47.51923,-123.23768,
47.51922,-123.23767,
47.51922,-123.23766,
47.51922,-123.23765,
47.51921,-123.23764,
47.51921,-123.23763,
47.51920,-123.23762,
47.51920,-123.23762,
47.51920,-123.23763,
47.51920,-123.23763,
47.51920,-123.23764,
47.51919,-123.23765,
47.51919,-123.23766,
47.51919,-123.23767,
47.51918,-123.23769,
47.51918,-123.23771,
47.51917,-123.23773,
47.51916,-123.23774,
47.51916,-123.23776,
47.51916,-123.23777,
47.51916,-123.23778,
47.51916,-123.23778,
47.51916,-123.23779,
47.51917,-123.23781,
47.51917,-123.23781,
47.51917,-123.23782,
47.51918,-123.23783,
47.51919,-123.23784,
47.51920,-123.23785,
47.51921,-123.23786,
47.51922,-123.23787,
47.51924,-123.23788,
47.51925,-123.23789,
47.51926,-123.23790,
47.51927,-123.23791,
47.51929,-123.23792,
47.51929,-123.23793,
47.51930,-123.23793,
47.51931,-123.23794,
47.51931,-123.23794,
47.51932,-123.23795,
47.51933,-123.23795,
47.51933,-123.23795,
47.51933,-123.23796,
47.51933,-123.23797,
47.51933,-123.23798,
47.51933,-123.23799,
47.51933,-123.23800,
47.51933,-123.23802,
47.51933,-123.23804,
47.51933,-123.23805,
47.51933,-123.23806,
47.51933,-123.23807,
47.51932,-123.23807,
47.51932,-123.23807,
47.51932,-123.23808,
47.51932,-123.23809,
47.51931,-123.23809,
47.51931,-123.23810,
47.51930,-123.23811,
47.51930,-123.23811,
47.51929,-123.23812,
47.51928,-123.23813,
47.51927,-123.23813,
47.51926,-123.23813,
47.51925,-123.23813,
47.51925,-123.23813,
47.51924,-123.23813,
47.51924,-123.23813,
47.51923,-123.23813,
47.51923,-123.23813,
47.51922,-123.23813,
47.51922,-123.23814,
47.51922,-123.23814,
47.51922,-123.23814,
