lat,lng,field
47.95313,-123.82895,
47.95312,-123.82894,
47.95312,-123.82892,
47.95312,-123.82890,
47.95313,-123.82888,
47.95313,-123.82887,
47.95314,-123.82885,
47.95316,-123.82883,
47.95317,-123.82881,
47.95318,-123.82880,
47.95319,-123.82879,
47.95321,-123.82878,
47.95323,-123.82876,
47.95324,-123.82875,
47.95324,-123.82874,
47.95325,-123.82873,
47.95326,-123.82871,
47.95326,-123.82868,
47.95326,-123.82867,
47.95326,-123.82866,
47.95327,-123.82863,
47.95327,-123.82861,
47.95327,-123.82859,
47.95328,-123.82856,
47.95328,-123.82854,
47.95328,-123.82853,
47.95328,-123.82850,
47.95327,-123.82848,
47.95327,-123.82847,
47.95326,-123.82845,
47.95325,-123.82844,
47.95324,-123.82842,
47.95323,-123.82841,
47.95322,-123.82840,
47.95321,-123.82840,
47.95320,-123.82839,
47.95319,-123.82838,
47.95318,-123.82838,
47.95316,-123.82836,
47.95315,-123.82835,
47.95314,-123.82833,
47.95313,-123.82831,
47.95313,-123.82828,
47.95313,-123.82827,
47.95313,-123.82825,
47.95313,-123.82823,
47.95313,-123.82820,
47.95314,-123.82818,
47.95314,-123.82816,
47.95314,-123.82814,
47.95315,-123.82812,
47.95315,-123.82810,
47.95316,-123.82809,
47.95317,-123.82806,
47.95317,-123.82805,
47.95318,-123.82804,
47.95318,-123.82801,
47.95318,-123.82799,
47.95318,-123.82797,
47.95318,-123.82796,
47.95318,-123.82793,
47.95318,-123.82790,
47.95318,-123.82789,
47.95318,-123.82787,
47.95317,-123.82784,
47.95317,-123.82783,
47.95317,-123.82782,
47.95316,-123.82778,
47.95316,-123.82777,
47.95316,-123.82776,
47.95315,-123.82773,
47.95315,-123.82771,
47.95315,-123.82770,
47.95314,-123.82768,
47.95314,-123.82765,
47.95313,-123.82762,
47.95313,-123.82761,
47.95312,-123.82759,
47.95312,-123.82756,
47.95312,-123.82754,
47.95312,-123.82752,
47.95312,-123.82750,
47.95312,-123.82748,
47.95311,-123.82746,
47.95311,-123.82743,
47.95311,-123.82741,
47.95310,-123.82738,
47.95310,-123.82737,
47.95310,-123.82736,
47.95309,-123.82734,
47.95309,-123.82732,
47.95308,-123.82729,
47.95308,-123.82727,
47.95308,-123.82725,
47.95307,-123.82723,
47.95307,-123.82721,
47.95307,-123.82718,
47.95307,-123.82716,
47.95306,-123.82713,
47.95305,-123.82711,
47.95305,-123.82709,
47.95304,-123.82706,
47.95303,-123.82703,
47.95303,-123.82700,
47.95302,-123.82698,
47.95302,-123.82696,
47.95301,-123.82693,
47.95300,-123.82691,
47.95300,-123.82689,
47.95299,-123.82687,
47.95299,-123.82684,
47.95299,-123.82682,
47.95298,-123.82680,
47.95298,-123.82678,
47.95298,-123.82676,
47.95298,-123.82673,
47.95299,-123.82671,
47.95299,-123.82668,
47.95299,-123.82666,
47.95299,-123.82664,
47.95299,-123.82662,
47.95298,-123.82658,
47.95297,-123.82657,
47.95296,-123.82656,
47.95295,-123.82654,
47.95294,-123.82653,
47.95293,-123.82651,
47.95291,-123.82649,
47.95290,-123.82645,
47.95290,-123.82644,
47.95290,-123.82641,
47.95291,-123.82639,
47.95291,-123.82636,
47.95291,-123.82634,
47.95291,-123.82632,
47.95291,-123.82629,
47.95292,-123.82627,
47.95292,-123.82625,
47.95291,-123.82622,
47.95291,-123.82620,
47.95291,-123.82619,
47.95291,-123.82614,
47.95290,-123.82613,
47.95290,-123.82610,
47.95290,-123.82608,
47.95289,-123.82606,
47.95288,-123.82603,
47.95288,-123.82601,
47.95288,-123.82600,
47.95286,-123.82596,
47.95285,-123.82594,
47.95284,-123.82592,
47.95283,-123.82590,
47.95283,-123.82587,
47.95282,-123.82585,
47.95281,-123.82583,
47.95281,-123.82581,
47.95281,-123.82579,
47.95280,-123.82576,
47.95279,-123.82573,
47.95279,-123.82572,
47.95278,-123.82570,
47.95278,-123.82568,
47.95277,-123.82566,
47.95276,-123.82563,
47.95276,-123.82561,
47.95275,-123.82560,
47.95274,-123.82556,
47.95273,-123.82555,
47.95273,-123.82553,
47.95272,-123.82550,
47.95271,-123.82548,
47.95269,-123.82545,
47.95269,-123.82544,
47.95267,-123.82542,
47.95266,-123.82540,
47.95265,-123.82539,
47.95264,-123.82537,
47.95263,-123.82535,
47.95262,-123.82534,
47.95261,-123.82533,
47.95260,-123.82531,
47.95258,-123.82529,
47.95257,-123.82528,
47.95257,-123.82527,
47.95256,-123.82525,
47.95256,-123.82523,
47.95255,-123.82521,
47.95255,-123.82519,
47.95254,-123.82516,
47.95254,-123.82515,
47.95253,-123.82514,
47.95253,-123.82512,
47.95252,-123.82511,
47.95250,-123.82510,
47.95249,-123.82509,
47.95247,-123.82509,
47.95244,-123.82507,
47.95243,-123.82506,
47.95242,-123.82504,
47.95241,-123.82502,
47.95241,-123.82500,
47.95240,-123.82497,
47.95240,-123.82496,
47.95239,-123.82495,
47.95238,-123.82491,
47.95238,-123.82490,
47.95237,-123.82487,
47.95236,-123.82486,
47.95235,-123.82484,
47.95234,-123.82480,
47.95233,-123.82479,
47.95232,-123.82477,
47.95232,-123.82475,
47.95231,-123.82471,
