lat,lng,field
48.04641,-123.60182,
48.04641,-123.60181,
48.04641,-123.60180,
48.04641,-123.60178,
48.04642,-123.60177,
48.04642,-123.60174,
48.04642,-123.60173,
48.04642,-123.60171,
48.04642,-123.60170,
48.04642,-123.60167,
48.04641,-123.60163,
48.04640,-123.60161,
48.04640,-123.60159,
48.04639,-123.60157,
48.04639,-123.60155,
48.04638,-123.60152,
48.04638,-123.60149,
48.04639,-123.60148,
48.04639,-123.60147,
48.04640,-123.60145,
48.04641,-123.60143,
48.04641,-123.60142,
48.04641,-123.60141,
48.04641,-123.60140,
48.04641,-123.60139,
48.04641,-123.60138,
48.04641,-123.60138,
48.04640,-123.60137,
48.04639,-123.60136,
48.04639,-123.60136,
48.04637,-123.60136,
48.04636,-123.60136,
48.04635,-123.60136,
48.04633,-123.60135,
48.04631,-123.60134,
48.04630,-123.60134,
48.04627,-123.60133,
48.04626,-123.60132,
48.04624,-123.60132,
48.04622,-123.60131,
48.04621,-123.60130,
48.04618,-123.60129,
48.04617,-123.60129,
48.04616,-123.60128,
48.04615,-123.60127,
48.04613,-123.60125,
48.04612,-123.60124,
48.04610,-123.60124,
48.04608,-123.60123,
48.04606,-123.60122,
48.04605,-123.60122,
48.04603,-123.60122,
48.04601,-123.60121,
48.04600,-123.60121,
48.04598,-123.60121,
48.04596,-123.60120,
48.04595,-123.60119,
48.04595,-123.60118,
48.04592,-123.60116,
48.04591,-123.60115,
48.04589,-123.60112,
48.04588,-123.60111,
48.04586,-123.60111,
48.04585,-123.60110,
48.04580,-123.60107,
48.04578,-123.60106,
48.04577,-123.60105,
48.04576,-123.60104,
48.04574,-123.60103,
48.04572,-123.60102,
48.04571,-123.60102,
48.04569,-123.60101,
48.04566,-123.60100,
48.04565,-123.60100,
48.04562,-123.60100,
48.04561,-123.60100,
48.04558,-123.60099,
48.04558,-123.60099,
48.04556,-123.60099,
48.04554,-123.60098,
48.04553,-123.60098,
48.04551,-123.60098,
48.04550,-123.60097,
48.04549,-123.60096,
48.04547,-123.60095,
48.04545,-123.60093,
48.04544,-123.60092,
48.04543,-123.60090,
48.04542,-123.60090,
48.04540,-123.60090,
48.04539,-123.60091,
48.04537,-123.60093,
48.04536,-123.60094,
48.04536,-123.60095,
48.04534,-123.60095,
48.04533,-123.60095,
48.04532,-123.60095,
48.04531,-123.60095,
48.04529,-123.60096,
48.04529,-123.60096,
48.04528,-123.60096,
48.04526,-123.60097,
48.04525,-123.60097,
48.04524,-123.60098,
48.04523,-123.60098,
48.04521,-123.60099,
48.04520,-123.60099,
48.04518,-123.60099,
48.04516,-123.60100,
48.04515,-123.60100,
48.04514,-123.60100,
48.04513,-123.60100,
48.04512,-123.60101,
48.04510,-123.60102,
48.04509,-123.60102,
48.04508,-123.60103,
48.04506,-123.60105,
48.04505,-123.60106,
48.04503,-123.60107,
48.04502,-123.60107,
48.04501,-123.60108,
48.04499,-123.60109,
48.04498,-123.60109,
48.04498,-123.60109,
48.04496,-123.60110,
48.04495,-123.60110,
48.04493,-123.60110,
48.04492,-123.60111,
48.04489,-123.60111,
48.04486,-123.60113,
48.04485,-123.60113,
48.04485,-123.60114,
48.04484,-123.60114,
48.04482,-123.60114,
48.04481,-123.60113,
48.04479,-123.60113,
48.04477,-123.60112,
48.04476,-123.60113,
48.04474,-123.60113,
48.04473,-123.60114,
48.04472,-123.60115,
48.04470,-123.60116,
48.04469,-123.60118,
48.04468,-123.60119,
48.04467,-123.60119,
48.04466,-123.60120,
48.04464,-123.60121,
48.04463,-123.60121,
48.04462,-123.60121,
48.04459,-123.60122,
48.04458,-123.60122,
48.04456,-123.60122,
48.04455,-123.60122,
48.04454,-123.60124,
48.04453,-123.60126,
48.04453,-123.60128,
48.04453,-123.60131,
48.04453,-123.60135,
48.04453,-123.60136,
48.04453,-123.60138,
48.04454,-123.60140,
48.04455,-123.60142,
48.04456,-123.60145,
48.04457,-123.60149,
48.04458,-123.60150,
48.04459,-123.60152,
48.04460,-123.60154,
48.04460,-123.60159,
48.04460,-123.60160,
48.04460,-123.60162,
48.04460,-123.60165,
48.04460,-123.60167,
48.04460,-123.60171,
48.04460,-123.60171,
48.04460,-123.60173,
48.04459,-123.60173,
48.04459,-123.60174,
48.04458,-123.60176,
48.04458,-123.60178,
48.04458,-123.60179,
48.04458,-123.60181,
48.04457,-123.60186,
48.04457,-123.60187,
48.04457,-123.60189,
48.04457,-123.60191,
48.04457,-123.60194,
48.04457,-123.60196,
48.04458,-123.60201,
48.04458,-123.60201,
48.04459,-123.60204,
48.04460,-123.60205,
48.04460,-123.60209,
48.04461,-123.60210,
48.04461,-123.60212,
48.04462,-123.60214,
48.04462,-123.60215,
48.04462,-123.60217,
48.04462,-123.60219,
48.04462,-123.60221,
48.04462,-123.60223,
48.04462,-123.60224,
48.04462,-123.60226,
48.04462,-123.60228,
48.04462,-123.60229,
48.04462,-123.60232,
48.04462,-123.60235,
48.04462,-123.60237,
48.04462,-123.60238,
48.04462,-123.60240,
48.04463,-123.60243,
48.04463,-123.60245,
48.04463,-123.60247,
48.04464,-123.60249,
48.04465,-123.60251,
48.04466,-123.60252,
48.04467,-123.60255,
48.04467,-123.60257,
48.04467,-123.60258,
48.04468,-123.60261,
48.04468,-123.60262,
48.04468,-123.60263,
48.04469,-123.60266,
48.04469,-123.60268,
48.04468,-123.60269,
48.04468,-123.60270,
48.04467,-123.60270,
48.04465,-123.60271,
48.04463,-123.60272,
48.04462,-123.60272,
48.04460,-123.60272,
48.04458,-123.60271,
48.04456,-123.60271,
48.04454,-123.60270,
48.04453,-123.60269,
48.04451,-123.60269,
48.04450,-123.60269,
48.04449,-123.60268,
48.04447,-123.60268,
48.04446,-123.60267,
48.04444,-123.60266,
48.04443,-123.60266,
48.04442,-123.60265,
48.04440,-123.60264,
48.04438,-123.60263,
